Dupe 1,Dupe 2
391524,391564
391494,391512
391449,391509
391412,391507
391402,391506
391384,391505
391363,391503
391362,391502
391360,391501
391359,391500
391358,391499
391357,391498
391355,391497
391354,391496
391353,391492
391373,391491
391351,391490
391349,391488
391348,391487
391347,391485
391346,391484
391344,391483
391343,391482
391342,391481
391341,391480
391340,391477
391339,391476
391338,391475
391337,391474
391336,391473
391335,391472
391371,391471
391334,391470
391331,391469
391329,391467
391328,391465
391327,391464
391325,391462
391323,391461
391321,391460
391319,391458
391318,391457
391316,391456
391315,391454
391314,391452
391313,391451
391312,391450
391311,391448
391309,391447
391308,391446
391307,391445
391306,391444
391305,391443
391304,391441
391302,391439
391301,391438
391300,391437
391299,391436
391297,391435
391296,391434
391294,391433
391292,391432
391290,391431
391288,391430
391287,391429
391286,391428
391285,391427
391284,391426
391283,391425
391282,391424
391281,391422
391280,391421
391279,391420
391278,391419
391277,391418
391276,391417
391275,391416
391274,391415
391273,391414
391272,391413
391270,391411
391269,391409
391266,391408
391265,391407
391263,391405
391261,391404
391260,391403
391368,391401
391258,391400
391257,391399
391254,391398
391253,391397
391252,391396
391251,391395
391250,391394
391249,391393
391248,391392
391247,391391
391245,391389
391243,391388
391240,391386
391239,391385
391238,391382
391237,391381
391367,391380
391235,391379
391016,391352
391207,391268
388607,391264
385106,391244
391205,391206
391190,391204
391188,391203
391187,391201
391183,391198
391182,391197
391181,391195
391180,391193
391179,391192
391174,391177
391165,391176
391159,391175
391158,391173
391161,391172
391157,391171
391156,391170
391155,391169
391154,391167
391151,391166
391149,391164
391148,391163
391147,391162
391126,391140
391122,391138
391121,391136
391120,391135
391118,391134
391117,391133
391116,391132
391115,391131
391113,391130
391112,391129
391124,391128
391106,391107
391090,391105
391076,391104
391071,391101
391069,391099
391068,391098
391067,391097
391066,391096
391065,391095
391064,391094
391063,391092
391062,391091
391061,391089
391060,391088
391059,391087
391058,391086
391057,391085
391056,391084
391054,391083
391053,391082
391052,391081
391051,391079
391050,391078
391049,391077
391047,391074
391046,391072
391014,391038
391008,391037
390997,391036
390972,391035
390953,391034
390933,391033
390919,391032
390910,391031
390888,391029
390887,391028
390884,391027
390883,391026
390882,391025
390881,391024
390880,391023
390879,391022
390878,391021
390877,391020
390875,391019
390874,391018
390873,391015
390870,391013
390869,391012
390868,391011
390866,391010
390895,391009
390861,391007
390856,391005
390854,391004
390853,391003
390894,391002
390852,391001
390851,391000
390850,390999
390849,390998
390848,390996
390847,390995
390846,390994
390844,390993
390843,390992
390842,390991
390841,390990
390840,390989
390839,390987
390838,390986
390837,390985
390836,390984
390835,390983
390834,390982
390833,390981
390832,390980
390831,390979
390830,390978
390829,390977
390826,390976
390825,390975
390823,390974
390892,390971
390820,390970
390819,390969
390818,390968
390817,390966
390816,390964
390814,390963
390811,390962
390810,390961
390809,390960
390808,390959
390807,390958
390806,390957
390805,390956
390803,390955
390802,390952
390801,390951
390800,390950
390799,390949
390798,390948
390796,390946
390794,390945
390793,390944
390791,390943
390790,390942
390788,390940
390787,390939
390786,390937
390785,390936
390784,390935
390783,390934
390890,390931
390781,390930
390780,390929
390779,390928
390778,390925
390777,390924
390776,390923
390775,390920
390772,390918
390771,390917
390769,390916
390766,390915
390765,390914
390764,390913
390763,390912
390761,390911
390760,390909
390759,390907
390758,390906
390756,390904
390754,390903
390753,390902
390752,390901
390750,390900
390749,390899
390605,390797
390690,390703
390689,390702
390688,390701
390686,390700
390684,390699
390683,390698
390682,390697
390681,390696
390680,390695
390679,390694
390678,390692
390672,390674
390666,390673
390665,390671
390663,390669
390667,390668
390652,390659
390650,390658
390581,390656
390567,390653
390563,390651
390562,390649
390561,390647
390559,390646
390558,390645
390557,390644
390556,390643
390554,390642
390551,390641
390550,390640
390548,390638
390547,390637
390546,390636
390544,390635
390543,390632
390542,390631
390541,390630
390539,390628
390535,390625
390534,390624
390533,390623
390531,390619
390529,390618
390527,390617
390526,390616
390525,390615
390523,390614
390522,390613
390520,390609
390519,390608
390518,390607
390516,390604
390572,390603
390514,390602
390513,390601
390511,390600
390510,390599
390509,390598
390508,390597
390507,390596
390571,390595
390506,390593
390505,390591
390504,390590
390503,390589
390502,390587
390501,390585
390500,390584
390499,390583
390498,390582
390497,390580
390496,390579
390495,390578
390453,390477
390446,390474
390418,390471
390417,390470
390416,390469
390415,390467
390414,390466
390413,390464
390411,390462
390410,390461
390409,390460
390408,390459
390407,390458
390406,390456
390405,390455
390423,390454
390404,390452
390401,390451
390400,390450
390399,390448
390398,390447
390396,390445
390394,390444
390392,390443
390391,390442
390389,390441
390422,390439
390388,390438
390387,390435
390386,390434
390385,390433
390384,390431
390383,390430
390382,390429
390381,390428
390380,390427
390379,390425
390357,390364
390356,390363
390358,390362
390349,390351
390348,390350
390009,390344
390339,390343
390338,390341
390336,390340
390324,390334
390311,390333
390310,390332
390308,390330
390307,390325
390305,390323
390304,390322
390303,390321
390301,390320
390297,390319
390296,390318
390295,390317
390293,390316
390292,390315
390291,390314
390290,390313
390289,390312
390270,390283
390269,390282
390268,390281
390267,390280
390266,390279
390271,390278
390265,390276
390264,390275
390263,390274
390262,390273
390261,390272
390249,390254
390202,390253
390194,390251
390165,390250
390162,390248
390161,390247
390160,390246
390159,390245
390157,390244
390156,390243
390155,390242
390154,390240
390153,390239
390151,390237
390150,390236
390149,390234
390148,390233
390147,390232
390146,390231
390144,390230
390143,390229
390142,390228
390141,390227
390140,390226
390138,390224
390137,390223
390136,390222
390135,390221
390133,390220
390132,390219
390131,390218
390130,390217
390129,390216
390128,390215
390127,390213
390126,390212
390125,390211
390124,390210
390123,390209
390121,390208
390120,390207
390119,390206
390116,390203
390114,390201
390113,390200
390111,390199
390110,390198
390108,390196
390106,390195
390105,390193
390104,390192
390102,390191
390101,390190
390100,390187
390099,390186
390098,390185
390097,390184
390096,390183
390095,390182
390094,390181
390093,390180
390091,390179
390090,390178
390089,390177
390088,390176
390087,390175
390086,390174
390085,390173
390084,390172
390167,390171
390082,390170
389765,390103
390034,390063
390027,390062
390025,390060
390024,390059
390023,390058
390020,390057
390019,390056
390018,390055
390017,390054
390014,390053
390013,390052
390011,390051
390010,390050
390008,390048
390007,390047
390006,390045
390005,390044
390003,390043
390000,390042
389997,390041
389996,390040
389995,390039
389994,390038
389993,390037
389992,390036
389991,390035
389990,390033
389989,390031
389988,390030
384593,390022
386402,390001
389893,389979
389975,389978
389936,389974
389935,389973
389934,389972
389933,389971
389932,389970
385927,389969
389931,389968
389930,389967
389929,389965
389928,389964
389926,389963
389925,389962
389924,389961
389923,389960
389922,389959
389921,389958
389938,389956
389919,389955
389918,389954
389915,389953
389914,389952
389913,389951
389912,389948
389911,389947
389910,389946
389909,389945
389937,389944
389908,389943
389907,389942
389906,389941
389871,389897
389858,389896
389856,389895
389855,389894
389854,389892
389853,389891
389852,389890
389850,389889
389848,389888
389847,389887
389846,389886
389844,389885
389843,389884
389842,389883
389841,389882
389840,389881
389838,389880
389837,389879
389836,389878
389835,389877
389834,389876
389833,389875
389832,389874
389830,389873
389828,389870
389827,389869
389556,389868
389825,389867
389823,389866
389822,389865
389821,389864
389819,389862
389818,389861
389817,389860
389805,389808
389804,389807
389803,389806
389799,389802
389796,389797
389792,389795
388035,389793
389780,389791
389754,389790
389752,389789
389750,389788
389748,389787
389746,389786
389745,389785
389744,389784
389741,389782
389740,389781
389738,389779
389735,389778
385542,389777
389734,389776
389756,389775
389733,389774
389732,389773
389731,389772
386486,389771
389730,389770
389729,389769
389727,389768
389726,389767
389725,389766
389724,389764
389723,389763
389721,389762
389755,389761
389719,389760
389624,389709
389623,389708
389622,389707
389621,389706
389618,389705
389616,389704
389615,389703
389614,389701
389315,389699
389612,389698
389611,389697
389610,389696
389609,389695
389608,389694
389607,389693
389606,389692
389605,389691
389604,389690
389603,389689
389602,389688
389601,389687
389600,389686
389599,389684
389598,389683
389597,389682
389595,389681
389594,389680
389593,389679
389520,389678
389590,389676
389589,389675
389588,389674
389587,389673
389586,389671
389584,389670
389583,389669
389582,389668
389581,389667
389579,389666
389578,389665
389577,389664
389576,389663
389574,389662
389572,389661
389571,389660
389570,389659
389569,389658
389568,389657
389567,389655
389566,389654
389565,389652
389562,389651
389561,389650
389560,389649
389559,389648
389558,389647
389557,389645
389555,389644
389554,389643
389553,389642
389552,389641
389551,389640
389550,389638
389549,389637
389425,389636
389625,389635
389548,389634
389547,389633
389545,389632
389544,389631
389542,389630
389540,389629
388858,389620
389512,389522
389485,389519
389335,389518
389465,389516
389464,389515
389463,389514
389462,389513
389461,389511
389458,389510
389456,389509
389455,389508
389454,389505
389453,389504
389298,389503
389452,389502
389451,389501
389449,389500
389447,389498
389446,389496
389445,389495
389443,389494
389441,389493
389466,389492
389440,389491
389439,389490
389438,389489
389437,389488
389436,389486
389435,389484
389434,389483
389433,389482
389432,389481
389430,389480
389429,389479
389428,389478
389427,389477
389426,389476
389424,389475
389420,389473
389419,389472
389417,389471
389396,389406
389389,389405
389387,389404
389351,389403
389328,389401
389327,389399
389326,389398
389323,389397
389321,389395
389320,389393
389318,389392
389317,389391
389314,389388
389311,389386
389310,389385
389309,389384
389308,389383
389307,389382
389306,389381
389305,389379
389304,389378
389303,389377
389302,389376
389301,389375
389300,389374
389297,389373
389296,389372
389295,389371
389294,389370
389293,389369
389292,389368
389331,389366
389291,389364
389290,389363
389289,389362
389288,389361
389287,389360
389285,389358
389283,389357
389281,389356
389279,389355
389278,389354
389277,389353
389275,389350
389329,389349
389274,389348
389273,389347
389272,389346
389270,389342
389269,389341
389268,389340
389267,389338
389266,389336
389244,389246
389243,389245
389201,389234
389163,389231
389161,389230
389159,389229
389157,389228
389156,389227
388474,389226
389164,389225
389154,389224
389153,389223
389152,389222
389150,389221
389146,389220
389145,389218
389144,389217
389143,389216
389142,389215
389141,389214
389140,389213
389139,389212
389137,389211
389131,389209
389130,389208
389128,389207
389127,389206
389126,389205
389124,389203
389123,389200
389122,389199
389120,389198
389119,389197
389118,389196
389117,389195
389116,389194
389115,389193
389114,389192
389112,389191
389111,389190
389110,389189
389109,389188
388101,389187
389108,389186
389106,389183
389104,389182
389103,389181
389101,389180
389100,389179
389098,389178
389097,389177
389096,389176
389094,389175
389093,389174
389092,389173
389091,389172
389090,389171
389089,389170
389088,389169
389087,389168
389085,389167
389082,389166
385896,389165
389063,389065
389025,389062
389013,389059
389009,389057
389008,389056
389007,389054
389005,389053
389004,389052
389003,389051
389002,389050
389001,389049
389000,389048
388998,389047
388997,389046
388995,389045
388994,389044
388992,389043
388991,389042
388988,389041
388987,389039
388986,389038
388984,389037
388983,389036
388982,389034
388981,389033
388980,389031
388979,389030
388978,389029
388976,389027
388975,389026
388974,389024
388973,389022
388972,389021
388971,389020
388970,389019
388969,389017
388967,389016
388949,388951
388920,388947
388919,388946
388915,388944
388912,388942
388911,388941
388910,388939
388908,388938
388907,388937
388905,388936
388904,388935
385597,388934
388903,388933
388902,388932
388901,388931
388900,388930
388899,388929
388898,388928
388897,388927
388896,388926
388895,388924
388894,388923
388893,388922
388892,388921
388890,388918
388889,388917
388888,388916
388886,388914
388874,388875
388871,388873
388857,388869
388780,388864
388765,388863
388764,388862
388763,388861
388762,388860
388761,388859
388759,388856
388758,388855
388757,388854
388756,388853
388755,388851
388754,388850
388768,388849
388753,388848
388751,388847
388749,388846
388748,388845
388746,388844
388744,388843
388741,388842
388740,388841
388738,388840
388735,388837
388733,388836
388732,388835
388729,388834
388728,388833
388727,388832
388726,388831
388724,388830
388723,388829
388722,388828
388721,388827
388720,388826
388719,388825
388718,388824
388717,388823
388716,388822
388714,388821
388713,388820
388711,388819
388710,388818
388707,388817
388706,388816
388705,388815
388704,388814
388702,388813
388701,388812
388700,388811
388699,388810
388698,388809
388697,388807
388695,388806
388694,388805
388693,388804
388692,388803
388691,388802
388689,388800
388687,388799
388681,388798
388680,388797
388679,388796
388678,388795
388677,388794
388675,388793
388674,388792
388673,388791
388672,388790
388671,388789
388670,388788
388669,388786
388668,388785
388665,388784
388664,388783
388662,388782
388660,388781
388659,388779
388657,388778
388656,388777
388655,388776
385809,388734
385950,388690
388632,388636
388594,388635
388593,388634
385876,388631
388591,388630
388590,388629
388589,388628
388588,388627
388587,388626
388586,388625
388585,388624
388584,388623
385610,388622
388583,388620
388582,388619
388581,388618
388579,388615
388578,388614
388577,388613
388576,388612
388575,388611
388574,388610
388573,388609
388571,388608
388569,388606
388568,388605
388567,388604
388566,388603
388565,388602
388563,388601
388562,388600
388561,388599
388560,388598
388559,388597
385739,388572
388530,388548
388483,388545
388481,388544
388478,388541
388477,388540
388476,388539
388475,388538
388473,388537
388472,388536
388469,388534
388468,388533
388467,388532
388466,388531
388465,388529
388462,388528
388461,388527
388460,388526
388459,388525
388458,388524
388457,388523
388455,388521
388453,388520
388452,388519
388486,388517
388451,388516
388450,388515
388448,388514
388447,388513
388265,388512
388446,388511
388445,388510
388444,388509
388441,388508
388440,388506
388438,388505
388437,388504
388435,388503
388434,388501
388433,388500
388432,388499
388431,388498
388430,388497
386191,388495
388428,388494
388427,388493
388426,388491
388425,388489
388202,388443
388406,388410
388403,388409
388394,388408
388390,388404
388389,388402
388386,388400
388385,388399
388384,388398
388383,388397
388381,388396
388371,388376
388367,388375
388362,388374
388360,388373
388359,388372
388356,388370
388352,388368
388351,388366
388350,388365
388349,388364
388338,388343
388337,388342
388336,388341
388335,388340
388334,388339
388326,388333
388325,388332
388323,388330
388320,388321
388318,388319
388310,388317
388309,388316
388307,388314
388306,388313
388305,388312
388295,388303
388294,388302
388293,388300
388292,388299
388289,388291
388288,388290
388283,388286
388282,388285
388276,388280
388274,388279
388273,388278
388271,388272
388232,388269
388230,388268
388206,388264
388190,388263
388167,388261
388164,388259
388162,388258
388161,388257
388160,388256
388158,388255
388155,388252
388153,388251
388152,388250
388172,388249
388150,388248
388148,388247
388147,388246
388146,388245
388143,388244
388142,388243
388140,388242
388139,388241
388138,388239
388136,388238
388135,388237
388134,388236
388171,388235
388131,388234
388130,388233
388129,388231
388128,388229
388126,388228
388125,388227
388124,388226
388122,388225
388120,388224
388119,388223
388118,388222
388113,388220
388112,388219
388111,388218
388109,388216
388108,388215
388107,388214
388106,388212
388169,388211
388105,388210
388104,388209
388103,388208
388102,388207
388100,388205
388099,388204
388098,388201
388097,388200
388096,388199
388094,388197
388093,388195
388092,388194
388091,388193
388090,388192
388089,388191
388088,388189
388087,388187
388086,388186
388084,388182
388082,388181
388081,388180
388080,388179
388077,388177
388076,388176
388052,388055
388051,388054
388025,388049
387986,388048
387978,388047
387975,388046
387974,388044
387973,388043
387971,388042
387970,388041
387969,388040
387968,388039
387967,388038
387965,388037
387964,388036
387962,388034
387961,388033
387960,388032
387958,388031
387956,388030
387955,388029
387954,388028
387953,388027
387952,388026
387951,388024
387949,388021
387948,388020
387947,388019
387946,388017
387945,388016
387944,388015
387942,388014
387980,388013
387941,388012
387940,388011
387939,388010
387938,388009
387937,388007
387936,388006
387935,388005
387934,388004
387932,388003
387930,388002
387928,388001
387927,388000
387926,387999
387925,387998
387924,387997
387923,387996
387920,387993
387919,387992
387918,387989
387917,387988
387916,387987
387913,387985
387912,387984
387911,387982
387862,387895
387823,387893
387671,387892
387822,387891
387820,387890
387819,387889
387818,387888
387817,387887
387816,387886
387815,387885
387812,387884
387810,387883
387808,387879
387807,387878
387806,387877
384933,387876
387804,387875
387802,387874
387801,387873
387800,387872
387799,387870
387798,387869
387797,387868
387796,387866
387795,387865
387794,387864
387791,387863
387790,387861
387787,387859
387785,387858
387784,387856
387783,387855
387782,387854
387781,387853
387780,387852
387778,387851
387824,387850
387777,387849
387775,387848
387774,387847
387773,387846
387771,387845
387770,387844
387768,387843
387767,387842
387765,387841
387764,387840
387762,387839
387761,387838
387759,387837
387757,387836
387756,387834
387755,387833
387754,387832
387753,387831
387752,387830
387751,387829
387607,387828
387750,387827
387749,387826
387570,387766
387699,387730
387670,387728
387669,387727
387668,387726
387667,387725
387664,387724
387662,387723
387660,387722
387659,387721
387658,387720
387653,387717
387652,387716
387650,387715
387649,387714
387648,387712
387645,387711
387644,387710
387642,387709
387639,387708
387638,387707
387637,387706
387636,387705
387635,387704
387633,387701
387632,387698
387631,387697
387630,387695
387629,387694
387628,387693
387625,387691
387624,387690
387623,387689
387622,387688
387620,387686
387619,387685
387618,387684
387616,387682
387615,387681
387614,387680
387613,387679
387609,387678
387608,387677
387590,387593
387555,387591
387553,387589
387552,387588
387550,387587
387549,387586
386036,387584
386130,387582
387547,387581
387546,387580
387545,387578
387544,387577
387543,387576
387542,387574
387541,387573
387540,387572
387539,387568
387538,387567
387537,387566
387536,387564
387535,387562
387534,387561
387533,387560
387514,387520
387513,387519
387512,387518
387510,387516
387509,387515
387506,387507
387503,387504
387474,387501
387449,387500
387448,387499
387447,387498
387446,387497
387445,387496
387444,387495
387443,387494
387442,387493
387441,387492
387440,387491
387439,387490
387438,387489
387437,387488
387436,387487
387435,387486
387434,387485
387433,387484
387432,387483
387431,387482
387429,387480
387428,387479
387427,387478
387426,387477
387425,387476
387424,387475
387422,387473
387420,387472
387419,387471
387418,387470
387417,387469
387415,387468
387413,387466
386436,387465
387412,387464
387410,387463
387406,387462
387405,387461
