First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Barbra,Cooper,Chief Information Officer,Toyota,Barbra Cooper was Appointed as Chief Information Officer at Toyota,Torrance; CA-based Toyota appointed Barbra Cooper as Chief Information Officer.,Barbra Cooper was previously the CIO at MicroAge,Toyota is the largest manufacturer of cars and trucks in the world.
Keith,Gleasman,Chief Technology Officer,Torvec,Keith Gleasman was Promoted to Chief Technology Officer at Torvec,Pittsford; NY-based Torvec promoted Keith Gleasman to Chief Technology Officer.,As former Vice President of Sales for the unrelated Gleason Corporation (Power Systems Division); Keith Gleasman designed and conducted seminars on vehicle driveline systems for engineers at the U.S. army tank automotive command.,Torvec is a publicly owned development stage automotive technology company based in Rochester; NY.
Matthew,Mancheski,Chief Information Officer,Tidewater,Matthew Mancheski was Promoted to Chief Information Officer at Tidewater,New Orleans; LA-based Tidewater promoted Matthew Mancheski to Chief Information Officer.,Matthew Mancheski was previously the Senior Director of Strategic Planning and Financial Analysis at Tidewater.,Tidewater; Inc; through its subsidiaries; provides offshore supply vessels and marine support services to the offshore energy industry through the operation of fleet of offshore marine service vessels.
Brett,Michalak,Chief Information Officer,Tickets.com,Brett Michalak Resigned as Chief Information Officer at Tickets.com,Costa Mesa; CA-based Tickets.com accepted resignation of Brett Michalak as Chief Information Officer.,Brett Michalak has held a variety of senior leadership and technical positions for leading technology and financial services corporations; including Exodus Communications and Ameriquest Capital Corporation. ,Tickets.com is a leading business-to-business ticketing solutions provider for live events.
David,Kelly,Chief Technology Officer,Thomson Reuters,David Kelly was Appointed as Chief Technology Officer at Thomson Reuters,New York; NY-based Thomson Reuters appointed David Kelly as Chief Technology Officer.,David Kelly was previously the managing director and chief technology officer at SAC Capital Advisors. While at SAC; he directed all technical strategies for software development and infrastructure design. ,Thomson Reuters is the world s leading source of intelligent information for businesses and professionals.
Greg,Brandeau,Chief Technology Officer,Disney Studios,Greg Brandeau was Appointed as Chief Technology Officer at Disney Studios,Burbank; CA-based Disney Studios appointed Greg Brandeau as Chief Technology Officer.,Greg Brandeau was previously the senior vice president of Technology for Pixar and Disney Animation Studios. He joined Pixar in 1996 as the Studio's director of Technology. ,The Walt Disney Company (NYSE: DIS) (also know as Disney) is one of the largest media and entertainment corporations in the world.
Eric,Carey,Chief Information Officer,The Valley Hospital,Eric Carey was Promoted to Chief Information Officer at The Valley Hospital,Ridgewood; NJ-based The Valley Hospital promoted Eric Carey to Chief Information Officer.,Eric Carey was previously the assistant vice president-information systems; director of information systems and database applications manager at the Valley Hospital.,The Valley Hospital is a fully accredited; acute care; not-for-profit hospital serving more than 440;000 people in 32 towns in Bergen County and adjoining communities.
Elias,Eldayrie,Chief Information Officer,University of Florida,Elias Eldayrie was Appointed as Chief Information Officer at University of Florida,Gainesville; FL-based University of Florida appointed Elias Eldayrie as Chief Information Officer.,Elias Eldayrie was previously the Associate vice president and chief information officer for SUNY Buffalo since 2006 and held various positions there since 1987. ,The University of Florida (UF) is a major; public; comprehensive; land-grant; research university.
Ian,Dickinson,Chief Information Officer,Air Force Space Command,Ian Dickinson was Appointed as Chief Information Officer at Air Force Space Command,Washington; DC-based Air Force Space Command appointed Ian Dickinson as Chief Information Officer.,Ian Dickinson was previously the deputy chief information officer for the Joint Staff. In that capacity; he was responsible for assisting the joint staff's CIO in programming; planning; engineering and executing information technology matters.,The United States Air Force (USAF) is the lead aerial warfare and space warfare service branch of the United States armed forces and one of the American uniformed services.
Robert,LarsenBray,Chief Information Officer,Texas Department of Criminal Justice,Robert Bray Retired as Chief Information Officer at Texas Department of Criminal Justice,Angleton; TX-based Texas Department of Criminal Justice announced retirement of Robert Bray as Chief Information Officer.,Robert Bray was previously the division manager as the Texas Department of Criminal Justice ,The Texas Department of Criminal Justice (TDCJ) manages offenders in state prisons; state jails and private correctional facilities that contract with TDCJ.
Robert,Lentz,Chief Information Officer,Department of Defense,Robert Lentz Resigned as Chief Information Officer at Department of Defense,Washington; DC-based Department of Defense accepted resignation of Robert Lentz as Chief Information Officer.,Mr. Lentz has over 26 years of experience with the National Security Agency (NSA) in the areas of financial management and technical program management. He has served as Chief of the Space and Networks IA Office; Chief Financial Officer of the NSA IA Directorate; Executive Assistant to the NSA SIGINT Collections and Operations Group and Field Chief of the Finksburg National Public Key Infrastructure/Key Management Infrastructure Operations Center.,The Secretary of Defense is the principal defense policy advisor to the President.
Roland,Costa,Chief Technology Officer,Federal Reserve Bank of Richmond,Roland Costa was Promoted to Chief Technology Officer at Federal Reserve Bank of Richmond,Richmond; VA-based Federal Reserve Bank of Richmond promoted Roland Costa to Chief Technology Officer.,Roland Costa was previously with the Currency Technology Office of The Richmond Fed; where he was the currency systems project manager.,The Richmond Fed - Part of the Nation's Central BankAs the nation s central bank; the Federal Reserve sets monetary policy; supervises and regulates member financial institutions and provides an array of financial services.
James,Gosling,Chief Technology Officer,Oracle,James Gosling Resigned as Chief Technology Officer at Oracle,Redwood City; CA-based Oracle accepted resignation of James Gosling as Chief Technology Officer.,James Gosling is the Co-founder of Java and have been involved in many other projects.,The Oracle Corporation (NASDAQ: ORCL) is an American multinational corporation that specializes in developing and marketing enterprise software products;  particularly database management systems.
Richard,Dewey,Senior Vice President; Information Technology,NYISO,Richard Dewey was Appointed as Senior Vice President; Information Technology at NYISO,Schenectady; NY-based NYISO appointed Richard Dewey as Senior Vice President; Information Technology.,Richard Dewey was previously the Director of Product & Project Management; Manager of IT Strategic Software Development and Manager of IT Quality Assurance at NYISO.,The NYISO is a not-for-profit organization formed in 1998 as part of the restructuring of New York State's electric power industry.
Doug,Falk,Chief Technology Officer,National Student Clearinghouse,Doug Falk was Appointed as Chief Technology Officer at National Student Clearinghouse,Herndon; VA-based National Student Clearinghouse appointed Doug Falk as Chief Technology Officer.,Prior to being named CTO; Mr. Falk was the Clearinghouse's long-time vice president of Information Technology and CIO. ,The National Student Clearinghouse; a non-profit organization; is the nation's trusted source for student degree and enrollment verification.
Thomas,O'Dea,Chief Information Officer,National Student Clearinghouse,Thomas O'Dea was Appointed as Chief Information Officer at National Student Clearinghouse,Herndon; VA-based National Student Clearinghouse appointed Thomas O'Dea as Chief Information Officer.,Before joining the Clearinghouse; Thomas O'Dea  was the president and owner of TOD Marketing LLC; an Internet marketing consulting business. Mr. O'Dea has also worked for Convergys Corp. as the vice president of Client Solutions and for Sprint PCS as the vice president of Information Technology. ,The National Student Clearinghouse; a non-profit organization; is the nation's trusted source for student degree and enrollment verification.
Mark,Bowles,Chief Technology Officer,NetBase,Mark Bowles was Appointed as Chief Technology Officer at NetBase,Mountain View; CA-based NetBase appointed Mark Bowles as Chief Technology Officer.,Mark Bowles was previously a co-founder and former CTO of TIBCO Software; and was the co-inventor and patent author for the company's fundamental communication technology. Mark was also formerly CIO at BondMart Technologies and Vice President; Messaging Systems; at BEA Systems. ,The name NetBase reflects our mission to turn the entire Internet into a manageable database of answers for specific users.
Ben,Westendorf,Chief Information Officer,Murphy Company,Ben Westendorf was Appointed as Chief Information Officer at Murphy Company,Saint Louis; MO-based Murphy Company appointed Ben Westendorf as Chief Information Officer.,Ben Westendorf was previously the CIO at Clayco Inc.,The Murphy Company undertakes work in the industrial; commercial; municipal and institutional construction markets with union craftsmen primarily from the pipefitter; boilermaker; plumber; sheetmetal; ironworker; millwright; operating engineer and laborer trades.
Jeffrey,Johnson,Chief Technology Officer,FBI,Jeffrey Johnson was Appointed as Chief Technology Officer at FBI,; DC-based FBI appointed Jeffrey Johnson as Chief Technology Officer.,From 2008 to 2009; Mr. Johnson served as financial services director of sales for Aditi Technologies; where he oversaw relationships and business strategies with the company’s North American customers.,The mission of the Federal Bureau of Investigation is to protect and defend the United States against terrorist and foreign intelligence threats; to uphold and enforce the criminal laws of the United States; and to provide leadership and criminal justice services to federal; state; municipal; and international agencies and partners.
Joe,Brewer,Chief Information Officer,Katz Media Group,Joe Brewer was Promoted to Chief Information Officer at Katz Media Group,New York; NY-based Katz Media Group promoted Joe Brewer to Chief Information Officer.,Joe Brewer was previously the Senior Vice President; Information Technology Services at Katz Media Group.,The Katz Media Group is the leading media representative that sells spot advertising on radio and television.
Al,Stanley,Chief Information Officer,The Indianapolis Airport Authority,Al Stanley was Appointed as Chief Information Officer at The Indianapolis Airport Authority,Indianapolis; IN-based The Indianapolis Airport Authority appointed Al Stanley as Chief Information Officer.,Al Stanley was previously the director of engineering; research & development for Follett Software; a division of Follett Corporation with annual revenues of $2.3 billion. He has 20 years of global IT experience in business technology; infrastructure; software engineering; and technical leadership.,The Indianapolis International Airport web site - including flight arrival and departure information; shopping; information on car rentals; parking; airport news and BAA corporate information.
Jay,Brown,Chief Information Officer,Health Alliance,Jay Brown was Promoted to Chief Information Officer at Health Alliance,Cincinnati; OH-based Health Alliance promoted Jay Brown to Chief Information Officer.,"Jay Brown was previously the vice president of information systems and technology for the Alliance

Read more: Health Alliance names Brown CIO | Business Courier
",The Health Alliance is a group of hospitals and physicians unified to create a health care system that provides the community of Greater Cincinnati with high quality; cost-effective; accessible care.
Edward,Silver,Chief Technology Officer,National Business Travel Association,Edward Silver was Appointed as Chief Technology Officer at National Business Travel Association,Alexandria; VA-based National Business Travel Association appointed Edward Silver as Chief Technology Officer.,Edward Silver was previously with Hudson Crossing; where he served as a partner focused on technology and product development. He was previously co-founder; vice president of technology and operations; and chief operation officer at Lodging.com; where he managed a product development team; operations; and technology infrastructure.,The Global Business Travel Association (GBTA) is the world’s premier business travel and meetings organization. Collectively; GBTA’s 5;000-plus members manage over $340 billion of global business travel and meetings expenditures annually.
