Dupe 1,Dupe 2
384632,384678
384630,384677
384629,384676
384628,384675
384627,384673
384626,384672
384625,384671
384624,384670
384623,384669
384622,384668
384621,384667
384620,384666
384592,384608
384583,384607
384540,384604
384539,384603
384537,384601
384536,384600
384534,384599
384533,384598
384532,384597
384531,384596
384530,384595
384529,384594
384528,384589
384527,384588
384525,384587
384524,384586
384523,384584
384522,384582
384520,384581
384519,384580
384518,384578
384516,384577
384515,384576
384514,384575
384513,384573
384512,384572
384510,384571
384509,384570
384508,384569
384506,384568
384505,384566
384504,384565
384503,384564
384502,384563
384501,384562
384500,384561
384498,384560
384497,384559
384496,384557
384494,384556
384492,384555
384491,384553
384489,384552
384543,384551
384488,384550
384487,384549
384486,384548
384469,384490
384465,384475
384464,384474
384461,384473
384460,384472
384458,384470
384457,384468
384456,384467
384437,384451
384401,384445
384400,384444
384399,384443
384398,384442
384397,384441
384396,384440
384395,384439
384394,384438
384393,384436
384391,384435
384390,384434
384389,384433
384388,384431
384385,384430
384384,384429
384404,384428
384383,384427
384382,384426
384381,384425
384379,384424
384378,384423
384377,384421
384376,384420
384374,384419
384373,384418
384372,384416
384370,384415
384369,384414
384367,384412
384366,384411
384403,384410
384364,384409
384363,384407
304519,304572
304497,304571
304495,304570
304494,304569
304492,304567
304491,304566
304489,304564
304486,304563
304483,304561
304481,304560
304480,304559
304479,304558
304478,304557
304476,304555
304475,304554
304474,304553
304473,304551
304472,304550
304470,304549
304469,304548
304467,304547
304466,304546
304462,304544
304461,304543
304459,304542
304458,304540
304457,304539
304456,304538
304455,304535
304453,304534
304452,304532
304449,304530
304448,304529
304447,304528
304446,304527
304445,304526
304444,304525
304443,304524
299426,299427
294311,294414
285475,285488
285451,285486
285446,285484
285445,285483
285444,285482
285441,285480
285440,285479
285439,285478
285438,285477
285436,285476
285435,285474
285434,285473
285432,285470
285431,285469
285430,285468
285429,285467
285427,285465
285426,285464
281634,285462
285425,285461
285452,285459
285423,285458
285422,285457
285421,285455
285389,285401
285387,285400
285386,285399
285385,285398
285384,285397
285383,285396
285382,285395
285381,285394
285377,285391
285376,285390
285316,285368
285313,285367
285311,285366
285310,285365
285309,285364
285308,285363
285307,285362
285306,285361
285303,285359
285302,285358
285301,285356
285300,285355
285297,285352
285295,285351
285294,285350
285293,285348
285291,285346
285290,285345
285289,285344
285288,285342
285287,285341
285286,285340
285285,285339
285284,285338
285283,285337
285280,285334
285279,285333
285278,285331
285277,285330
285276,285329
285275,285328
285274,285327
285273,285326
285271,285325
285270,285324
285269,285323
285268,285322
285267,285321
285263,285320
285262,285319
280860,285312
285241,285247
285240,285246
285238,285245
285236,285244
285235,285243
285217,285232
285215,285231
285214,285230
285213,285229
285212,285228
285211,285226
285210,285225
285209,285224
285207,285222
285206,285221
285219,285220
285187,285200
285168,285198
285165,285197
285160,285196
285140,285195
285139,285194
285132,285193
285128,285192
285121,285191
285114,285188
285113,285186
285118,285185
285111,285184
285110,285183
285107,285182
285104,285181
285102,285180
285101,285179
285098,285177
285096,285176
285095,285175
285093,285174
285092,285173
285090,285172
285088,285170
285086,285169
285084,285167
285083,285166
285081,285163
285079,285162
285077,285161
285075,285159
285074,285158
285073,285157
285072,285155
285070,285153
285069,285152
285066,285151
285064,285149
285063,285148
285062,285147
285061,285146
285060,285145
285058,285144
285057,285143
285056,285142
285055,285141
285053,285138
285052,285135
285051,285134
285049,285131
285048,285130
285047,285129
285046,285127
285045,285126
285044,285125
285043,285124
285042,285123
285041,285122
282311,285100
281181,285097
282643,285082
284730,285065
282019,285040
285017,285020
285014,285019
285006,285018
284972,285016
284970,285015
284969,285013
284967,285012
282522,285010
284966,285009
284965,285008
284964,285007
284963,285004
284962,285003
284961,285002
284960,285000
284959,284999
284958,284998
284956,284997
281266,284996
284954,284995
284976,284993
284952,284991
284951,284990
284950,284988
284948,284987
284947,284986
284946,284985
284945,284984
284943,284982
284942,284980
284941,284979
284940,284978
284938,284977
284915,284928
284876,284927
284873,284926
284865,284922
284864,284921
284863,284920
284862,284919
284861,284918
284860,284917
284859,284916
284858,284914
284857,284913
284854,284912
284850,284911
284849,284910
284848,284909
284847,284907
284846,284906
284845,284905
284867,284904
284844,284903
284843,284902
284842,284901
284840,284900
284839,284899
284838,284898
284837,284897
284836,284895
284220,284891
280709,284890
284835,284889
284834,284888
284832,284887
284831,284886
284830,284885
284829,284884
284828,284883
284827,284882
284826,284881
284824,284880
284823,284879
284822,284878
284821,284875
284820,284874
284818,284871
284817,284870
284816,284869
284813,284868
280972,284814
284780,284800
284729,284797
284711,284796
284701,284794
284700,284793
282009,284792
284699,284791
284698,284790
284696,284789
284695,284787
284692,284783
284691,284782
284689,284781
284688,284779
284687,284778
284686,284777
284685,284776
284684,284775
284683,284773
284682,284772
284681,284771
284680,284770
284679,284769
284678,284768
284677,284767
284676,284766
284675,284765
284674,284764
284673,284763
284672,284762
284671,284761
284670,284760
284669,284759
284668,284758
284667,284757
284666,284756
284664,284755
284662,284753
283006,284752
284660,284751
284659,284750
284658,284749
284656,284748
284655,284747
284654,284746
284653,284745
284652,284743
284651,284742
284650,284741
284649,284740
284648,284739
284647,284738
284646,284737
284645,284734
283879,284732
284643,284731
284642,284728
284640,284727
284639,284726
284638,284725
284637,284724
284636,284723
284635,284722
284634,284721
284632,284720
284630,284719
284629,284718
284628,284717
284627,284716
284626,284715
284625,284714
284624,284713
284623,284712
284620,284709
284598,284603
284597,284602
284595,284600
284594,284599
284590,284591
284583,284587
284573,284585
284565,284580
284564,284579
284563,284578
284561,284577
284558,284576
284557,284575
284567,284574
284556,284572
284555,284571
284554,284570
284553,284569
284552,284568
284527,284547
284521,284546
284520,284545
284519,284544
284517,284542
284516,284541
284515,284540
284514,284539
284513,284538
284512,284537
284511,284536
284510,284535
284509,284534
284508,284533
284507,284532
284506,284531
284504,284529
284502,284528
284500,284526
284499,284525
284496,284524
284493,284523
284453,284485
284452,284484
284450,284483
284449,284482
284448,284480
284447,284479
284445,284478
284443,284477
284441,284476
284440,284475
284439,284474
284438,284471
284454,284470
284437,284469
284436,284468
284435,284466
284434,284465
284433,284464
284431,284463
284430,284462
284428,284461
284427,284460
284426,284459
284425,284458
284424,284456
284398,284412
284397,284411
284396,284410
284262,284409
284395,284408
284394,284407
284393,284405
284391,284404
284388,284402
283137,284401
284316,284389
284325,284383
284295,284380
284290,284379
284283,284376
284282,284375
284281,284373
284280,284372
284279,284371
284277,284370
284276,284369
284275,284368
284274,284367
284273,284366
284271,284365
284270,284364
284266,284363
284264,284362
284263,284361
284261,284360
284260,284359
284257,284358
284254,284357
284253,284356
284252,284355
284251,284354
284250,284353
284249,284352
284247,284351
284245,284348
284244,284347
284243,284346
284242,284345
284241,284344
284240,284343
284239,284342
284238,284341
284237,284340
284236,284339
284235,284338
284234,284337
284233,284336
284231,284335
284230,284334
284229,284333
284228,284332
284227,284331
284226,284330
284225,284329
284222,284328
284219,284327
284218,284326
284217,284324
284216,284323
284214,284322
284208,284321
284207,284320
284205,284319
284204,284318
284203,284317
284202,284315
284201,284312
284200,284311
284199,284310
284196,284309
284195,284308
284194,284307
284193,284306
284286,284305
284192,284304
284191,284303
284190,284302
284189,284301
284188,284300
284187,284299
284183,284298
284181,284297
282380,284296
284180,284294
284179,284293
284178,284292
284177,284291
284176,284289
281516,284232
283064,284197
284107,284157
284094,284156
284063,284154
284044,284152
284041,284151
284032,284150
284020,284149
284004,284147
283989,284145
283988,284144
283987,284143
283986,284141
283998,284140
283352,284139
283984,284137
283983,284136
283981,284135
283979,284134
283997,284131
283977,284130
283976,284129
283974,284128
283973,284127
283972,284126
283971,284125
283968,284124
283996,284123
283967,284122
283966,284121
283965,284120
283994,284118
283963,284117
283961,284114
283960,284113
283959,284112
283957,284111
283953,284110
283951,284108
283950,284106
283949,284105
283948,284104
283946,284103
283944,284102
283943,284101
283942,284100
283939,284099
283933,284098
283932,284096
283931,284095
283930,284093
283929,284092
283924,284091
283923,284090
283921,284089
283920,284088
283917,284087
283916,284086
283915,284085
283914,284084
283913,284083
283912,284082
283911,284081
283910,284080
283909,284078
283908,284077
283907,284076
283906,284075
283904,284073
283903,284072
283902,284071
283900,284070
283899,284069
283898,284068
283897,284067
283894,284065
283893,284064
283892,284062
283891,284061
283888,284060
283887,284059
283886,284058
283882,284056
283881,284055
283880,284054
283876,284052
283875,284051
283872,284050
283871,284049
283870,284048
283868,284047
283867,284046
283866,284045
283862,284043
283861,284040
283859,284039
283857,284038
283856,284037
283854,284036
283852,284034
283851,284033
283850,284030
283849,284029
283848,284028
283847,284027
283846,284026
283845,284025
283844,284024
283843,284022
283840,284021
283838,284018
283837,284017
283836,284015
283835,284014
283834,284013
283833,284012
283830,284011
283829,284010
283828,284009
283827,284008
283826,284007
283825,284005
282890,283922
282887,283918
281349,283831
283757,283790
283755,283789
283749,283788
283750,283787
283747,283786
283746,283785
283745,283784
283743,283783
283742,283782
283741,283780
283740,283779
283739,283778
283738,283777
283737,283776
283735,283773
283733,283772
283731,283771
283730,283770
283729,283769
283727,283768
283724,283767
283723,283766
283722,283765
283721,283763
283720,283762
283717,283761
283715,283760
283714,283759
283712,283758
283711,283756
283710,283754
282358,283734
283687,283697
283686,283696
283685,283694
283684,283693
283683,283692
283682,283691
283681,283690
283680,283689
283667,283676
283648,283674
283631,283673
283630,283672
283629,283671
283628,283670
283626,283669
283625,283668
283624,283666
283623,283665
283622,283664
283618,283663
283617,283662
283615,283661
283612,283660
283611,283658
283610,283657
283609,283656
283606,283655
283605,283654
283604,283653
283603,283652
283602,283651
283601,283650
283599,283649
283597,283644
283596,283642
283595,283641
283594,283639
283593,283638
283592,283637
283591,283636
280459,283627
282904,283619
283568,283580
283564,283579
283563,283578
283562,283577
283560,283575
283559,283574
283556,283572
283555,283571
283554,283570
283552,283569
283550,283567
283549,283565
283541,283543
283535,283540
283534,283539
283532,283538
283528,283537
283503,283525
283500,283524
283499,283523
283498,283522
283497,283521
283496,283520
283494,283519
283493,283517
283491,283516
283490,283515
283488,283513
283487,283512
283486,283511
283485,283510
283484,283509
283501,283508
283483,283505
283482,283504
281018,283492
283465,283478
283460,283477
283454,283476
283450,283474
283446,283473
283445,283472
283433,283470
283424,283469
283422,283467
283420,283466
283419,283464
283418,283463
283423,283462
283416,283461
283413,283459
283412,283458
283410,283457
283409,283456
283408,283455
283407,283453
283406,283452
283405,283451
283404,283449
283403,283447
283402,283444
283401,283443
283400,283442
283398,283439
283397,283438
283395,283437
283394,283436
283392,283434
283391,283432
283389,283430
283388,283429
283386,283428
283385,283427
283384,283426
283383,283425
283367,283369
283350,283365
283349,283364
283348,283362
283347,283361
283345,283360
283344,283359
283343,283358
283342,283357
283341,283356
283340,283355
283338,283354
283336,283353
280920,283337
283329,283335
283298,283332
283296,283331
283295,283328
283300,283327
283294,283326
283292,283325
283291,283324
283290,283323
283289,283322
283288,283320
283287,283319
283286,283318
283285,283317
283284,283316
283283,283315
283281,283314
283280,283313
283279,283312
283278,283311
283277,283310
283276,283308
283275,283307
283274,283306
283273,283305
283272,283304
283270,283303
282055,283282
283235,283254
283223,283253
283222,283252
283221,283249
283220,283248
283217,283247
283216,283245
283215,283244
283213,283243
283212,283242
283211,283240
283210,283239
283226,283238
283208,283237
283207,283236
283205,283234
283225,283233
283203,283232
283202,283231
283224,283230
283200,283229
283199,283228
283184,283194
283181,283191
283180,283190
283179,283188
283178,283187
283175,283186
283162,283173
283160,283171
283158,283170
283157,283169
283156,283168
283155,283167
283154,283166
283153,283165
283152,283164
283145,283150
283142,283149
281682,283148
283141,283147
283140,283146
283139,283144
283138,283143
283114,283133
283095,283132
283084,283131
283066,283129
283049,283128
283048,283126
283037,283124
283036,283120
283035,283119
283034,283117
283033,283116
283032,283115
283031,283113
283030,283112
283029,283110
283041,283109
283027,283108
283025,283107
283024,283106
283023,283104
283022,283103
283021,283102
283020,283101
283017,283100
283016,283099
283015,283098
283013,283096
283009,283093
280729,283092
283008,283091
283039,283088
283004,283087
283003,283086
283002,283085
283001,283083
283000,283082
282997,283081
282996,283080
282995,283079
282993,283078
282991,283076
282990,283075
282989,283074
282988,283073
282987,283072
282985,283070
282983,283068
283038,283063
282982,283062
282981,283061
282980,283060
282979,283059
282978,283058
282977,283056
282976,283055
282975,283054
282974,283053
282973,283052
282969,283051
282968,283050
282967,283047
282966,283046
282965,283045
282964,283044
282963,283043
282962,283042
282948,282949
282944,282946
282942,282943
282923,282941
282908,282939
282907,282938
282896,282936
282883,282934
282860,282932
282856,282930
282838,282926
282837,282925
282835,282924
282833,282922
282832,282921
282831,282920
282830,282919
282827,282918
282826,282917
282825,282916
282823,282914
282817,282911
282816,282910
282815,282909
282814,282906
282813,282905
282811,282903
282809,282902
282808,282900
282807,282899
282806,282898
281978,282895
282805,282891
282804,282888
282798,282884
282796,282881
282795,282880
282794,282879
282792,282877
282791,282876
282787,282874
282783,282873
282841,282872
282779,282871
282777,282870
282776,282869
282775,282868
282774,282867
282773,282866
282770,282859
282769,282858
282766,282854
282765,282853
282764,282852
282763,282851
282762,282850
282761,282849
282760,282848
282759,282847
282758,282846
282757,282845
282756,282843
280388,282829
282294,282803
280825,282797
280812,282788
282720,282741
282712,282740
282711,282739
282710,282738
282709,282737
282708,282736
282707,282734
282706,282733
282705,282732
282704,282731
282703,282730
282702,282729
282701,282727
282700,282726
282699,282725
282698,282724
282697,282723
282696,282722
282694,282721
282693,282719
282692,282718
282691,282716
282690,282715
282689,282714
282688,282713
281887,282695
282684,282687
282676,282683
282675,282682
282673,282681
282672,282680
282670,282679
282669,282678
282667,282677
282638,282662
282630,282661
282622,282660
282608,282658
282606,282656
282604,282655
282603,282654
282602,282653
282601,282652
282600,282650
282599,282648
282598,282647
282596,282646
282595,282645
282594,282644
282592,282642
282591,282641
282589,282640
282588,282639
282587,282637
282613,282634
282586,282633
282584,282632
282612,282631
282583,282629
282582,282628
282581,282627
282580,282626
282579,282625
282578,282624
282611,282623
282576,282621
282575,282620
281255,282619
282574,282618
282569,282617
282568,282616
282567,282615
282548,282560
282535,282559
282527,282558
282526,282557
282525,282556
282524,282555
282520,282554
282519,282553
282518,282552
282516,282551
282513,282550
282512,282549
282511,282547
282510,282546
282508,282545
282502,282543
282529,282542
282501,282541
282499,282539
282498,282538
282497,282537
282496,282533
282495,282532
282494,282531
282480,282487
282479,282486
282477,282485
282476,282484
282475,282483
282474,282482
282473,282481
282470,282471
282428,282468
282418,282465
282417,282464
282416,282463
282415,282462
282414,282460
282413,282458
282412,282457
282411,282456
282407,282451
282406,282450
282405,282449
282404,282448
282403,282447
282402,282446
282401,282445
282400,282444
282399,282442
282397,282441
282394,282439
282393,282438
282392,282437
282391,282436
282390,282435
282389,282433
282388,282432
282387,282431
282386,282430
282384,282429
282383,282427
282382,282426
282379,282425
282378,282423
282377,282422
281615,282421
282375,282420
282357,282369
282351,282368
282345,282367
282344,282366
282343,282365
282341,282363
282340,282362
282339,282360
282335,282356
282334,282355
282333,282354
282332,282352
282331,282350
282330,282348
282328,282347
282304,282327
282282,282325
282278,282323
282270,282322
282252,282317
282251,282316
282250,282315
282245,282314
282244,282313
282243,282312
282242,282310
282241,282309
282240,282308
282239,282307
282237,282306
282236,282305
282254,282303
282233,282302
282232,282301
282228,282298
282227,282297
282226,282296
282224,282295
282223,282292
282222,282291
282221,282290
282219,282289
282218,282288
282217,282287
282216,282286
282215,282285
282214,282284
282212,282283
282211,282281
282210,282280
282209,282276
282208,282275
282207,282274
280693,282273
282206,282272
282205,282271
282203,282269
282202,282268
282200,282267
282198,282266
282197,282264
282194,282263
282193,282262
282192,282261
282191,282260
282157,282177
282151,282176
282150,282175
282149,282174
282148,282173
282147,282172
282146,282170
282145,282169
282144,282168
282142,282167
282141,282166
282140,282165
282139,282164
282138,282163
282137,282161
282136,282160
282135,282159
282134,282158
282132,282156
282131,282155
282130,282154
282129,282153
282122,282123
282108,282121
282106,282120
282100,282118
282071,282117
282048,282115
282011,282114
282010,282113
282008,282112
282007,282111
282006,282110
282004,282107
282003,282105
282001,282104
282000,282103
281998,282101
281997,282099
281996,282098
282015,282097
281994,282096
281992,282095
281991,282094
281990,282093
281989,282092
281988,282091
281987,282090
281986,282087
281985,282086
281984,282085
281982,282083
281979,282082
281977,282080
281976,282079
281974,282078
281973,282077
281972,282075
281971,282074
281970,282073
281969,282070
281967,282069
281966,282068
281965,282067
281964,282065
281962,282064
281960,282063
281958,282061
281956,282059
281955,282058
281954,282057
281953,282056
281952,282054
281951,282053
281950,282052
281948,282050
281947,282049
281946,282047
281945,282046
281943,282044
281941,282043
281940,282042
282012,282041
281937,282040
281936,282039
281935,282038
281934,282037
281933,282036
281932,282035
281931,282034
281930,282033
281929,282032
281928,282031
281927,282030
281926,282029
281925,282028
281923,282027
281921,282026
281920,282025
281919,282024
281918,282023
281916,282022
281915,282020
281872,281900
281871,281899
281868,281898
281867,281897
281866,281896
281865,281895
281863,281894
281861,281893
281860,281892
281859,281890
281858,281889
281857,281888
281856,281885
281855,281884
281854,281883
281853,281882
281852,281881
281850,281880
281849,281879
281848,281878
281847,281877
281846,281876
281845,281875
281844,281874
281843,281873
281363,281862
281825,281835
281822,281834
281802,281833
281764,281831
281739,281829
281738,281828
281726,281824
281725,281823
281724,281821
281723,281820
281722,281819
281721,281818
281720,281817
281719,281816
281718,281815
281717,281814
281715,281813
281714,281812
281713,281811
281712,281810
281708,281808
281707,281807
281706,281806
281705,281805
281701,281804
281700,281803
281699,281801
281698,281800
281696,281799
281694,281798
281693,281797
281692,281796
281452,281795
281688,281794
281687,281793
281686,281792
281684,281791
281683,281790
280901,281789
281681,281788
281680,281787
281679,281786
281678,281785
281677,281784
281676,281783
281675,281782
281673,281781
281672,281780
281671,281779
281670,281778
281669,281777
281668,281776
281665,281775
281730,281774
281662,281773
281661,281772
281660,281771
281659,281770
281657,281769
281656,281768
281655,281767
281654,281766
281653,281765
281651,281763
281648,281762
281647,281761
281646,281760
281645,281759
281644,281758
281643,281757
281640,281756
281639,281755
281638,281754
281636,281753
281635,281752
281632,281750
281630,281749
281629,281748
281628,281747
281627,281745
281625,281743
281624,281742
281623,281741
281728,281740
281622,281737
281620,281736
281618,281735
281616,281734
281614,281733
281598,281600
281597,281599
281588,281594
281577,281593
281570,281592
281559,281589
281558,281587
281557,281586
281556,281584
281555,281583
281554,281582
281553,281581
281552,281580
281551,281579
281549,281578
281547,281575
281546,281574
281545,281573
281544,281571
281540,281568
281539,281567
281538,281566
281535,281564
281520,281526
281508,281524
281507,281523
281506,281522
281505,281521
281503,281519
281501,281518
281500,281515
281499,281514
281498,281513
281497,281512
281496,281511
281495,281510
281494,281509
281459,281490
281457,281489
281456,281488
281455,281487
281454,281486
281453,281485
281451,281484
281450,281483
281448,281482
281447,281481
281446,281480
281445,281477
281444,281476
281443,281475
281442,281474
281441,281472
281440,281471
281439,281470
281438,281469
281437,281468
281436,281467
281435,281466
281434,281465
281433,281463
281432,281462
281431,281461
281429,281460
280916,281430
281401,281424
281400,281423
281399,281422
281398,281421
281397,281418
281395,281417
281393,281415
281392,281414
281389,281413
281388,281412
281387,281411
281384,281409
281382,281408
281379,281406
281378,281405
281377,281404
281376,281403
281365,281369
281345,281366
281344,281364
281341,281362
281340,281361
281338,281359
281337,281357
281336,281356
281335,281354
281334,281353
281332,281352
281330,281351
281329,281350
281325,281326
281282,281324
281281,281323
281280,281322
281277,281319
281276,281317
281275,281316
280741,281315
281274,281314
281269,281313
281268,281312
281267,281311
281265,281310
281285,281309
281264,281308
281263,281307
281261,281305
281258,281302
281257,281301
281256,281300
281253,281299
280688,281298
281252,281297
281251,281296
281284,281295
281249,281293
281248,281292
281247,281291
281246,281290
281245,281289
281243,281288
281219,281234
281218,281233
281217,281232
281213,281229
281212,281228
281211,281227
281210,281226
281209,281225
281208,281224
281206,281223
281205,281222
281204,281221
281203,281220
281178,281199
281119,281195
281118,281194
281117,281193
281115,281192
281124,281191
281113,281189
281111,281188
281110,281187
281109,281186
281108,281184
281106,281180
281105,281179
281104,281176
281103,281175
281102,281174
281100,281173
281099,281172
281097,281171
281096,281170
281095,281169
281094,281168
281093,281167
281092,281166
281091,281165
281090,281164
281089,281163
281086,281162
281085,281161
281084,281159
281083,281158
281082,281157
281079,281155
281078,281154
281077,281153
281075,281152
281074,281151
281072,281150
281070,281149
281069,281148
281068,281147
281065,281146
281064,281145
281063,281144
281062,281143
281061,281142
281060,281140
281058,281139
281057,281138
281055,281137
281053,281136
281052,281135
281051,281134
281050,281133
281048,281131
281046,281129
281042,281128
281008,281021
281006,281020
281004,281019
281003,281017
281001,281016
280999,281015
280998,281014
280996,281013
280995,281011
280994,281010
280993,281009
280969,280988
280968,280987
280967,280986
280966,280985
280962,280984
280961,280983
280960,280982
280959,280981
280958,280980
280956,280979
280955,280978
280954,280977
280953,280976
280952,280975
280970,280974
280951,280973
280921,280944
280912,280943
280911,280942
280910,280941
280909,280940
280908,280939
280907,280938
280906,280937
280904,280935
280903,280934
280913,280933
280900,280932
280899,280930
280898,280929
280897,280928
280896,280927
280895,280926
280894,280925
280892,280923
280891,280922
280890,280919
280888,280918
280887,280917
280886,280915
280885,280914
280862,280879
280861,280878
280857,280876
280837,280875
280821,280873
280796,280872
280794,280871
280773,280868
280772,280867
280771,280865
280767,280864
280766,280863
280765,280858
280764,280856
280763,280855
280761,280854
280759,280853
280757,280852
280755,280851
280753,280850
280752,280849
280751,280848
280776,280847
280750,280846
280747,280845
280745,280844
280744,280843
280743,280842
280740,280841
280739,280840
280734,280839
280733,280838
280732,280836
280731,280835
280730,280834
280728,280832
280727,280831
280726,280830
280722,280829
280720,280827
280718,280826
280716,280824
280715,280823
280713,280819
280712,280818
280711,280817
280710,280816
280706,280811
280705,280810
280704,280809
280703,280808
280702,280807
280701,280806
280700,280805
280699,280803
280698,280802
280697,280801
280696,280800
280694,280799
280692,280798
280691,280797
280690,280795
280689,280793
280687,280792
280686,280791
280685,280789
280684,280788
280683,280786
280679,280785
280677,280784
280676,280783
280675,280782
280674,280781
280640,280649
280637,280648
280635,280647
280634,280645
280631,280644
280630,280643
280629,280642
280628,280641
280596,280626
280591,280624
280589,280623
280587,280622
280586,280621
280585,280620
280584,280619
280583,280618
280582,280616
280592,280615
280580,280614
280578,280613
280577,280612
280576,280611
280575,280610
280574,280609
280572,280607
280571,280606
280570,280604
280568,280603
280567,280601
280566,280600
280565,280599
280562,280598
280560,280597
280559,280595
280557,280594
280556,280593
280544,280547
280543,280546
280540,280542
280505,280538
280504,280537
280503,280536
280502,280535
280499,280534
280497,280532
280496,280531
280495,280530
280494,280529
280493,280528
280492,280527
280491,280526
280487,280525
280486,280524
280485,280523
280484,280522
280483,280520
280482,280519
280481,280518
280480,280516
280479,280515
280477,280514
280476,280513
280475,280512
280474,280511
280472,280509
280471,280508
280470,280507
280452,280464
280448,280463
280437,280462
280436,280461
280435,280458
280432,280456
280431,280455
280430,280454
280429,280453
280427,280451
280426,280450
280425,280449
280423,280446
280422,280445
280421,280444
280419,280442
280418,280441
280416,280438
280396,280408
280393,280407
280390,280406
280382,280405
280378,280404
280343,280400
280330,280399
280328,280398
280309,280394
280307,280392
280305,280389
280315,280387
280303,280386
280301,280385
280299,280381
280298,280380
280297,280379
280295,280377
280294,280376
280293,280375
280292,280374
280291,280373
280289,280372
280288,280371
280286,280370
280285,280368
280284,280366
280280,280364
280279,280363
280278,280362
280277,280361
280276,280360
280275,280359
280274,280358
280273,280357
280271,280356
280270,280355
280269,280354
280313,280353
280268,280352
280267,280351
280266,280350
280265,280349
280312,280347
280264,280346
280263,280345
280262,280344
280260,280342
280259,280341
280258,280340
280257,280337
280256,280336
280255,280335
280254,280334
280252,280332
280251,280331
280249,280329
280248,280327
280247,280326
280246,280325
280245,280324
280244,280323
280207,280220
280206,280219
278504,280218
280191,280216
280179,280215
280158,280213
280149,280211
280137,280210
280132,280205
280129,280203
280128,280202
280125,280201
280124,280200
280123,280199
280122,280198
280121,280197
280120,280196
280118,280194
280117,280193
280115,280192
280113,280190
280112,280189
280111,280188
280110,280187
280109,280186
280108,280185
280107,280184
280106,280183
280105,280182
280104,280181
280102,280180
280101,280175
280099,280174
280098,280173
280097,280172
280096,280171
280094,280169
280093,280167
280091,280166
280088,280165
280130,280164
280085,280161
280084,280159
278725,280157
280079,280156
280077,280155
280075,280154
280074,280153
280073,280152
280072,280151
280071,280150
280070,280148
280069,280147
280068,280146
280066,280145
280065,280144
280064,280143
280062,280142
280061,280141
280060,280140
280059,280139
276408,280127
277466,280039
280019,280038
280018,280037
280017,280036
280016,280035
280015,280034
280014,280033
280012,280031
280021,280030
280010,280029
280008,280027
280007,280026
280006,280025
280005,280024
277201,280020
279762,280013
277171,280011
277167,280009
279978,279999
277969,279997
279965,279996
279941,279993
279940,279992
279939,279991
279937,279990
279936,279989
279935,279988
279934,279987
279943,279986
279931,279985
265644,279984
279929,279983
279928,279982
279927,279981
279926,279980
279924,279979
279923,279977
279922,279976
279921,279975
279920,279973
279918,279972
279914,279970
279913,279968
279912,279966
279911,279963
279910,279962
279909,279960
279907,279959
279904,279958
279903,279957
279902,279956
279942,279954
279899,279950
279898,279949
279897,279948
279611,279925
279879,279891
279863,279890
