First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Bryan,Minihan,Chief Technology Officer,Health Decisions,Bryan Minihan was Appointed as Chief Technology Officer at Health Decisions,Chapel Hill; NC-based Health Decisions appointed Bryan Minihan as Chief Technology Officer.,Bryan Minihan brings fifteen years of IT and IS experience to Health Decisions; specializing in agile and traditional project management; usability and interface design; web application development; network engineering; and software architecture. He has built productive; motivated IT teams as CTO for three Internet startup companies; directed GlaxoSmithKline?s global intranet usability and web analytics team; and driven the development of projects and products for Accenture; Intuit; and Cisco.,Health Decisions (www.HealthDec.com) is a global clinical research organization (CRO) committed to helping drug and device companies achieve greater success. Our sponsors rely on us to help them prove the value of their pipelines both faster and with the smartest possible allocation of funds. Through Agile Clinical Development- a strategic combination of adaptive design and adaptive operations Health Decisions optimizes every facet of clinical research from design protocol to the most detailed day-to-day management; so sponsors can make the most of competitive market opportunities.
Bryan,Agee,Chief Technology Officer,Pamiris,Bryan Agee was Appointed as Chief Technology Officer at Pamiris,Veradale; WA-based Pamiris appointed Bryan Agee as Chief Technology Officer.,Bryan Agee was previously the founder of Pamiris.,Pamiris is an information technology and management firm currently providing an online system that seamlessly integrates payroll processing with multiple time tracking options and HR management tools. The company's software-as-a-service (SaaS) model provides highly customizable solutions for businesses of all shapes and sizes.
Bruce,Petryshak,Chief Information Officer,Bowling Green State University,Bruce Petryshak Resigned as Chief Information Officer at Bowling Green State University,Bowling Green; OH-based Bowling Green State University accepted resignation of Bruce Petryshak as Chief Information Officer.,Bruce Petryshak was previously with Kent State University where he was Executive Director of University Information Systems.,Bowling Green State University (BGSU) is a public four-year institution located in Bowling Green; Ohio; USA; about 20 miles (32 km) south of Toledo
Bruce,Miller,Chief Technology Officer,Aspyra,Bruce Miller Resigned as Chief Technology Officer at Aspyra,Calabasas; CA-based Aspyra accepted resignation of Bruce Miller as Chief Technology Officer.,Bruce Miller was previously the  Chairman of the board of ASPYRA.,Aspyra is a clincal and diagnostic heathcare company providing over 30 years of solutions to hospitals; imaging centers; specialty clinics and laboratories.
Bruce,Livesay,Chief Information Officer,First Horizon,Bruce Livesay was Appointed as Chief Information Officer at First Horizon,Memphis; TN-based First Horizon appointed Bruce Livesay as Chief Information Officer.,Bruce Livesay was previously the EVP at First Horizon.,Corporation First Horizon National Corporation operates as a holding company for First Tennessee Bank National Association; which provides various financial services in the United States.
Bruce,Gibson,Vice President of Information Technology,SOS International; Ltd.,Bruce Gibson was Appointed as Vice President of Information Technology at SOS International; Ltd.,Reston; VA-based SOS International; Ltd. appointed Bruce Gibson as Vice President of Information Technology.,Bruce Gibson was previously the Director at L-3Communications/SYColeman.,SOS International; Ltd. (SOSi) is a privately owned defense services firm with more than 1;200 employees worldwide.
Stephen,Brooks,Chief Information Officer,Bridgestone Americas,Stephen Brooks was Promoted to Chief Information Officer at Bridgestone Americas,Nashville; TN-based Bridgestone Americas promoted Stephen Brooks to Chief Information Officer.,Brooks most recently served as president; U.S.; Canada and Monterrey Manufacturing Group (BAMG) for BASM. ,Nashville; Tenn.-based Bridgestone Americas Tire Operations (BATO) is a business unit of Bridgestone Americas; Inc.; whose parent company; Bridgestone Corporation; is the world's largest tire and rubber company.
Brooks,Betts,Chief Information Officer,Lincoln County Health Care,Brooks Betts Resigned as Chief Information Officer at Lincoln County Health Care,Damariscotta; ME-based Lincoln County Health Care accepted resignation of Brooks Betts as Chief Information Officer.,Brooks Betts has been the vice president of information services and chief information officer at Lincoln County Health Care; which is comprised of ,In 2007; the trustees of Miles Memorial Hospital in Damariscotta and St. Andrews Hospital & Healthcare Center in Boothbay Harbor voted to create Lincoln County Healthcare; a new parent company for both organizations.
Brooks,Betts,Chief Information Officer,Pen Bay Healthcare,Brooks Betts was Appointed as Chief Information Officer at Pen Bay Healthcare,Rockport; ME-based Pen Bay Healthcare appointed Brooks Betts as Chief Information Officer.,Brooks Betts has been the vice president of information services and chief information officer at Lincoln County Health Care; which is comprised of ,PBH is a system designed to provide integrated health care services to Maine's Midcoast area.
John,Broerman,Vice President and Chief Information Officer ,A. Schulman,John Broerman was Appointed as Vice President and Chief Information Officer  at A. Schulman,Fairlawn; OH-based A. Schulman appointed John Broerman as Vice President and Chief Information Officer .,Broerman previously was Director; Information Technology (IT) for the Company's Americas operations.Prior to joining A. Schulman in April 2005; Broerman held various IT and logistics management positions at Cole National; American Greetings and Arthur Andersen.  He is a graduate of Bowling Green State University with a bachelor's degree in operations research and statistics.  He is a member of the northeast Ohio chapter of the Society for Information Management; participates on the University of Akron's IT Advisory Board; and is a Certified Public Accountant. ,Headquartered in Akron; Ohio; A. Schulman is a leading international supplier of high-performance plastic compounds and resins.  These materials are used in a variety of consumer; industrial; automotive and packaging applications.  The Company employs about 2;900 people and has 36 manufacturing facilities in North America; South America; Europe and Asia.  
Brion,Vibber,Chief Technology Officer,StatusNet,Brion Vibber was Appointed as Chief Technology Officer at StatusNet,Montreal; QC-based StatusNet appointed Brion Vibber as Chief Technology Officer.,Brion Vibber was previously CTO at Wikimedia Foundation.,StatusNet; Inc. is a Quebec corporation headquartered in Montreal with staff around the world.
Bridget,O'Connor,Chief Technology Officer,Bank of America; Consumer and Small Business Banking and Home Loans and Insurance,Bridget O'Connor was Appointed as Chief Technology Officer at Bank of America; Consumer and Small Business Banking and Home Loans and Insurance,Charlotte; NC-based Bank of America; Consumer and Small Business Banking and Home Loans and Insurance appointed Bridget O'Connor as Chief Technology Officer.,Bridget O'Connor was previously with Bank of America from Depository Trust & Clearing Corporation (DTCC); where she was managing director and chief technology officer responsible for overseeing the critical information technology infrastructure; including core network services; processing and messaging systems; distributed systems and business continuity. ,Bank of America is one of the world's largest financial institutions; serving individual consumers; small- and middle-market businesses and large corporations with a full range of banking; investing; asset management and other financial and risk management products and services. 
Bridget,O'Connor,Chief Technology Officer,DTCC,Bridget O'Connor was Appointed as Chief Technology Officer at DTCC,New York; NY-based DTCC appointed Bridget O'Connor as Chief Technology Officer.,Bridget O'Connor was previously the Chief Information Officer (CIO) and Global Head for Business Continuity for Lehman Brothers Holding; Inc.,The Depository Trust & Clearing Corporation (DTCC); through its subsidiaries; provides clearance; settlement and information services for equities; corporate and municipal bonds; government and mortgage-backed securities; money market instruments and over-the-counter derivatives.
Brian,Smith,Chief Information Officer,BankAtlantic,Brian Smith was Appointed as Chief Information Officer at BankAtlantic,Fort Lauderdale; FL-based BankAtlantic appointed Brian Smith as Chief Information Officer.,Brian Smith  was previously the Chief information officer for Republic Federal Bank.,BankAtlantic is open 7 days a week; with extended and holiday hours. Customers can also access account information 24 hours a day; 7 days a week with Free Online Banking; Treasury Management Services; 7 days a week Customer Service Center; automated Telephone Banking and an extensive ATM network.
Brian,Rawson,Chief Technology Officer,State of Texas,Brian Rawson Resigned as Chief Technology Officer at State of Texas,Austin; TX-based State of Texas accepted resignation of Brian Rawson as Chief Technology Officer.,Brian Rawson was previously executive director of the state's Department of Information Resources (DIR).,Texas.gov is a collaborative; public-private partnership between the State of Texas and Texas NICUSA; LLC (TexasOnline). Austin-based Texas NICUSA; LLC is a subsidiary of NIC; the nation's leading provider of official government portals; online services; and secure payment processing solutions.
Brian,O'Toole,Chief Technology Officer,GeoEye,Brian O'Toole was Appointed as Chief Technology Officer at GeoEye,Dulles; VA-based GeoEye appointed Brian O'Toole as Chief Technology Officer.,Brian O'Toole was previously the Vice president of Product Management at Overwatch Textron Systems.,GeoEye; Inc. is an international technology company serving government and commercial markets.
Brian,O'Loughlin,Vice President Information Technology,Cooper-Standard Automotive,Brian O'Loughlin was Appointed as Vice President Information Technology at Cooper-Standard Automotive,Novi; MI-based Cooper-Standard Automotive appointed Brian O'Loughlin as Vice President Information Technology.,Brian O'Loughlin was previously the Chief Information Officer at Hayes Lemmerz International. ,Cooper-Standard Automotive Inc.; headquartered in Novi; Mich.; is a leading global automotive supplier specializing in the manufacture and marketing of systems and components for the automotive industry.
Brian,Main,Vice President of Technology,Interbit Data,Brian Main was Promoted to Vice President of Technology at Interbit Data,Natick; MA-based Interbit Data promoted Brian Main to Vice President of Technology.,Brian Main was previously the Director of Development at Interbit Data.,Interbit Data has been providing technology solutions to the healthcare industry since 1997. 
Brian,Lurie,Chief Information Officer,Teleflex Corporation,Brian Lurie was Appointed as Chief Information Officer at Teleflex Corporation,Royersford; PA-based Teleflex Corporation appointed Brian Lurie as Chief Information Officer.,Brian Lurie was previously the CIO at Penn Engineering, Teleflex Incorporated is a diversified company distinguished by a world leadership position in healthcare.
Brian,Lownsbery,Director of Technology,Elizabethtown Area School District,Brian Lownsbery was Promoted to Director of Technology at Elizabethtown Area School District,Elizabethtown; PA-based Elizabethtown Area School District promoted Brian Lownsbery to Director of Technology.,Brian Lownsbery was previously the technology education teacher for the district.,The Elizabethtown Area School District is proud to be an award-winning public school system.
Brian,Kolek,Chief Technology Officer,Solzon Corp,Brian Kolek was Appointed as Chief Technology Officer at Solzon Corp,Nashua; NH-based Solzon Corp appointed Brian Kolek as Chief Technology Officer.,Brian Kolek is the founder of Solzon,Solzon Corp. provides data mobility solutions and services
Brian,Kelley,Chief Technology Officer,Bay Area News Project,Brian Kelley was Appointed as Chief Technology Officer at Bay Area News Project,San Francisco; CA-based Bay Area News Project appointed Brian Kelley as Chief Technology Officer.,Brian Kelley was previously the CTO and co-founder of ReputationDefender!,The Bay Citizen was founded in 2010 as a nonprofit; nonpartisan news organization dedicated to fact-based; independent reporting on civic and community issues in the San Francisco Bay Area.
Brian,Galvin,Chief Executive Officer,Aria Solutions,Brian Galvin was Appointed as Chief Executive Officer at Aria Solutions,Calgary; AB-based Aria Solutions appointed Brian Galvin as Chief Executive Officer.,Brian Galvin was previously Managing Partner at Discreet Math Group LLC.,Aria Telecom Solutions Pvt. Ltd.; specializing in telecom Solutions; has come to be one of the industry's leading solutions provider companies. Since 2003; Aria Telecom Solutions Pvt. Ltd.
Brian,Fitch,Chief Information Officer,X Rite,Brian Fitch was Appointed as Chief Information Officer at X Rite,Grand Rapids; MI-based X Rite appointed Brian Fitch as Chief Information Officer.,Brian Fitch was previously VP & CIO; Information Technology at  EMCON Technologies  ,X-Rite is the global leader in color science and technology. The company; which now includes color industry leader Pantone; Inc.; develops; manufactures; markets and supports innovative color solutions through measurement systems; software; color standards and services.
Brian,Arrowood,Chief Technology Officer,State of Indiana,Brian Arrowood was Appointed as Chief Technology Officer at State of Indiana,Indianapolis; IN-based State of Indiana appointed Brian Arrowood as Chief Technology Officer.,Brian Arrowood was previously led the state’s deployment of computers to help provide emergency food stamp debit cards for disaster relief efforts.,Indiana's form of government is closely modeled on the federal government with three branches: executive; legislative and judicial.
Brett,Michalak,Chief Information Officer,Crescent Healthcare,Brett Michalak was Appointed as Chief Information Officer at Crescent Healthcare,Albuquerque; NM-based Crescent Healthcare appointed Brett Michalak as Chief Information Officer.,Brett Michalak was previously with Tickets.com; where he created the first enterprise-class web-based ticketing platform developed from the ground up. ,Crescent Healthcare; Inc. (http://www.crescenthealthcare.com) manages and delivers integrated pharmacy and nursing services in alternate site settings. The company operates facilities throughout California and Florida and treats thousands of acute and chronic patients nationwide each month. 
Bret,Taylor,Chief Technology Officer,Facebook,Bret Taylor was Promoted to Chief Technology Officer at Facebook,Palo Alto; CA-based Facebook promoted Bret Taylor to Chief Technology Officer.,Bret Taylor was previously the Founder of FriendFeed,Facebook is one of the most popular social networking sites in the world.
Bret,Taylor,Chief Technology Officer,Facebook,Bret Taylor was Promoted to Chief Technology Officer at Facebook,Palo Alto; CA-based Facebook promoted Bret Taylor to Chief Technology Officer.,Bret Taylor was previously the co-founder of FriendFeed co-founder and initial product manager of Google Maps.,Founded in February 2004; Facebook is a social utility that helps people communicate more efficiently with their friends; family and coworkers. Millions of users from around the world connect and share information on Facebook through the social graph; the network of connections and relationships between people.
Bret,Ellis,President of Information Technology,Weber State University,Bret Ellis was Appointed as President of Information Technology at Weber State University,Ogden; UT-based Weber State University appointed Bret Ellis as President of Information Technology.,Bret Ellis was previously the Dean of the school of computing.,At Weber State University; you will find what you are looking for; whether it is one of over 200+ certificate and degree programs; multiple graduate programs; or hundreds of online classes; and many other educational opportunities to fit your needs.
Brent,Stahlheber,Chief Information Officer,Auto Club Group,Brent Stahlheber was Appointed as Chief Information Officer at Auto Club Group,Dearborn; MI-based Auto Club Group appointed Brent Stahlheber as Chief Information Officer.,Brent Stahlheber Sr. Director at Allstate Insurance Company.,When you think of AAA; you probably think of maps and directions and emergency roadside assistance; some of our top services.
Brent,St. Pierre,Chief Technology Officer,Lingo Media,Brent St. Pierre was Appointed as Chief Technology Officer at Lingo Media,Toronto; ON-based Lingo Media appointed Brent St. Pierre as Chief Technology Officer.,Brent St. Pierre; B. Comm.; MBA; is a leader in global e-Commerce and Web-based strategy and solutions for the Banking; Insurance and Wealth Management markets. His combination of business acumen and technical experience results in a unique and highly skilled approach to his technology leadership. Over the past 4 years; Brent has been one of the few executives in Canada to lead and evolve the outsourcing and off-shoring practices of small and large corporations. Most recently; Brent led the design and creation of a new equity analytics solution for FSA; while utilizing Indian-based technology resources. He was also the leader of the North American e-Business division of Invesco Ltd.; one of the largest independent global investment managers; and led teams in multiple locations while serving clients around the world.,0
Brent,Baier,Chief Technology Officer,Iron Will Innovations,Brent Baier was Appointed as Chief Technology Officer at Iron Will Innovations,Lloydminster; AB-based Iron Will Innovations appointed Brent Baier as Chief Technology Officer.,Brent is the founder and was previously the CEO of the Iron Will.,Iron Will Innovations is a technology company founded to bring revolutionary interface products to the global market. Based in Lloydminster; Alberta and Palo Alto; California; the company works tirelessly to imagine; engineer and deliver game-changing products for consumers and partners.
Brenda,Orth,Chief Information Officer,Gov. Ed Rendell's,Brenda Orth Resigned as Chief Information Officer at Gov. Ed Rendell's,Harrisburg; PA-based Gov. Ed Rendell's accepted resignation of Brenda Orth as Chief Information Officer.,Brenda Orth was appointed to her current post in January 2008. She previously served as chief technology officer for the commonwealth and has been employed by the commonwealth since 2003.,The Commonwealth of Pennsylvania is a U.S Commonwealth located in the Northeastern and Middle Atlantic regions of the United States.
Bradley,Horst,Chief Information Officer,Einhorn Yaffee Prescott Architecture & Engineering; P.C.,Bradley Horst was Appointed as Chief Information Officer at Einhorn Yaffee Prescott Architecture & Engineering; P.C.,Albany; NY-based Einhorn Yaffee Prescott Architecture & Engineering; P.C. appointed Bradley Horst as Chief Information Officer.,Brad Horst was previously Product Marketing Manager; Revit Architecture; at Autodesk; Inc.,Recognized by Zweig White as one of the Best Firms to work for in 2009; EYP Architecture & Engineering is a national; award-winning firm with a strong commitment to design excellence and sustainable design.Nuix has spent ten years developing and refining the world's most advanced eDiscovery and electronic investigation platform.
Brad,Furukawa,Chief Information Officer,Northrop Grumman,Brad Furukawa was Appointed as Chief Information Officer at Northrop Grumman,Los Angeles; CA-based Northrop Grumman appointed Brad Furukawa as Chief Information Officer.,Brad Furukawa is a 25-year veteran of Northrop Grumman and previously held various techonology positions at the company.,  Northrop Grumman Corporation is a leading global security company whose 120;000 employees provide innovative systems; products; and solutions in aerospace; electronics; information systems; shipbuilding and technical services to government and commercial customers worldwide. 
Brad,Englert,Interim Chief Operating Officer (COO) for Informat,University of Texas   Austin,Brad Englert was Appointed as Interim Chief Operating Officer (COO) for Informat at University of Texas   Austin,Austin; TX-based University of Texas   Austin appointed Brad Englert as Interim Chief Operating Officer (COO) for Informat.,Brad Englert was previously the Ex Officio member of the Presidents Strategic Information Technology Advisory Committee (SITAC).,The University of Texas at Austin is one of the largest public universities in the United States.
Brad,Dettmer,Chief Technology Officer,Group RCI,Brad Dettmer was Promoted to Chief Technology Officer at Group RCI,Parsippany; NJ-based Group RCI promoted Brad Dettmer to Chief Technology Officer.,Brad Dettmer was previously the vice president of Information Technology at Global Technology Group.,Group RCI; part of the Wyndham Worldwide family of companies; (NYSE: WYN) is the worldwide leader in vacation exchange and the European leader in vacation rentals; with exclusive access for specified periods to more than 67;000 vacation properties in approximately 100 countries.
Charles,Boucher,Chief Information Officer,SEC,Charles Boucher Resigned as Chief Information Officer at SEC,Washington; DC-based SEC accepted resignation of Charles Boucher as Chief Information Officer.,Boucher became the CIO of the SEC after serving as an executive director at Morgan Stanley; where he led technology audits for infrastructure.,The U.S. Securities and Exchange Commission (frequently abbreviated SEC) is a federal agency which holds primary responsibility for enforcing the federal securities laws and regulating the securities industry; the nation's stock and options exchanges; and other electronic securities markets in the United States. 
Magnus,Borg,Chief Information Officer,Sigma-Aldrich Corporation,Magnus Borg was Appointed as Chief Information Officer at Sigma-Aldrich Corporation,Saint Louis; MO-based Sigma-Aldrich Corporation appointed Magnus Borg as Chief Information Officer.,Borg held the CIO posts for Ericsson North America and Safety-Kleen.,Sigma-Aldrich is a leading Life Science and High Technology company.
Keyvan,Bohlooli,Chief Information Officer,Ryder System; Inc.,Keyvan Bohlooli was Appointed as Chief Information Officer at Ryder System; Inc.,Miami; FL-based Ryder System; Inc. appointed Keyvan Bohlooli as Chief Information Officer.,Bohlooli was most recently Vice President of Information Management of NextEra Energy Resources.,Ryder System; Inc. is a FORTUNE 500 provider of leading edge transportation; logistics and supply chain management solutions. 
Bobbie,Morton,Vice President of Information Technology,The Beryl Companies,Bobbie Morton was Appointed as Vice President of Information Technology at The Beryl Companies,Bedford; TX-based The Beryl Companies appointed Bobbie Morton as Vice President of Information Technology.,Bobbie Morton was previously the Information technology director for the Fort Worth Transportation Authority.,With the rise of consumer choice in healthcare; a hospital's brand is more important than ever. Every customer experience is important.
Bob,Zurek,Chief Technology Officer,Infobright,Bob Zurek was Appointed as Chief Technology Officer at Infobright,Toronto; ON-based Infobright appointed Bob Zurek as Chief Technology Officer.,Bob Zurek was previously the Chief Technology Officer at EnterpriseDB.,Infobright; the open source analytic database company; delivers a high performance database that is the preferred choice for analytic applications and data marts.
Bob,MacDonald,Chief Technology Officer,Skyline Solar,Bob MacDonald was Appointed as Chief Technology Officer at Skyline Solar,Mountain View; CA-based Skyline Solar appointed Bob MacDonald as Chief Technology Officer.,Bob was the founder and CEO of Skyline Solar,Skyline Solar manufactures High Gain Solar (HGS) arrays incorporating industry-proven silicon cells; durable reflector materials and single-axis tracking into a complete; easy-to-deploy system. Skyline Solar HGS delivers ten times more energy per gram of silicon than traditional flat panel systems. 
Bob,Tucker,Global IT Director,Trade Wings,Bob Tucker was Appointed as Global IT Director at Trade Wings,Portsmouth; NH-based Trade Wings appointed Bob Tucker as Global IT Director.,Bob Tucker was previously the Director of IT at Certified Parts Warehouse,Trade Wings is a global Reuse Optimization? software; consulting and outsourcing partner to the largest Telecom manufacturers; carriers and operators.
Robert,Thielmann,Chief Information Officer,Janney Montgomery Scott,Robert Thielmann was Appointed as Chief Information Officer at Janney Montgomery Scott,Philadelphia; PA-based Janney Montgomery Scott appointed Robert Thielmann as Chief Information Officer.,Bob Thielmann was previously Divisional Chief Information Officer at AIG Advisor Group.,Established in 1832; Janney Montgomery Scott LLC provides comprehensive financial advice and superior service to individual; corporate and institutional investors.
Bob,Orkis,Chief Information Officer,Nationstar Mortgage,Bob Orkis was Appointed as Chief Information Officer at Nationstar Mortgage,Lewisville; TX-based Nationstar Mortgage appointed Bob Orkis as Chief Information Officer.,Bob Orkis was previously SVP Strategic Systems at Wachovia,Nationstar Mortgage (www.Nationstarmtg.com) is a financial institution that offers mortgage loan sevices.
Bob,Murray,Chief Information Officer,Influent,Bob Murray was Appointed as Chief Information Officer at Influent,Dublin; OH-based Influent appointed Bob Murray as Chief Information Officer.,Bob Murray has twenty years' experience implementing innovative technological and analytical advances for major finance and IT organizations; including JPMorgan Chase and Lucent Technologies.,Influent is a global contact center company skilled in all facets of voice and non-voice customer service; technical support; sales; customer retention and BPO services.
Bob,McClure,Chief Information Officer,Mirant,Bob McClure was Appointed as Chief Information Officer at Mirant,Atlanta; GA-based Mirant appointed Bob McClure as Chief Information Officer.,Bob McClure was previously the Director; Enterprise Services at Mirant.,Mirant is one of the largest competitive generators of wholesale electricity in the United States.
Bob,Mason,Chief Technology Officer,Journal Register,Bob Mason was Appointed as Chief Technology Officer at Journal Register,Yardley; PA-based Journal Register appointed Bob Mason as Chief Technology Officer.,Bob Mason was previously impreMedia. ; the largest Hispanic on-line and print operation in the country  where he was Chief Information/Technology officer ,Journal Register owns and operates 19 daily newspapers and more than 150 non-daily publications and affiliated websites.
Bob,Maeser,Chief Technology Officer,XATA Corporation,Bob Maeser was Appointed as Chief Technology Officer at XATA Corporation,Burnsville; MN-based XATA Corporation appointed Bob Maeser as Chief Technology Officer.,Bob Maeser was previously the Vice president of technology infrastructure at American Express.,Meeting delivery commitments in the face of fluctuating fuel costs; retaining quality drivers and a complex regulatory environment can be a challenge to the trucking industry.
Bob,Lee,Chief Technology Officer,Cypher Media,Bob Lee was Appointed as Chief Technology Officer at Cypher Media,Fremont; CA-based Cypher Media appointed Bob Lee as Chief Technology Officer.,Bob Lee previously was with Wigix; a community-driven Internet marketplace he co-founded in 2007.,Cypher Media provides publishers and advertisers lead generation and customer acquisition services on a pay-for-performance model.
Bob,Lavoie,Assistant Vice President of Information Services,Bar Harbor Bank & Trust,Bob Lavoie was Appointed as Assistant Vice President of Information Services at Bar Harbor Bank & Trust,Bar Harbor; ME-based Bar Harbor Bank & Trust appointed Bob Lavoie as Assistant Vice President of Information Services.,Bob Lavoie was previously the Information systems officer at Bar Harbor Bank.,Founded in 1887; Bar Harbor Bank & Trust is a community bank with 12 branches along the coast of Maine.
Bob,Farinelli,Chief Technology Officer,AVC Group,Bob Farinelli was Appointed as Chief Technology Officer at AVC Group,Carlsbad; CA-based AVC Group appointed Bob Farinelli as Chief Technology Officer.,Bob Farinelli was CTO at Elan,Linear LLC offers a full spectrum of advanced alarm monitoring components; on a worldwide basis; for the residential and commercial security market. It has been designing and building for this market for over 44 years and is regarded as one of the founders and leaders of the contemporary security industry. The company has a well-earned reputation in the radio frequency (RF) or wireless approach to alarm signal transmission; and is acknowledged as having the greatest concentration of RF engineering experience and talent in the security products field. One of the first companies to offer a Personal Emergency Response System to the industry for transmission of a medical emergency condition. 
Bob,Drebin,Senior Director,Apple,Bob Drebin was Appointed as Senior Director at Apple,Cupertino; CA-based Apple appointed Bob Drebin as Senior Director.,Bob Drebin was previously the CTO; Graphics Products Group at Advanced Micro Devices (AMD).,Apple designs Macs; the best personal computers in the world; along with OS X; iLife; iWork; and professional software.
Robert,DeRodes,Chief Technology Officer,FirstData,Robert DeRodes was Appointed as Chief Technology Officer at FirstData,; CO-based FirstData appointed Robert DeRodes as Chief Technology Officer.,Bob DeRodes was previously the EVP Global Operations & Technology at First Data Corporation.,First Data powers the global economy by making it easy; fast and secure for people and businesses to buy goods and services using virtually any form of electronic payment.
