Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Mackenzie Financial Corporation,www.mackenziefinancial.com,,$100-250 Million,100-250,Financial Services : Financial Services Other,,,150 Bloor St W 111,,Toronto,Canada,ON,M5S 3B5,416.922.5322,,Mackenzie Financial Corporation is one of the leading companies in Financial Services industry. Mackenzie Financial Corporation is based in Toronto; ON. You can find more information on Mackenzie Financial Corporation at www.mackenziefinancial.com, ,,,
Hospitals of Ontario Pension Plan,www.hoopp.com,,$50-100 Million,100-250,Financial Services : Financial Services Other,,,1 Toronto St 1400,,Toronto,Canada,ON,M5C 3B2,416.369.9212,,Hospitals of Ontario Pension Plan is one of the leading companies in Financial Services industry. Hospitals of Ontario Pension Plan is based in Toronto; ON. You can find more information on Hospitals of Ontario Pension Plan at www.hoopp.com, ,,,
Franklin Templeton Investments Corp.,www.franklintempleton.ca,,$50-100 Million,25-100,Financial Services : Financial Services Other,,,Ste 2101 1 Adelaide St E,,Toronto,Canada,ON,M5C 3B8,416.957.6000,,Franklin Templeton Investments Corp. is one of the leading companies in Financial Services industry. Franklin Templeton Investments Corp. is based in Toronto; ON. You can find more information on Franklin Templeton Investments Corp. at www.franklintempleton.ca, ,,,
Jarislowsky Fraser Limited,www.jfl.ca,,$1-10 Million,0-25,Financial Services : Financial Services Other,,,20 Queen St W,,Toronto,Canada,ON,M5H 3R3,604.676.3612,,Jarislowsky Fraser Limited is one of the leading companies in Financial Services industry. Jarislowsky Fraser Limited is based in Toronto; ON. You can find more information on Jarislowsky Fraser Limited at www.jfl.ca, ,,,
Canada Pension Plan Investment Board,www.cppib.ca,,>$1 Billion,100-250,Financial Services : Financial Services Other,,,1 Queen St E,,Toronto,Canada,ON,M5C 2W5,866.557.9510,,Canada Pension Plan Investment Board is one of the leading companies in Financial Services industry. Canada Pension Plan Investment Board is based in Toronto; ON. You can find more information on Canada Pension Plan Investment Board at www.cppib.ca, ,,,
Medcan Clinic,www.medcan.com,,$1-10 Million,25-100,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,150 York St,,Toronto,Canada,ON,M5H 3S5,416.350.3682,,Medcan Clinic is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. Medcan Clinic is based in Toronto; ON. You can find more information on Medcan Clinic at www.medcan.com, ,,,
CAMH Centre for Addiction and Mental Health,www.camh.net,,$10-50 Million,100-250,Healthcare; Pharmaceuticals; & Biotech : Healthcare; Pharmaceuticals; & Biotech Other,,,250 College St,,Toronto,Canada,ON,M5T 1R8,416.535.8501,,CAMH Centre for Addiction and Mental Health is one of the leading companies in Healthcare; Pharmaceuticals; & Biotech industry. CAMH Centre for Addiction and Mental Health is based in Toronto; ON. You can find more information on CAMH Centre for Addiction and Mental Health at www.camh.net, ,,,
Hill & Knowlton Canada,www.hillandknowlton.ca,,$50-100 Million,100-250,Business Services : Business Services Other,,,160 Bloor St E,,Toronto,Canada,ON,M4W 0A2,416.413.1218,,Hill & Knowlton Canada is one of the leading companies in Business Services industry. Hill & Knowlton Canada is based in Toronto; ON. You can find more information on Hill & Knowlton Canada at www.hillandknowlton.ca, ,,,
Workopolis,www.workopolis.com,,$50-100 Million,100-250,Business Services : Business Services Other,,,720 King St. W,,Toronto,Canada,ON,M5V 2T3,888.641.4047,,Workopolis is one of the leading companies in Business Services industry. Workopolis is based in Toronto; ON. You can find more information on Workopolis at www.workopolis.com, ,,,
Geosoft ,www.geosoft.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,85 Richmond St W,,Toronto,Canada,ON,M5H 2C9,416.369.0111,,Geosoft Inc. is one of the leading companies in Business Services industry. Geosoft Inc. is based in Toronto; ON. You can find more information on Geosoft Inc. at www.geosoft.com, ,,,
Prinova,www.prinova.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,155 University Ave,,Toronto,Canada,ON,M5H 3B7,800.492.4103,,Prinova is one of the leading companies in Business Services industry. Prinova is based in Toronto; ON. You can find more information on Prinova at www.prinova.com, ,,,
Lerners ,www.lerners.ca,,$1-10 Million,25-100,Business Services : Business Services Other,,,130 Adelaide St W,,Toronto,Canada,ON,M5H 3P5,519.672.4510,,Lerners LLP is one of the leading companies in Business Services industry. Lerners LLP is based in Toronto; ON. You can find more information on Lerners LLP at www.lerners.ca, ,,,
MHz Design Communications,www.mhzdesign.com,,$1-10 Million,0-25,Business Services : Business Services Other,,,171 East Liberty St,,Toronto,Canada,ON,M6K 3P6,416.626.1777,,MHz Design Communications is one of the leading companies in Business Services industry. MHz Design Communications is based in Toronto; ON. You can find more information on MHz Design Communications at www.mhzdesign.com, ,,,
Torkin Manes ,www.torkinmanes.com,,$10-50 Million,25-100,Business Services : Business Services Other,,,151 Yonge St,,Toronto,Canada,ON,M5C 2W7,416.863.1188,,Torkin Manes LLP is one of the leading companies in Business Services industry. Torkin Manes LLP is based in Toronto; ON. You can find more information on Torkin Manes LLP at www.torkinmanes.com, ,,,
Media Profile ,www.mediaprofile.com,,$10-50 Million,100-250,Business Services : Business Services Other,,,579 Richmond St W Ste 400,,Toronto,Canada,ON,M5V 1Y6,416.504.8464,,Media Profile; Inc. is one of the leading companies in Business Services industry. Media Profile; Inc. is based in Toronto; ON. You can find more information on Media Profile; Inc. at www.mediaprofile.com, ,,,
David Suzuki Foundation,www.davidsuzuki.org,,$10-50 Million,25-100,Non-profit : Non-profit Other,,,2211 4th Ave W,,Vancouver,Canada,BC,V6K 4S2,800.453.1533,,David Suzuki Foundation is one of the leading companies in Non-Profit industry. David Suzuki Foundation is based in Vancouver; BC. You can find more information on David Suzuki Foundation at www.davidsuzuki.org, ,,,
Tourism Vancouver,www.tourismvancouver.com,,$1-10 Million,25-100,Travel; Recreation & Leisure : Travel; Recreation & Leisure Other,,,200 Burrard St,,Vancouver,Canada,BC,V6C 3L6,604.682.2222,,Tourism Vancouver is one of the leading companies in Travel; Recreation; and Leisure industry. Tourism Vancouver is based in Vancouver; BC. You can find more information on Tourism Vancouver at www.tourismvancouver.com, ,,,
Science World at TELUS World of Science,www.scienceworld.ca,,$10-50 Million,100-250,Travel; Recreation & Leisure : Travel; Recreation & Leisure Other,,,1455 Quebec St,,Vancouver,Canada,BC,V6A 3Z7,604.443.7474,,Science World at TELUS World of Science is one of the leading companies in Travel; Recreation; and Leisure industry. Science World at TELUS World of Science is based in Vancouver; BC. You can find more information on Science World at TELUS World of Science at www.scienceworld.ca, ,,,
Omicron,www.omicronaec.com,,$10-50 Million,100-250,Real Estate & Construction : Real Estate and Construction Other,,,FL 5th-595 Burrard Street PO Box 49369 Stn Bentall Centre,,Vancouver,Canada,BC,V7X,604.632.3350,,Omicron is one of the leading companies in Real Estate & Construction industry. Omicron is based in Vancouver; BC. You can find more information on Omicron at www.omicronaec.com, ,,,
Atlantic Power Corp.,www.atlanticpowercorporation.com,,$10-50 Million,25-100,Energy & Utilities : Energy & Utilities Other,,,355 Burrard St,,Vancouver,Canada,BC,V6C 2G8,617.977.2700,,Atlantic Power Corp. is one of the leading companies in Energy & Utilities industry. Atlantic Power Corp. is based in Vancouver; BC. You can find more information on Atlantic Power Corp. at www.atlanticpowercorporation.com, ,,,
Radiant Communications,www.radiant.net,,$10-50 Million,25-100,Telecommunications : Telecommunications Other,,,1050 Pender St W,,Vancouver,Canada,BC,V6E 4T3,604.257.0500,,Radiant Communications is one of the leading companies in Telecommunications industry. Radiant Communications is based in Vancouver; BC. You can find more information on Radiant Communications at www.radiant.net, ,,,
CounterPath Solutions ,www.counterpath.com,,$10-50 Million,25-100,Telecommunications : Telecommunications Other,,,505 Burrard St,,Vancouver,Canada,BC,V7X 1M3,604.320.3344,,CounterPath Solutions; Inc. is one of the leading companies in Telecommunications industry. CounterPath Solutions; Inc. is based in Vancouver; BC. You can find more information on CounterPath Solutions; Inc. at www.counterpath.com, ,,,
Superb Internet ,www.superb.net,,$1-10 Million,25-100,Computers & Electronics : Computers & Electronics Other,,,700 Pender St W,,Vancouver,Canada,BC,V6C 1G8,888.354.6128,,Superb Internet; Inc. is one of the leading companies in Computers & Electronics industry. Superb Internet; Inc. is based in Vancouver; BC. You can find more information on Superb Internet; Inc. at www.superb.net, ,,,
Central 1 Credit Union-BC Region,www.cucbc.com,,$250-500 Million,25-100,Financial Services : Financial Services Other,,,1441 Creekside Dr,,Vancouver,Canada,BC,V6J 4S7,604.734.2511,,Central 1 Credit Union-BC Region is one of the leading companies in Financial Services industry. Central 1 Credit Union-BC Region is based in Vancouver; BC. You can find more information on Central 1 Credit Union-BC Region at www.cucbc.com, ,,,
Davis & Company,www.davis.ca,,$10-50 Million,100-250,Business Services : Business Services Other,,,666 Burrard St,,Vancouver,Canada,BC,V6C 2Z7,604.687.9444,,Davis & Company is one of the leading companies in Business Services industry. Davis & Company is based in Vancouver; BC. You can find more information on Davis & Company at www.davis.ca, ,,,
British Columbia Pension Corporation,www.pensionsbc.ca,,$50-100 Million,25-100,Financial Services : Financial Services Other,,,2995 Jutland Rd PO Box 9460 Station Prov Govt,,Victoria,Canada,BC,V8T 5J9,250.387.1002,,British Columbia Pension Corporation is one of the leading companies in Financial Services industry. British Columbia Pension Corporation is based in Victoria; BC. You can find more information on British Columbia Pension Corporation at www.pensionsbc.ca, ,,,
McGraw-Hill Ryerson Limited,www.mcgrawhill.ca,,$10-50 Million,100-250,Business Services : Business Services Other,,,300 Water St,,Whitby,Canada,ON,L1N 9B6,905.430.5000,,McGraw-Hill Ryerson Limited is one of the leading companies in Business Services industry. McGraw-Hill Ryerson Limited is based in Whitby; ON. You can find more information on McGraw-Hill Ryerson Limited at www.mcgrawhill.ca, ,,,
Assiniboine Credit Union Limited,www.assiniboine.mb.ca,,$50-100 Million,25-100,Financial Services : Financial Services Other,,,Stn Main PO Box 2,,Winnipeg,Canada,MB,R3C 2G1,204.958.8555,,Assiniboine Credit Union Limited is one of the leading companies in Financial Services industry. Assiniboine Credit Union Limited is based in Winnipeg; MB. You can find more information on Assiniboine Credit Union Limited at www.assiniboine.mb.ca, ,,,
Smith Carter Architects and Engineers ,www.smithcarter.com,,$1-10 Million,25-100,Business Services : Business Services Other,,,1601 Buffalo Pl,,Winnipeg,Canada,MB,R3T 3K7,204.477.1260,,Smith Carter Architects and Engineers Inc. is one of the leading companies in Business Services industry. Smith Carter Architects and Engineers Inc. is based in Winnipeg; MB. You can find more information on Smith Carter Architects and Engineers Inc. at www.smithcarter.com, ,,,
PowerStream,www.powerstream.ca,,$50-100 Million,100-250,Energy & Utilities : Energy & Utilities Other,,,161 Cityview Blvd,,Woodbridge,Canada,ON,L4H 0A9,905.417.6900,,PowerStream is one of the leading companies in Energy & Utilities industry. PowerStream is based in Woodbridge; ON. You can find more information on PowerStream at www.powerstream.ca, ,,,
Lackmann Culinary Services,www.lackmann.com,,$250-500 Million,10K-50K,Other : Other,,,303 Crossways Park Dr,,Woodbury,United States,NY,11797,516.364.2300,,Lackmann Culinary Services is one of the leading companies in Other industry. Lackmann Culinary Services is based in Woodbury; NY. You can find more information on Lackmann Culinary Services at www.lackmann.com, ,,,
Luxottica,www.us.luxottica.com,,$50-100 Million,100-250,Other : Other,,,44 Harbor Park Dr,,Port Washington,United States,NY,11050,516.484.3800,,Luxottica is one of the leading companies in Other industry. Luxottica is based in Port Washington; NY. You can find more information on Luxottica at www.us.luxottica.com, ,,,
The Green Sheet ,www.greensheet.com,,$1-10 Million,25-100,Other : Other,,,1160 N Dutton Ave Ste 200,,Santa Rosa,United States,CA,95401,800.757.4441,,The Green Sheet Inc. is one of the leading companies in Other industry. The Green Sheet Inc. is based in Santa Rosa; CA. You can find more information on The Green Sheet Inc. at www.greensheet.com, ,,,
Peterboro Basket Co Factory,www.peterborobasket.com,,$10-50 Million,100-250,Other : Other,,,130 Grove St,,Peterborough,United States,NH,'03458,603.924.3861,,Peterboro Basket Co Factory is one of the leading companies in Other industry. Peterboro Basket Co Factory is based in Peterborough; NH. You can find more information on Peterboro Basket Co Factory at www.peterborobasket.com, ,,,
VT Systems ,www.vt-systems.com,,$10-50 Million,250-1000,Other : Other,,,99 Canal Center Plz Ste 210,,Alexandria,United States,VA,22314,703.739.2610,,VT Systems; Inc. is one of the leading companies in Other industry. VT Systems; Inc. is based in Alexandria; VA. You can find more information on VT Systems; Inc. at www.vt-systems.com, ,,,
Coffou Partners,www.coffou.com,,$10-50 Million,100-250,Other : Other,,,330 N Wabash Ave Ste 2111,,Chicago,United States,IL,60611,312.464.0896,,Coffou Partners is one of the leading companies in Other industry. Coffou Partners is based in Chicago; IL. You can find more information on Coffou Partners at www.coffou.com, ,,,
Board Of Pensions of the Presbyterian Church (USA),www.pensions.org,,$250-500 Million,100-250,Non-profit : Non-profit Other,,,2000 Market St,,Philadelphia,United States,PA,19103,215.587.7200,,Board Of Pensions of the Presbyterian Church (USA) is one of the leading companies in Non-Profit industry. Board Of Pensions of the Presbyterian Church (USA) is based in Philadelphia; PA. You can find more information on Board Of Pensions of the Presbyterian Church (USA) at www.pensions.org, ,,,
Aultman Health Foundation,www.aultman.com,,$250-500 Million,1K-10K,Non-profit : Non-profit Other,,,2600 6th St SW,,Canton,United States,OH,44710,330.452.9911,,Aultman Health Foundation is one of the leading companies in Non-Profit industry. Aultman Health Foundation is based in Canton; OH. You can find more information on Aultman Health Foundation at www.aultman.com, ,,,
Goodwill Industries of Southeastern Wisconsin ,www.goodwillsew.com,,$250-500 Million,1K-10K,Non-profit : Non-profit Other,,,6055 N 91st St,,Milwaukee,United States,WI,53225,414.353.6400,,Goodwill Industries of Southeastern Wisconsin; Inc is one of the leading companies in Non-Profit industry. Goodwill Industries of Southeastern Wisconsin; Inc is based in Milwaukee; WI. You can find more information on Goodwill Industries of Southeastern Wisconsin; Inc at www.goodwillsew.com, ,,,
American Water Works Association,www.awwa.org,,$250-500 Million,250-1000,Non-profit : Non-profit Other,,,6666 W Quincy Ave,,Denver,United States,CO,80235,303.794.7711,,American Water Works Association is one of the leading companies in Non-Profit industry. American Water Works Association is based in Denver; CO. You can find more information on American Water Works Association at www.awwa.org, ,,,
Chugach Electric Association ,www.chugachelectric.com,,$250-500 Million,250-1000,Non-profit : Non-profit Other,,,5601 Minnesota Dr,,Anchorage,United States,AK,99518,907.563.7494,,Chugach Electric Association; Inc. is one of the leading companies in Non-Profit industry. Chugach Electric Association; Inc. is based in Anchorage; AK. You can find more information on Chugach Electric Association; Inc. at www.chugachelectric.com, ,,,
Association for Computing Machinery ,www.acm.org,,$100-250 Million,250-1000,Non-profit : Non-profit Other,,,2 Penn Plz Rm 701,,New York,United States,NY,10121,212.626.0500,,Association for Computing Machinery Inc. is one of the leading companies in Non-Profit industry. Association for Computing Machinery Inc. is based in New York; NY. You can find more information on Association for Computing Machinery Inc. at www.acm.org, ,,,
KidsPeace ,www.kidspeace.org,,$100-250 Million,1K-10K,Non-profit : Non-profit Other,,,4085 Independence Dr,,Schnecksville,United States,PA,18078,610.799.8000,,KidsPeace; Inc is one of the leading companies in Non-Profit industry. KidsPeace; Inc is based in Schnecksville; PA. You can find more information on KidsPeace; Inc at www.kidspeace.org, ,,,
America's Health Insurance Plans (AHIP),www.ahip.org,,$100-250 Million,100-250,Non-profit : Non-profit Other,,,601 Pennsylvania Ave NW,,Washington,United States,DC,20004,202.778.3200,,America's Health Insurance Plans (AHIP) is one of the leading companies in Non-Profit industry. America's Health Insurance Plans (AHIP) is based in Washington; DC. You can find more information on America's Health Insurance Plans (AHIP) at www.ahip.org, ,,,
National Fish and Wildlife Foundation,www.nfwf.org,,$100-250 Million,25-100,Non-profit : Non-profit Other,,,1120 Connecticut Ave NW Ste 900,,Washington,United States,DC,20036,202.857.0166,,National Fish and Wildlife Foundation is one of the leading companies in Non-Profit industry. National Fish and Wildlife Foundation is based in Washington; DC. You can find more information on National Fish and Wildlife Foundation at www.nfwf.org, ,,,
Catholic Charities of Baltimore,www.catholiccharities-md.org,,$100-250 Million,250-1000,Non-profit : Non-profit Other,,,320 Cathedral St,,Baltimore,United States,MD,21201,410.547.5490,,Catholic Charities of Baltimore is one of the leading companies in Non-Profit industry. Catholic Charities of Baltimore is based in Baltimore; MD. You can find more information on Catholic Charities of Baltimore at www.catholiccharities-md.org, ,,,
Thomas Jefferson Memorial Foundation,www.monticello.org,,$100-250 Million,25-100,Non-profit : Non-profit Other,,,PO BOX 316,,Charlottesville,United States,VA,22902,434.984.9800,,Thomas Jefferson Memorial Foundation is one of the leading companies in Non-Profit industry. Thomas Jefferson Memorial Foundation is based in Charlottesville; VA. You can find more information on Thomas Jefferson Memorial Foundation at www.monticello.org, ,,,
Seven Counties Services ,www.sevencounties.org,,$100-250 Million,1K-10K,Non-profit : Non-profit Other,,,101 W Muhammad Ali Blvd,,Louisville,United States,KY,40202,502.589.8600,,Seven Counties Services Inc. is one of the leading companies in Non-Profit industry. Seven Counties Services Inc. is based in Louisville; KY. You can find more information on Seven Counties Services Inc. at www.sevencounties.org, ,,,
Peckham ,www.peckham.org,,$100-250 Million,1K-10K,Non-profit : Non-profit Other,,,3510 Capitol City Blvd,,Lansing,United States,MI,48906,517.316.4000,,Peckham; Inc. is one of the leading companies in Non-Profit industry. Peckham; Inc. is based in Lansing; MI. You can find more information on Peckham; Inc. at www.peckham.org, ,,,
Northwestern Lake Forest Hospital,www.lfh.org,,$100-250 Million,250-1000,Non-profit : Non-profit Other,,,660 N Westmoreland Rd,,Lake Forest,United States,IL,60045,847.234.5600,,Northwestern Lake Forest Hospital is one of the leading companies in Non-Profit industry. Northwestern Lake Forest Hospital is based in Lake Forest; IL. You can find more information on Northwestern Lake Forest Hospital at www.lfh.org, ,,,
American Paint Horse Association,www.apha.com,,$100-250 Million,250-1000,Non-profit : Non-profit Other,,,PO BOX 961023,,Fort Worth,United States,TX,76161,817.834.2742,,American Paint Horse Association is one of the leading companies in Non-Profit industry. American Paint Horse Association is based in Fort Worth; TX. You can find more information on American Paint Horse Association at www.apha.com, ,,,
Catholic Charities of the Archdiocese of Boston,www.ccab.org,,$50-100 Million,100-250,Non-profit : Non-profit Other,,,51 Sleeper St,,Boston,United States,MA,'02210,617.482.5440,,Catholic Charities of the Archdiocese of Boston is one of the leading companies in Non-Profit industry. Catholic Charities of the Archdiocese of Boston is based in Boston; MA. You can find more information on Catholic Charities of the Archdiocese of Boston at www.ccab.org, ,,,
Good Shepherd Services,www.goodshepherds.org,,$50-100 Million,250-1000,Non-profit : Non-profit Other,,,305 7th Ave Fl 9,,New York,United States,NY,10001,212.243.7070,,Good Shepherd Services is one of the leading companies in Non-Profit industry. Good Shepherd Services is based in New York; NY. You can find more information on Good Shepherd Services at www.goodshepherds.org, ,,,
Diocese of Rockville Centre,www.drvc.org,,$50-100 Million,25-100,Non-profit : Non-profit Other,,,50 N Park Ave,,Rockville Centre,United States,NY,11570,516.678.5800,,Diocese of Rockville Centre is one of the leading companies in Non-Profit industry. Diocese of Rockville Centre is based in Rockville Centre; NY. You can find more information on Diocese of Rockville Centre at www.drvc.org, ,,,
American Association for the Advancement of Science AAAS,www.aaas.org,,$50-100 Million,1K-10K,Non-profit : Non-profit Other,,,1200 New York Ave NW,,Washington,United States,DC,20005,202.326.6400,,American Association for the Advancement of Science AAAS is one of the leading companies in Non-Profit industry. American Association for the Advancement of Science AAAS is based in Washington; DC. You can find more information on American Association for the Advancement of Science AAAS at www.aaas.org, ,,,
B'nai B'rith Foundation of the U.S.,www.bnaibrith.org,,$50-100 Million,25-100,Non-profit : Non-profit Other,,,2020 K St NW Fl 7,,Washington,United States,DC,20006,202.857.6600,,B'nai B'rith Foundation of the U.S. is one of the leading companies in Non-Profit industry. B'nai B'rith Foundation of the U.S. is based in Washington; DC. You can find more information on B'nai B'rith Foundation of the U.S. at www.bnaibrith.org, ,,,
International Foundation for Electoral Systems,www.ifes.org,,$50-100 Million,25-100,Non-profit : Non-profit Other,,,1850 K St NW,,Washington,United States,DC,20006,202.350.6700,,International Foundation for Electoral Systems is one of the leading companies in Non-Profit industry. International Foundation for Electoral Systems is based in Washington; DC. You can find more information on International Foundation for Electoral Systems at www.ifes.org, ,,,
Aircraft Owners and Pilots Association (AOPA),www.aopa.org,,$50-100 Million,100-250,Non-profit : Non-profit Other,,,421 Aviation Way,,Frederick,United States,MD,21701,301.695.2000,,Aircraft Owners and Pilots Association (AOPA) is one of the leading companies in Non-Profit industry. Aircraft Owners and Pilots Association (AOPA) is based in Frederick; MD. You can find more information on Aircraft Owners and Pilots Association (AOPA) at www.aopa.org, ,,,
Talbert House,www.talberthouse.org,,$50-100 Million,250-1000,Non-profit : Non-profit Other,,,2600 Victory Pkwy,,Cincinnati,United States,OH,45206,513.751.7747,,Talbert House is one of the leading companies in Non-Profit industry. Talbert House is based in Cincinnati; OH. You can find more information on Talbert House at www.talberthouse.org, ,,,
"NSF International, The Public Health and Safety Company",www.nsf.org,,$50-100 Million,100-250,Non-profit : Non-profit Other,,,789 N Dixboro Rd,,Ann Arbor,United States,MI,48105,734.827.6800,,NSF International; The Public Health and Safety Company is one of the leading companies in Non-Profit industry. NSF International; The Public Health and Safety Company is based in Ann Arbor; MI. You can find more information on NSF International; The Public Health and Safety Company at www.nsf.org, ,,,
YMCA of Metropolitan Milwaukee,www.ymcamke.org,,$50-100 Million,1K-10K,Non-profit : Non-profit Other,,,161 W Wisconsin Ave Ste 4000,,Milwaukee,United States,WI,53203,414.224.9622,,YMCA of Metropolitan Milwaukee is one of the leading companies in Non-Profit industry. YMCA of Metropolitan Milwaukee is based in Milwaukee; WI. You can find more information on YMCA of Metropolitan Milwaukee at www.ymcamke.org, ,,,
Good Samaritan Society,www.good-sam.com,,$50-100 Million,>100K,Non-profit : Non-profit Other,,,4800 W 57th St,,Sioux Falls,United States,SD,57108,605.362.3100,,Good Samaritan Society is one of the leading companies in Non-Profit industry. Good Samaritan Society is based in Sioux Falls; SD. You can find more information on Good Samaritan Society at www.good-sam.com, ,,,
JUNIOR ACHIEVEMENT Worldwide,www.ja.org,,$50-100 Million,1K-10K,Non-profit : Non-profit Other,,,1 Education Way,,Colorado Springs,United States,CO,80906,719.540.8001,,JUNIOR ACHIEVEMENT Worldwide is one of the leading companies in Non-Profit industry. JUNIOR ACHIEVEMENT Worldwide is based in Colorado Springs; CO. You can find more information on JUNIOR ACHIEVEMENT Worldwide at www.ja.org, ,,,
United Way of Greater Los Angeles,www.unitedwayla.org,,$50-100 Million,25-100,Non-profit : Non-profit Other,,,1150 S Olive St,,Los Angeles,United States,CA,90015,213.808.6220,,United Way of Greater Los Angeles is one of the leading companies in Non-Profit industry. United Way of Greater Los Angeles is based in Los Angeles; CA. You can find more information on United Way of Greater Los Angeles at www.unitedwayla.org, ,,,
On Lok ,www.onlok.org,,$50-100 Million,250-1000,Non-profit : Non-profit Other,,,1333 Bush St,,San Francisco,United States,CA,94109,415.292.8888,,On Lok; Inc. is one of the leading companies in Non-Profit industry. On Lok; Inc. is based in San Francisco; CA. You can find more information on On Lok; Inc. at www.onlok.org, ,,,
The Henry J. Kaiser Family Foundation,www.kff.org,,$50-100 Million,25-100,Non-profit : Non-profit Other,,,401 Bicentennial Way,,Santa Rosa,United States,CA,95403,650.854.9400,,The Henry J. Kaiser Family Foundation is one of the leading companies in Non-Profit industry. The Henry J. Kaiser Family Foundation is based in Santa Rosa; CA. You can find more information on The Henry J. Kaiser Family Foundation at www.kff.org, ,,,
Tacoma Goodwill,www.tacomagoodwill.org,,$50-100 Million,25-100,Non-profit : Non-profit Other,,,714 S 27th St,,Tacoma,United States,WA,98409,253.573.6500,,Tacoma Goodwill is one of the leading companies in Non-Profit industry. Tacoma Goodwill is based in Tacoma; WA. You can find more information on Tacoma Goodwill at www.tacomagoodwill.org, ,,,
