Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
BRE Properties; Inc.,www.breproperties.com,,$250-500 Million,250-1000,Real Estate & Construction : Real Estate Investment and Development,,,525 Market St Fl 4,,San Francisco,United States,CA,94105,415.445.6530,,BRE Properties; Inc. is one of the leading companies in the Real Estate & Construction  sector.,,,,
United Way of the Bay Area,www.uwba.org,,$1-10 Million,25-100,Non-Profit : Charitable Organizations and Foundations,,,221 Main St Ste 300,,San Francisco,United States,CA,94105,415.808.4300,,United Way of the Bay Area is one of the leading companies in the Non-Profit  sector.,,,,
Castlight Health,www.castlighthealth.com,,$250-500 Million,100-250,Software & Internet : Software,,,685 Market St Ste 300,,San Francisco,United States,CA,94105,415.829.1400,,Castlight Health is one of the leading companies in the Software & Internet  sector.,,,,
Bare Escentuals Beauty; Inc.,www.bareescentuals.com,,$250-500 Million,250-1000,Consumer Services : Personal Care,,,71 Stevenson St Fl 22,,San Francisco,United States,CA,94105,415.489.5000,,Bare Escentuals Beauty; Inc. is one of the leading companies in the Consumer Services  sector.,,,,
Nexant; Inc.,www.nexant.com,,$50-100 Million,250-1000,Energy & Utilities : Alternative Energy Sources,,,101 2nd St Ste 1000,,San Francisco,United States,CA,94105,415.369.1000,,Nexant; Inc. is one of the leading companies in the Energy & Utilities  sector.,,,,
MicroMenders Inc.,www.micromenders.com,,$1-10 Million,25-100,Computers & Electronics : IT and Network Services and Support,,,150 Spear St Ste 1550,,San Francisco,United States,CA,94105,415.808.0600,,MicroMenders Inc. is one of the leading companies in the Computers & Electronics  sector.,,,,
Pacific Maritime Association,www.pmanet.org,,$10-50 Million,100-250,Non-Profit : Professional Associations,,,555 Market St,,San Francisco,United States,CA,94105,415.576.3200,,Pacific Maritime Association is one of the leading companies in the Non-Profit  sector.,,,,
Fremont Group,www.fremontgroup.com,,$100-250 Million,100-250,Financial Services : Investment Banking and Venture Capital,,,199 Fremont St Fl 19,,San Francisco,United States,CA,94105,415.284.8500,,Fremont Group is one of the leading companies in the Financial Services  sector.,,,,
Morrison & Foerster LLP,www.mofo.com,,$500M-1 Billion,10K-50K,Business Services : Legal Services,,,425 Market St Fl 24,,San Francisco,United States,CA,94105,415.268.7000,,Morrison & Foerster LLP is one of the leading companies in the Business Services  sector.,,,,
CBS Interactive; Inc.,www.cbsinteractive.com,,> $1 Billion,1K-10K,Media & Entertainment : Media & Entertainment Other,,,235 2nd St,,San Francisco,United States,CA,94105,415.344.2000,,CBS Interactive; Inc. is one of the leading companies in the Media & Entertainment  sector.,,,,
StumbleUpon,www.stumbleupon.com,,$10-50 Million,100-250,Software & Internet : E-commerce and Internet Businesses,,,301 Brannan St Fl 6,,San Francisco,United States,CA,94107,415.979.0640,,StumbleUpon is one of the leading companies in the Software & Internet  sector.,,,,
Taskrabbit,www.taskrabbit.com,,$1-10 Million,25-100,Consumer Services : Personal Care,,,425 2nd St Fl 5,,San Francisco,United States,CA,94107,888.661.8105,,Taskrabbit is one of the leading companies in the Consumer Services  sector.,,,,
FiberTower Corporation,www.fibertower.com,,$10-50 Million,100-250,Telecommunications : Wireless and Mobile,,,185 Berry St Ste 4800,,San Francisco,United States,CA,94107,415.659.3500,,FiberTower Corporation is one of the leading companies in the Telecommunications  sector.,,,,
OpenDNS,www.opendns.com,,$10-50 Million,25-100,Software & Internet : E-commerce and Internet Businesses,,,145 Bluxome St,,San Francisco,United States,CA,94107,415.344.3200,,OpenDNS is one of the leading companies in the Software & Internet  sector.,,,,
Via Licensing Corporation,www.vialicensing.com,,$1-10 Million,25-100,Business Services : Management Consulting,,,475 Brannan St Ste 320,,San Francisco,United States,CA,94107,415.645.4761,,Via Licensing Corporation is one of the leading companies in the Business Services  sector.,,,,
Via Licensing Corporation,www.vialicensing.com,,$1-10 Million,25-100,Business Services : Management Consulting,,,475 Brannan St Ste 320,,San Francisco,United States,CA,94107,415.645.4761,,Via Licensing Corporation is one of the leading companies in the Business Services  sector.,,,,
StumbleUpon,www.stumbleupon.com,,$10-50 Million,100-250,Software & Internet : E-commerce and Internet Businesses,,,301 Brannan St Fl 6,,San Francisco,United States,CA,94107,415.979.0640,,StumbleUpon is one of the leading companies in the Software & Internet  sector.,,,,
H5,www.h5technologies.com,,$1-10 Million,25-100,Business Services : Legal Services,,,520 3rd St,,San Francisco,United States,CA,94107,415.625.6700,,H5 is one of the leading companies in the Business Services  sector.,,,,
The Wine Group; Inc.,www.thewinegroup.com,,$10-50 Million,100-250,Manufacturing : Alcoholic Beverages,,,240 Stockton St Ste 800,,San Francisco,United States,CA,94108,415.986.8700,,The Wine Group; Inc. is one of the leading companies in the Manufacturing  sector.,,,,
