Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Design Agency,www.designagency.com,,$1-10 Million,25-100,Business Services : Advertising; Marketing; & PR,,,1055 Johnson Dr,,Buffalo Grove,United States,IL,60089,847.229.6350,,Design Agency is one of the leading companies in the Business Services  sector.,,,,
New Trier High School,www.newtrier.k12.il.us,,$100-250 Million,250-1000,Education  : Elementary and Secondary Schools,,,385 Winnetka Ave,,Winnetka,United States,IL,60093,847.446.7000,,New Trier High School is one of the leading companies in the Education  sector.,,,,
Insightix,www.insightix.com,,$1-10 Million,25-100,Software & Internet : Data Analytics; Management and Storage,,,318 Wentworth Cir,,Bloomingdale,United States,IL,60108,508.620.4788,,Insightix is one of the leading companies in the Software & Internet  sector.,,,,
The Middleby Corporation,www.middleby.com,,$250-500 Million,1K-10K,Manufacturing : Tools; Hardware and Light Machinery,,,1400 Toastmaster Dr,,Elgin,United States,IL,60120,847.741.3300,,The Middleby Corporation is one of the leading companies in the Manufacturing  sector.,,,,
Southern Graphic Systems,www.sgsintl.com,,$250-500 Million,1K-10K,Business Services : Advertising; Marketing; & PR,,,385 Airport Rd,,Elgin,United States,IL,60123,502.637.5443,,Southern Graphic Systems is one of the leading companies in the Business Services  sector.,,,,
Hill Mechanical Group,www.hillmech.com,,$250-500 Million,10K-50K,Real Estate & Construction : Real Estate and Construction Other,,,11045 Gage Ave,,Franklin Park,United States,IL,60131,847.451.5000,,Hill Mechanical Group is one of the leading companies in the Real Estate & Construction  sector.,,,,
APP Pharmaceuticals,www.apppharma.com,,$100-250 Million,50K-100K,Healthcare; Pharmaceuticals; & Biotech : Pharmaceuticals,,,1501 E Woodfield Rd Ste 300e,,Schaumburg,United States,IL,60173,847.969.2700,,APP Pharmaceuticals is one of the leading companies in the Healthcare; Pharmaceuticals; & Biotech  sector.,,,,
Sparton Corporation,www.sparton.com,,$100-250 Million,1K-10K,Computers & Electronics : Instruments & Controls,,,425 N Martingale Rd Ste 2050,,Schaumburg,United States,IL,60173,847.762.5800,,Sparton Corporation is one of the leading companies in the Computers & Electronics  sector.,,,,
Motor Coach Industries International; Inc.,www.mcicoach.com,,$100-250 Million,10K-50K,Manufacturing : Automobiles; Boats and Motor Vehicles,,,1700 E Golf Rd,,Schaumburg,United States,IL,60173,866.624.2622,,Motor Coach Industries International; Inc. is one of the leading companies in the Manufacturing  sector.,,,,
The Jel Sert Company,www.jelsert.com,,$50-100 Million,250-1000,Manufacturing : Food & Dairy Product Manufacturing,,,Route 59 and Conde St,,West Chicago,United States,IL,60185,630.231.7590,,The Jel Sert Company is one of the leading companies in the Manufacturing  sector.,,,,
The Jel Sert Company,www.jelsert.com,,$50-100 Million,250-1000,Manufacturing : Food & Dairy Product Manufacturing,,,Route 59 and Conde St,,West Chicago,United States,IL,60185,630.231.7590,,The Jel Sert Company is one of the leading companies in the Manufacturing  sector.,,,,
AAR Corporation,www.aarcorp.com,,> $1 Billion,1K-10K,Manufacturing : Aerospace & Defense,,,1100 N Wood Dale Rd,,Wood Dale,United States,IL,60191,630.227.2000,,AAR Corporation is one of the leading companies in the Manufacturing  sector.,,,,
AAR Corporation,www.aarcorp.com,,> $1 Billion,1K-10K,Manufacturing : Aerospace & Defense,,,1100 N Wood Dale Rd,,Wood Dale,United States,IL,60191,630.227.2000,,AAR Corporation is one of the leading companies in the Manufacturing  sector.,,,,
AAR Corporation,www.aarcorp.com,,> $1 Billion,1K-10K,Manufacturing : Aerospace & Defense,,,1100 N Wood Dale Rd,,Wood Dale,United States,IL,60191,630.227.2000,,AAR Corporation is one of the leading companies in the Manufacturing  sector.,,,,
Serta International,www.serta.com,,> $1 Billion,1K-10K,Manufacturing : Textiles; Apparel and Accessories,,,2600 Forbs Ave,,Hoffman Estates,United States,IL,60192,847.645.0200,,Serta International is one of the leading companies in the Manufacturing  sector.,,,,
Serta International,www.serta.com,,> $1 Billion,1K-10K,Manufacturing : Textiles; Apparel and Accessories,,,2600 Forbs Ave,,Hoffman Estates,United States,IL,60192,847.645.0200,,Serta International is one of the leading companies in the Manufacturing  sector.,,,,
Serta International,www.serta.com,,> $1 Billion,1K-10K,Manufacturing : Textiles; Apparel and Accessories,,,2600 Forbs Ave,,Hoffman Estates,United States,IL,60192,847.645.0200,,Serta International is one of the leading companies in the Manufacturing  sector.,,,,
Claire's Stores; Inc,www.claires.com,,> $1 Billion,1K-10K,Retail : Jewelry; Luggage and Leather Goods Stores,,,2400 W Central Rd,,Hoffman Estates,United States,IL,60192,847.765.1100,,Claire's Stores; Inc is one of the leading companies in the Retail  sector.,,,,
Krames StayWell,www.kramesstaywell.com,,$100-250 Million,250-1000,Healthcare; Pharmaceuticals; & Biotech : Personal Health Care Products,,,909 Davis St Ste 600,,Evanston,United States,IL,60201,800.543.3854,,Krames StayWell is one of the leading companies in the Healthcare; Pharmaceuticals; & Biotech  sector.,,,,
Ingalls Memorial Hospital,www.ingalls.org,,$100-250 Million,250-1000,Healthcare; Pharmaceuticals; & Biotech : Hospitals,,,1 Ingalls Dr,,Harvey,United States,IL,60426,708.333.2300,,Ingalls Memorial Hospital is one of the leading companies in the Healthcare; Pharmaceuticals; & Biotech  sector.,,,,
Land O' Frost; Inc.,www.landofrost.com,,$50-100 Million,250-1000,Manufacturing : Food & Dairy Product Manufacturing,,,16850 Chicago Ave,,Lansing,United States,IL,60438,708.474.7100,,Land O' Frost; Inc. is one of the leading companies in the Manufacturing  sector.,,,,
Quantum Foods,www.quantumfoods.com,,$250-500 Million,250-1000,Manufacturing : Food & Dairy Product Manufacturing,,,750 S Schmidt Rd,,Bolingbrook,United States,IL,60440,630.679.2300,,Quantum Foods is one of the leading companies in the Manufacturing  sector.,,,,
ShipShapes,www.shipshapes.net,,$1-10 Million,25-100,Business Services : Advertising; Marketing; & PR,,,49 South St,,Park Forest,United States,IL,60466,866.774.2737,,ShipShapes is one of the leading companies in the Business Services  sector.,,,,
OSI Group LLC,www.osigroup.com,,> $1 Billion,50K-100K,Manufacturing : Food & Dairy Product Manufacturing,,,1225 Corporate Blvd Ste 300,,Aurora,United States,IL,60505,630.851.6600,,OSI Group LLC is one of the leading companies in the Manufacturing  sector.,,,,
OSI Group LLC,www.osigroup.com,,> $1 Billion,50K-100K,Manufacturing : Food & Dairy Product Manufacturing,,,1225 Corporate Blvd Ste 300,,Aurora,United States,IL,60505,630.851.6600,,OSI Group LLC is one of the leading companies in the Manufacturing  sector.,,,,
OSI Group LLC,www.osigroup.com,,> $1 Billion,50K-100K,Manufacturing : Food & Dairy Product Manufacturing,,,1225 Corporate Blvd Ste 300,,Aurora,United States,IL,60505,630.851.6600,,OSI Group LLC is one of the leading companies in the Manufacturing  sector.,,,,
Ambitech Engineering,www.ambitech.com,,$10-50 Million,1K-10K,Real Estate & Construction : Architecture; Engineering & Design,,,1411 Opus Pl Ste 200,,Downers Grove,United States,IL,60515,630.963.5800,,Ambitech Engineering is one of the leading companies in the Real Estate & Construction  sector.,,,,
Sterigenics International,www.sterigenics.com,,$50-100 Million,1K-10K,Healthcare; Pharmaceuticals; & Biotech : Medical Supplies & Equipment,,,2015 Spring Rd Ste 650,,Oak Brook,United States,IL,60523,630.928.1700,,Sterigenics International is one of the leading companies in the Healthcare; Pharmaceuticals; & Biotech  sector.,,,,
The New York Blower Co.,www.nyb.com,,$50-100 Million,250-1000,Manufacturing : Manufacturing Other,,,7660 S Quincy St,,Willowbrook,United States,IL,60527,630.794.5700,,The New York Blower Co. is one of the leading companies in the Manufacturing  sector.,,,,
Oberweis Dairy; Inc.,www.oberweisdairy.com,,$100-250 Million,50K-100K,Manufacturing : Food & Dairy Product Manufacturing,,,951 Ice Cream Dr Ste 200,,North Aurora,United States,IL,60542,630.801.6100,,Oberweis Dairy; Inc. is one of the leading companies in the Manufacturing  sector.,,,,
Phonak Group,www.phonak.com,,$10-50 Million,100-250,Healthcare; Pharmaceuticals; & Biotech : Medical Supplies & Equipment,,,4520 Weaver Pkwy,,Warrenville,United States,IL,60555,630.821.5000,,Phonak Group is one of the leading companies in the Healthcare; Pharmaceuticals; & Biotech  sector.,,,,
PMA Financial Network; Inc.,www.pmanetwork.com,,$10-50 Million,25-100,Financial Services : Securities Agents & Brokers,,,27545 Diehl Rd Ste 100,,Warrenville,United States,IL,60555,630.657.6400,,PMA Financial Network; Inc. is one of the leading companies in the Financial Services  sector.,,,,
Sikich LLP,www.sikich.com,,$50-100 Million,250-1000,Business Services : Accounting & Tax Preparation,,,1415 W Diehl Rd Suite 400,,Naperville,United States,IL,60563,630.566.8400,,Sikich LLP is one of the leading companies in the Business Services  sector.,,,,
World Book; Inc.,www.worldbook.com,,$10-50 Million,100-250,Media & Entertainment : Newspapers; Books and Periodicals,,,233 N Michigan Ave Ste 2000,,Chicago,United States,IL,60601,312.729.5800,,World Book; Inc. is one of the leading companies in the Media & Entertainment  sector.,,,,
OptionsHouse,www.optionshouse.com,,$10-50 Million,25-100,Financial Services : Securities Agents & Brokers,,,303 E Wacker Dr Ste 700,,Chicago,United States,IL,60601,312.362.2510,,OptionsHouse is one of the leading companies in the Financial Services  sector.,,,,
Superfund Asset Management,www.superfund.com,,$10-50 Million,25-100,Financial Services : Securities Agents & Brokers,,,180 N La Salle St Ste 3250,,Chicago,United States,IL,60601,312.252.0300,,Superfund Asset Management is one of the leading companies in the Financial Services  sector.,,,,
Amsted Industries Incorporated,www.amsted.com,,> $1 Billion,250-1000,Manufacturing : Automobiles; Boats and Motor Vehicles,,,180 N Stetson Ave,,Chicago,United States,IL,60601,312.645.1700,,Amsted Industries Incorporated is one of the leading companies in the Manufacturing  sector.,,,,
Baker Tilly Virchow Krause; LLP,www.bakertilly.com,,$100-250 Million,1K-10K,Business Services : Accounting & Tax Preparation,,,205 N Michigan Ave Ste 2800,,Chicago,United States,IL,60601,312.729.8000,,Baker Tilly Virchow Krause; LLP is one of the leading companies in the Business Services  sector.,,,,
Merisant,www.merisant.com,,$100-250 Million,250-1000,Manufacturing : Food & Dairy Product Manufacturing,,,33 N Dearborn St Ste 200,,Chicago,United States,IL,60602,312.840.6000,,Merisant is one of the leading companies in the Manufacturing  sector.,,,,
The Marmon Group; LLC,www.marmon.com,,> $1 Billion,50K-100K,Manufacturing : Farming and Mining Machinery & Equipment,,,181 W Madison St,,Chicago,United States,IL,60602,312.372.9500,,The Marmon Group; LLC is one of the leading companies in the Manufacturing  sector.,,,,
Harris Associates L.P.,www.harrisassoc.com,,$100-250 Million,100-250,Financial Services : Securities Agents & Brokers,,,2 N La Salle St Ste 500,,Chicago,United States,IL,60602,312.621.0600,,Harris Associates L.P. is one of the leading companies in the Financial Services  sector.,,,,
The Marmon Group; LLC,www.marmon.com,,> $1 Billion,50K-100K,Manufacturing : Farming and Mining Machinery & Equipment,,,181 W Madison St,,Chicago,United States,IL,60602,312.372.9500,,The Marmon Group; LLC is one of the leading companies in the Manufacturing  sector.,,,,
Harris Associates L.P.,www.harrisassoc.com,,$100-250 Million,100-250,Financial Services : Securities Agents & Brokers,,,2 N La Salle St Ste 500,,Chicago,United States,IL,60602,312.621.0600,,Harris Associates L.P. is one of the leading companies in the Financial Services  sector.,,,,
Equitec,www.equitecproprietarymarkets.com,,$50-100 Million,25-100,Financial Services : Securities Agents & Brokers,,,111 W Jackson Blvd Fl 20,,Chicago,United States,IL,60604,312.692.5000,,Equitec is one of the leading companies in the Financial Services  sector.,,,,
Encyclopedia Britannica; Inc,www.eb.com,,$10-50 Million,25-100,Education  : Education Other,,,331 S La Salle St,,Chicago,United States,IL,60604,312.347.7159,,Encyclopedia Britannica; Inc is one of the leading companies in the Education  sector.,,,,
Regional Transportation Authority,www.rtachicago.org,,$1-10 Million,25-100,Travel; Recreation & Leisure : Trains; Buses and Transit Systems,,,175 W Jackson Blvd Ste 1550,,Chicago,United States,IL,60604,312.913.3200,,Regional Transportation Authority is one of the leading companies in the Travel; Recreation; and Leisure  sector.,,,,
Encyclopedia Britannica; Inc,www.eb.com,,$10-50 Million,25-100,Education  : Education Other,,,331 S La Salle St,,Chicago,United States,IL,60604,312.347.7159,,Encyclopedia Britannica; Inc is one of the leading companies in the Education  sector.,,,,
Skidmore Owings & Merrill LLP,www.som.com,,$250-500 Million,250-1000,Real Estate & Construction : Architecture; Engineering & Design,,,224 S Michigan Ave Ste 1000,,Chicago,United States,IL,60604,312.554.9090,,Skidmore Owings & Merrill LLP is one of the leading companies in the Real Estate & Construction  sector.,,,,
John G. Shedd Aquarium,www.sheddaquarium.org,,$10-50 Million,250-1000,Travel; Recreation & Leisure : Amusement Parks and Attractions,,,1200 S Lake Shore Dr,,Chicago,United States,IL,60605,312.939.2438,,John G. Shedd Aquarium is one of the leading companies in the Travel; Recreation; and Leisure  sector.,,,,
The Field Museum,www.fieldmuseum.org,,$10-50 Million,100-250,Education  : Libraries; Archives and Museums,,,1400 S Lake Shore Dr,,Chicago,United States,IL,60605,312.922.9410,,The Field Museum is one of the leading companies in the Education  sector.,,,,
Hostway Corporation,www.hostway.com,,$100-250 Million,250-1000,Other : Other,,,425 W Randolph St,,Chicago,United States,IL,60606,312.238.0125,,Hostway Corporation is one of the leading companies in the Other  sector.,,,,
Hostway Corporation,www.hostway.com,,$100-250 Million,250-1000,Other : Other,,,425 W Randolph St,,Chicago,United States,IL,60606,312.238.0125,,Hostway Corporation is one of the leading companies in the Other  sector.,,,,
Preferred Hotel Group,www.preferredhotelgroup.com,,$500M-1 Billion,250-1000,Travel; Recreation & Leisure : Hotels; Motels and Lodging,,,311 S Wacker Dr Ste 1900,,Chicago,United States,IL,60606,312.913.0400,,Preferred Hotel Group is one of the leading companies in the Travel; Recreation; and Leisure  sector.,,,,
Bel Brands USA,www.belbrandsusa.com,,$50-100 Million,250-1000,Manufacturing : Food & Dairy Product Manufacturing,,,30 S Wacker Dr Ste 30,,Chicago,United States,IL,60606,312.462.1500,,Bel Brands USA is one of the leading companies in the Manufacturing  sector.,,,,
