First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Dale,Jablonsky,Chief Information Officer,CalPERS,Dale Jablonsky was Appointed as Chief Information Officer at CalPERS,Sacramento; CA-based CalPERS appointed Dale Jablonsky as Chief Information Officer.,Dale Jablonsky was previously the CIO at Employment Development Department.,The California Public Employees' Retirement System (CalPERS) is a state owned investment manager. The firm provides a variety of retirement and health benefit programs and services; and administers other programs dedicated to protecting the financial security of its members.
Cyrus,Ashtiani,Chief Technology Officer,Ener1; Inc.,Cyrus Ashtiani was Appointed as Chief Technology Officer at Ener1; Inc.,Fort Lauderdale; FL-based Ener1; Inc. appointed Cyrus Ashtiani as Chief Technology Officer.,Cyrus Ashtiani was previously the Technical Fellow & Manager; USABC Programs at DaimlerChrysler/Chrysler Corp.,ENER1; Inc. (NASDAQ: HEV) and its Indiana-based manufacturing and research and development subsidiary; ENERDEL; develop and manufacture compact; high performance lithium-ion batteries to power the next generation of hybrid and electric vehicles (xEVs).
Croswell,Chambers,Chief Information Officer,Hospice of the Bluegrass,Croswell Chambers was Appointed as Chief Information Officer at Hospice of the Bluegrass,Lexington; KY-based Hospice of the Bluegrass appointed Croswell Chambers as Chief Information Officer.,Croswell Chambers is currently the Director Client Services Operations at Lexmark USA.,Since 1978; Hospice of the Bluegrass has provided quality end of life care to terminally ill patients and their families using a comprehensive spectrum of care.
Craig,Ramsay,Chief Information Officer,ID Watchdog Inc.,Craig Ramsay was Appointed as Chief Information Officer at ID Watchdog Inc.,Denver; CO-based ID Watchdog Inc. appointed Craig Ramsay as Chief Information Officer.,Craig Ramsay was previously the Director / Chief Architect at First Data.,Founded in 2005; and headquartered in Denver; Colorado; ID Watchdog is the best identity theft protection and resolution system on the market.
Craig,Neeb,Vice president; multi-channel marketing and chief ,International Speedway Corp,Craig Neeb was Appointed as Vice president; multi-channel marketing and chief  at International Speedway Corp,Daytona Beach; FL-based International Speedway Corp appointed Craig Neeb as Vice president; multi-channel marketing and chief .,Craig Neeb was previously the Vice President; Information Technology at AmeriServe Foodservice Distribution.,International Speedway Corporation is a leading promoter of motorsports activities; currently promoting more than 100 racing events annually as well as numerous other motorsports-related activities.
Craig,Halterman,Chief Information Officer,Aerojet,Craig Halterman was Appointed as Chief Information Officer at Aerojet,Sacramento; CA-based Aerojet appointed Craig Halterman as Chief Information Officer.,Craig Halterman was previously the SVP / CIO at Axcelis Technologies.,Aerojet; a GenCorp Inc. (NYSE: GY) company; is a major space and defense contractor specializing in missile and space propulsion; and defense and armaments.
Craig,Fowler,Chief Information Officer,Western Carolina University,Craig Fowler was Appointed as Chief Information Officer at Western Carolina University,Cullowhee; NC-based Western Carolina University appointed Craig Fowler as Chief Information Officer.,Craig Fowler was previously the Vice president of information technology at Corning Cable Systems.,WCU was founded in 1889 to bring higher education and career opportunities to the western region of North Carolina.
Courtney,Guertin,Chief Technology Officer,Kiip,Courtney Guertin was Appointed as Chief Technology Officer at Kiip,; CA-based Kiip appointed Courtney Guertin as Chief Technology Officer.,Courtney Guertin was previously a software developer at Digg,Kiip.me is a mobile advertising platform that is bridging the mobile and gaming worlds.
Cory,Boggs,Director of Information Technology Services,Putnam City Schools,Cory Boggs was Appointed as Director of Information Technology Services at Putnam City Schools,Warr Acres; OK-based Putnam City Schools appointed Cory Boggs as Director of Information Technology Services.,Cory Boggs has been in that position on an interim basis since June. Previously; he served seven years as the district's curriculum integration specialist.,Putnam City High School is a secondary school located in Warr Acres; Oklahoma.
Corey,Booth,Chief Information Officer,SEC,Corey Booth Resigned as Chief Information Officer at SEC,Washington; D.C.; DC-based SEC accepted resignation of Corey Booth as Chief Information Officer.,Corey Booth was the Director of the SEC's Office of Information Technology.,The mission of the U.S. Securities and Exchange Commission is to protect investors; maintain fair; orderly; and efficient markets; and facilitate capital formation.
Conrad,Trautmann,Vice President of Technology,Dial Global/Triton Radio Networks,Conrad Trautmann was Appointed as Vice President of Technology at Dial Global/Triton Radio Networks,New York; NY-based Dial Global/Triton Radio Networks appointed Conrad Trautmann as Vice President of Technology.,Conrad Trautmann was previously the Senior vice president of engineering and IT at Westwood One.,Dial Communications-Global Media Inc is based in New York City.
Colin,South,Chief Technology Officer,Lignol ,Colin South was Appointed as Chief Technology Officer at Lignol ,Burnaby; AL-based Lignol  appointed Colin South as Chief Technology Officer.,Colin was the founding President of Mascoma Corporation and previously held senior leadership positions in the life sciences industry with Fonterra Co-Operative Group and ViaLactia Biosciences. ,Lignol is a Canadian company undertaking the development of biorefining technologies for the production of fuel-grade ethanol and other biochemical co-products from non-food cellulosic biomass feedstocks.
Colin,Steele,Chief Technology Officer,Hotelicopter,Colin Steele was Appointed as Chief Technology Officer at Hotelicopter,Charlottesville; VA-based Hotelicopter appointed Colin Steele as Chief Technology Officer.,Colin Steele was previously the Vice President at Perfect Flavor.,hotelicopter is a global hotel search & content company featuring over 160;000 hotels worldwide - more than twice the largest travel booking sites.
Colin,Eccles,Chief Information Officer,Umpqua Bank,Colin Eccles was Appointed as Chief Information Officer at Umpqua Bank,Roseburg; OR-based Umpqua Bank appointed Colin Eccles as Chief Information Officer.,Colin Eccles was previously the Chief information officer of Washington Mutual's retail banking unit.,The World's Greatest Bank Its a promise to do better than anyone expects of us today; then do it even better tomorrow.
Colin,Boyd,Chief Information Officer,Johnson Controls,Colin Boyd was Appointed as Chief Information Officer at Johnson Controls,Milwaukee; WI-based Johnson Controls appointed Colin Boyd as Chief Information Officer.,Colin Boyd was previously the chief information officer and corporate vice president of Sony Ericsson.,Johnson Controls; Inc.; is a global market leader in automotive systems and facility management and control.
Clifton,Triplett,Chief Information Officer,Baker Hughes,Clifton Triplett was Appointed as Chief Information Officer at Baker Hughes,Houston; TX-based Baker Hughes appointed Clifton Triplett as Chief Information Officer.,Clifton Triplett was previously the Vice president; global services at Motorola.,Baker Hughes Incorporated (NYSE: BHI) provides reliable; practical solutions when and where our customers need them to lower costs; reduce risk and improve productivity.
Cliff,Frost,director of Technology Infrastructure,University of Hawaii System,Cliff Frost was Appointed as director of Technology Infrastructure at University of Hawaii System,Honolulu; HI-based University of Hawaii System appointed Cliff Frost as director of Technology Infrastructure.,Clifford Frost was previously the Director; IST Infrastructure Services at UC Berkeley. ,The University of Hawaii's Shidler College of Business Executive MBA program has already proven to be immensely successful in advancing many graduates careers for the last several years in Hanoi and October 2009 will see the expansion of the program with the 3rd intake in Ho Chi Minh City.
Clifford,Clarke,Executive Director of Computer and Technology,Ivytech,Clifford Clarke was Appointed as Executive Director of Computer and Technology at Ivytech,Logansport; IN-based Ivytech appointed Clifford Clarke as Executive Director of Computer and Technology.,Clifford Clarke was previously the Chief Information Officer/Chief Technology Officer for the City of Fort Wayne.,Ivy Tech community college provides degrees and programs; college services; library resources; distance learning; business and industry training; news; employment.
Clay,Miller,Chief Information Officer,Lattice Semiconductor Corporation,Clay Miller was Appointed as Chief Information Officer at Lattice Semiconductor Corporation,Hillsboro; OR-based Lattice Semiconductor Corporation appointed Clay Miller as Chief Information Officer.,Clay Miller was previously Vice President and CIO of privately held Paradigm Geophysical.,At Lattice Semiconductor Corporation we design; develop and market a range of semiconductor components called 
Claudio,Abreu,Chief Information Officer,Bayer,Claudio Abreu was Promoted to Chief Information Officer at Bayer,Pittsburgh; PA-based Bayer promoted Claudio Abreu to Chief Information Officer.,Claudio Abreu was previously the Senior Vice President and Chief Information Officer for Bayer Corporation.,Bayer AG is a German chemical and pharmaceutical company founded in Barmen; Germany in 1863.
Claudia,Colbert,Chief Information Officer,Medgar Evers College of CUNY,Claudia Colbert was Appointed as Chief Information Officer at Medgar Evers College of CUNY,New York; NY-based Medgar Evers College of CUNY appointed Claudia Colbert as Chief Information Officer.,Claudia Colbert was previously the Director of the Computing and Information Services Project Management Office for the City University of New York.,Medgar Evers College; named for the martyred civil rights leader Medgar Wiley Evers (1925-1963); was established in 1970 by the Board of Higher Education of the City of New York as a result of the advoca?cy of community residents in Central Brooklyn and educational and civic leaders throughout the City of New York. 
Claude,Kalev,Chief Technology Officer,Pentadyne Power Corp,Claude Kalev was Promoted to Chief Technology Officer at Pentadyne Power Corp,Chatsworth; CA-based Pentadyne Power Corp promoted Claude Kalev to Chief Technology Officer.,Claude Kalev was previously the Vice President of Engineering at Infrared Industries.,Pentadyne is a leading manufacturer of flywheel energy storage systems used for energy recycling applications and to replace hundreds of lead-acid batteries used with large-scale uninterruptible power supply (UPS) systems.
Alan,Ciochon ,Chief Information Officer ,Michael Best & Friedrich,Alan Ciochon  was Appointed as Chief Information Officer  at Michael Best & Friedrich,Milwaukee ; WI-based Michael Best & Friedrich appointed Alan Ciochon  as Chief Information Officer .,Ciochon previously served for more than eight years as the Director of Information Technology at Whyte Hirschboeck Dudek and prior to that was the Information Systems Manager/ E-Commerce Manager at Newell Rubbermaid.  ,Founded in 1848; Michael Best has earned its reputation as a leading Midwestern law firm. The firm has 240 attorneys in Milwaukee; Madison; Waukesha and Manitowoc; Wisconsin; and Chicago; Illinois. The firm provides a full range of legal services to clients on a local; regional; national and global basis in areas including: general corporate; health care; labor & employment; land & resources (environmental and real estate); litigation; tax; and wealth planning services. 
Cindy,Nash,Chief Information Officer,Windstream,Cindy Nash was Promoted to Chief Information Officer at Windstream,Little Rock; AR-based Windstream promoted Cindy Nash to Chief Information Officer.,Cindy Nash was previously the Senior vice president of customer service for Windstream.,Windstream Corp. (Nasdaq: WIN); headquartered in Little Rock; Ark.; is an S&P 500 company with communications operations in 23 states and about $4 billion in annual revenues.
Cindy,Cole,Chief Information Officer,Alliance Bank,Cindy Cole was Promoted to Chief Information Officer at Alliance Bank,St. Paul; MN-based Alliance Bank promoted Cindy Cole to Chief Information Officer.,Cindy Cole was previously the SVP of operations at the $600 million-asset bank.,Southern California business bank headquartered in Culver City with offices in Burbank; Irvine; West Los Angeles; and Woodland Hills.
Chuck,Price,Senior Vice President of Information Technology,CoreSite,Chuck Price was Appointed as Senior Vice President of Information Technology at CoreSite,Denver; CO-based CoreSite appointed Chuck Price as Senior Vice President of Information Technology.,Chuck Price was previously the head of technology for TD Ameritrade Trust Company.,CoreSite partners with customers to provide reliable; secure data centers that improve business continuity and promote the growth of their ICT infrastructure.
Charles,Kahle,Chief Technology Officer,PPG Industries; Inc.,Charles Kahle was Promoted to Chief Technology Officer at PPG Industries; Inc.,Pittsburgh; PA-based PPG Industries; Inc. promoted Charles Kahle to Chief Technology Officer.,Chuck Kahle was previously the Vice president; coatings research and development at PPG Industries.,PPG Industries vision is to continue to be the worlds leading coatings and specialty products company.
Chuck,Deckert,Vice President; Information Services,CHMB,Chuck Deckert was Appointed as Vice President; Information Services at CHMB,Escondido; CA-based CHMB appointed Chuck Deckert as Vice President; Information Services.,Chuck Deckert was previously with the St. Joseph Health System in Orange County; where he was responsible for the reorganization of the IS department's transition from outsourcing to in-house staffing.,CHMB provides the full range of revenue cycle management; technology and business services to physician practices; clinics and provider-based organizations.
Christy,Quinlan,Chief Information Officer,California Department of Insurance,Christy Quinlan was Appointed as Chief Information Officer at California Department of Insurance,Sacramento; CA-based California Department of Insurance appointed Christy Quinlan as Chief Information Officer.,Christy is Chief Deputy Director; Office of the State Chief Information Officer; of the state of California.,The California Department of Insurance is responsible for enforcing many of the insurance related laws of the state.
Christopher,Rieder,Chief Information Officer,VITAS Innovative Hospice Care,Christopher Rieder was Appointed as Chief Information Officer at VITAS Innovative Hospice Care,Miami; FL-based VITAS Innovative Hospice Care appointed Christopher Rieder as Chief Information Officer.,Christopher Rieder was previously the Chief Information Officer at PAREXEL; Intl.,VITAS Innovative Hospice Care; a pioneer and leader in the hospice movement since 1978; is the one of the nations largest providers of end-of-life care.
Christopher,Poe,Chief Technology Officer,Atrion Networking,Christopher Poe was Promoted to Chief Technology Officer at Atrion Networking,Warwick; RI-based Atrion Networking promoted Christopher Poe to Chief Technology Officer.,Christopher Poe was previously Director of Technical Operations.,Established in 1987; Atrion is an IT Services Provider that designs; deploys and manages business-driven information technology solutions for AlwaysOn performance.
Christopher,Pearson,Chief Information Officer,NovoLogix(SM),Christopher Pearson was Appointed as Chief Information Officer at NovoLogix(SM),Eden Prairie; MN-based NovoLogix(SM) appointed Christopher Pearson as Chief Information Officer.,Christopher Pearson was previously the COO at Diversified Pharmaceutical Services.,NovoLogix is a cutting-edge Medical Pharmacy Benefit Management company.
Christopher,O'Keefe,Chief Information Officer,Community Preservation Corp,Christopher O'Keefe was Promoted to Chief Information Officer at Community Preservation Corp,Albany; NY-based Community Preservation Corp promoted Christopher O'Keefe to Chief Information Officer.,Christopher O'Keefe was formerly director; information management and security.,Community Preservation Corp is a HUD approved mortgage lender.
Christopher,George,Chief Information Officer,NTN Buzztime,Christopher George was Appointed as Chief Information Officer at NTN Buzztime,Carlsbad; CA-based NTN Buzztime appointed Christopher George as Chief Information Officer.,Christopher George was previously the founder of Protelligent; Inc.; a California-based technology consulting firm focused on network and systems services; custom software development; and ASP/Hosting services.,NTN Buzztime; Inc. (NYSE Amex: NTN) is one of the most popular interactive bar and restaurant entertainment networks. 
Christopher,Eagle,Chief Information Officer,American Laser Centers,Christopher Eagle was Appointed as Chief Information Officer at American Laser Centers,Farmington Hills; MI-based American Laser Centers appointed Christopher Eagle as Chief Information Officer.,Christopher Eagle was previously the Director of eCommerce systems and director of retail systems at Ann Arbor.,American Laser Centers is the nations largest and most experienced provider of laser cosmetic services; offering laser hair removal; cellulite reduction; body contouring; skin rejuvenation; & skin tightening.
Christopher,Douglass,President,DataJack,Christopher Douglass was Appointed as President at DataJack,Dallas; TX-based DataJack appointed Christopher Douglass as President.,Christopher Douglass was previously the chief technology officer-global mobile solutions and strategy within International Business Machines Corp.'s global telecommunications industry group.,DataJack; Inc. is a wholly owned subsidiary of Quamtel; Inc. (OTCBB: QUMI); a public holding company headquartered in Dallas; Texas. Quamtel provides a comprehensive portfolio of advanced telecommunications technologies; enhanced service solutions and next generation broadband service. Quamtel operates in the U.S. and on a global scale through its subsidiaries DataJack; Inc. and WQN; Inc. 
Christopher,Bolin,Chief Technology Officer,McAfee,Christopher Bolin Resigned as Chief Technology Officer at McAfee,Santa Clara; CA-based McAfee accepted resignation of Christopher Bolin as Chief Technology Officer.,Christopher Bolin was previously the CTO at McAfee.,McAfee; Inc.; headquartered in Santa Clara; California; is the world's largest dedicated security technology company. McAfee delivers proactive and proven solutions and services that help secure systems; networks; and mobile devices around the world; allowing users to safely connect to the Internet; browse and shop the Web more securely.
Christophe,Ramstein,Chief Technology Officer,Immersion,Christophe Ramstein was Appointed as Chief Technology Officer at Immersion,San Jose; CA-based Immersion appointed Christophe Ramstein as Chief Technology Officer.,Christophe Ramstein was previously the Senior vice president of research and engineering for Immersion.,Founded in 1993; Immersion Corporation is the recognized leader in developing; licensing; and marketing digital touch technology and products.
Christophe,Louvion,Chief Technology Officer,Citysearch,Christophe Louvion was Appointed as Chief Technology Officer at Citysearch,New York; NY-based Citysearch appointed Christophe Louvion as Chief Technology Officer.,Christophe Louvion was previously the chief technology officer for Gorilla Nation Media; overseeing web publishing; ad technology; product development; ad trafficking and sales integrations. ,Citysearch; LLC is a leading online local media company; meeting the changing needs of consumers; publishers and local advertisers. 
Christoph,Kurpinski,Chief Technology Officer,Clickandbuy.com,Christoph Kurpinski was Appointed as Chief Technology Officer at Clickandbuy.com,New York; NY-based Clickandbuy.com appointed Christoph Kurpinski as Chief Technology Officer.,Christoph Kurpinski was previously Chairman of the Board of dtms AG.,ClickandBuy is one of the leading payment systems in the internet as well as being an international full-service provider for e-payment and billing.
Christof,Spieler,Director; Technology,Morris Architects,Christof Spieler was Appointed as Director; Technology at Morris Architects,Houston; TX-based Morris Architects appointed Christof Spieler as Director; Technology.,Christof Spieler was previously the Senior Associate at Matrix Structural Engineers.,Established in 1938; Morris Architects is a 200-person architectural practice with offices in Houston; Orlando; Los Angeles and Rio de Janeiro.
Christian,Wiehen,Chief Technology Officer,Wabco Holdings,Christian Wiehen was Appointed as Chief Technology Officer at Wabco Holdings,Piscataway; NJ-based Wabco Holdings appointed Christian Wiehen as Chief Technology Officer.,Christian Wiehen was previously the VP Product Development at WABCO,WABCO Vehicle Control Systems (NYSE: WBC) is a leading supplier of safety and control systems for commercial vehicles.
Christian,Anschuetz,Chief Information Officer,Underwriters Laboratories Inc.,Christian Anschuetz was Appointed as Chief Information Officer at Underwriters Laboratories Inc.,Northbrook; IL-based Underwriters Laboratories Inc. appointed Christian Anschuetz as Chief Information Officer.,Christian Anschuetz was previously EVP; CIO at Publicis Groupe S.A.,UL is an independent product safety certification organization that has been testing products and writing Standards for Safety for more than a century.
Chris,Bowick,Chief Technology Officer,Cox Communications; Inc.,Chris Bowick Retired as Chief Technology Officer at Cox Communications; Inc.,Atlanta; GA-based Cox Communications; Inc. announced retirement of Chris Bowick as Chief Technology Officer.,Chris. Bowick was previously the President at Jones Futurex.,As the third-largest cable provider in the nation; Cox Communications Inc. is noted for its high-capacity; reliable broadband delivery network and superior customer care. 
Chris,Willey,Chief Technology Officer,GOVERNMENT OF THE DISTRICT OF COLUMBIA,Chris Willey was Appointed as Chief Technology Officer at GOVERNMENT OF THE DISTRICT OF COLUMBIA,Washington; DC-based GOVERNMENT OF THE DISTRICT OF COLUMBIA appointed Chris Willey as Chief Technology Officer.,Chris Willey was previously the Deputy CTO of Infrastructure Services for the Government of the District of Columbia.,OCTO is the central technology organization of the District of Columbia Government. OCTO develops; implements; and maintains the Districts technology infrastructure; develops and implements major enterprise applications; establishes and oversees technology policies and standards for the District; provides technology services and support for District agencies; and develops technology solutions to improve services to businesses; residents; and visitors in all areas of District government.
Chris,Satchell,Chief Technology Officer,International Game Technology,Chris Satchell was Appointed as Chief Technology Officer at International Game Technology,Reno; NV-based International Game Technology appointed Chris Satchell as Chief Technology Officer.,Chris Satchell was previously the Chief Technology Officer at International Game Technoloy.,Since 1981; IGT  International Game Technology  has been a world leader in the supply of game machines and monitoring systems.
Chris,Ownby,Chief Technology Officer,Sell My Timeshare NOW,Chris Ownby was Appointed as Chief Technology Officer at Sell My Timeshare NOW,Dover; NH-based Sell My Timeshare NOW appointed Chris Ownby as Chief Technology Officer.,Chris Ownby was previously CTO; VP Product Development at Sapling Systems; Inc.,SellMyTimeshareNOW.com is the global leader in connecting timeshare sellers; buyers and renters.
Chris,Odom,Chief Technology Officer,LibreDigital,Chris Odom was Promoted to Chief Technology Officer at LibreDigital,Austin; TX-based LibreDigital promoted Chris Odom to Chief Technology Officer.,Chris Odom was previously the Software Systems Architect at LibreDigital.,When LibreDigital formed in 1999 to provide publishers with digital warehousing and e-distribution; the web was a place for email; retail; and early content experiments.
Chris,Knowlton,Vice President of Technology,Inlanta Mortgage,Chris Knowlton was Appointed as Vice President of Technology at Inlanta Mortgage,Waukesha; WI-based Inlanta Mortgage appointed Chris Knowlton as Vice President of Technology.,Chris Knowlton has been with Inlanta Mortgage since June of 1997 in various technology roles. ,Headquartered in Waukesha; Wis.; Inlanta Mortgage is a mortgage banking company conducting business in Arizona; Colorado; Florida; Illinois; Indiana; Iowa; Kansas; Kentucky; Michigan; Minnesota; Missouri; North Dakota; and Wisconsin.
Chris,Hjelm,Chief Information Officer,The Kroger Co.,Chris Hjelm was Appointed as Chief Information Officer at The Kroger Co.,Cincinnati; OH-based The Kroger Co. appointed Chris Hjelm as Chief Information Officer.,Chris Hjelm was previously the of Travel Distribution Services for Cendant Corporation.,The Kroger Corporation is USA based; retail and supermarket chain
Chris,Harris,Chief Technology Officer,iCore Networks,Chris Harris was Promoted to Chief Technology Officer at iCore Networks,Washington; DC-based iCore Networks promoted Chris Harris to Chief Technology Officer.,Chris Harris was previously the VP; Information Systems at Gray Hawk Systems.,iCore Networks provides advanced application services focused on businesses communications needs using Voice over Internet Protocol (VoIP) technologies.
Chris,Chiancone,Chief Information Officer,City of McKinney,Chris Chiancone was Appointed as Chief Information Officer at City of McKinney,Mckinney; TX-based City of McKinney appointed Chris Chiancone as Chief Information Officer.,Chris Chiancone was previously the IT Manager for the city of Colorado Springs; Colo. ,McKinney is a city in and the county seat of Collin County; Texas; United States; and the second in population to Plano. According to the U.S. Census Bureau; the city's 2010 estimated population was 127;671
Chris,Carrella,Director Of Technology,Leviton Manufacturing Co.,Chris Carrella was Appointed as Director Of Technology at Leviton Manufacturing Co.,Melville; NY-based Leviton Manufacturing Co. appointed Chris Carrella as Director Of Technology.,Chris Carrella held various previous IT positions at at the company. Before joining Leviton; he held a variety of positions in the information technology field with Cablevision; Publishers Clearing House and Chase Auto Finance. ,Leviton is a leading North American producer of electrical and electronic products
Chris,Burke,Chairman,Iome,Chris Burke was Appointed as Chairman at Iome,New York; NY-based Iome appointed Chris Burke as Chairman.,Chris Burke was previously the CTO of Vodafone UK from pre-merger to globalisation; CEO of RIM EMEA until February 2009 and Chairman at Ubiquity Software. He has also held advisory roles at VantagePoint Venture Partners; Avaya and continues to operate on the board of advisors for HP. ,iome provides a digital platform for targeted location-based advertising; discounts and brand marketing. It delivers internet and mobile services that link activities; interests; locations; routes and places so consumers can plan; book; save and share - all based on their preferences and where they are at any time.
Chris,Augustin,Chief Information Officer,Merrill Lynch,Chris Augustin was Appointed as Chief Information Officer at Merrill Lynch,New York; NY-based Merrill Lynch appointed Chris Augustin as Chief Information Officer.,Chris Augustin was previously the CIO; Global Head of Capital Markets and Banking Technology at Citigroup.,Global Wealth & Investment Management (GWIM) provides comprehensive wealth management to affluent and high-net-worth clients.
