First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Tom,Kearns,Senior Vice President of Information Technology,Parametric Technology Corporation,Tom Kearns was Appointed as Senior Vice President of Information Technology at Parametric Technology Corporation,Needham; MA-based Parametric Technology Corporation appointed Tom Kearns as Senior Vice President of Information Technology.,Tom Kearns was previously the CIO at BostonCoach; a division of Fidelity Investments for 4 years. Before joining BostonCoach; Mr. Kearns spent 11 years with Reebok International where he held several senior IT positions including Vice President of Global Infrastructure. ,PTC is all about helping discrete manufacturers succeed by meeting their globalization; time-to-market; and operational efficiency objectives in product development.
Craig,Maness,Vice President of Technology,Prometheus Real Estate Group,Craig Maness was Promoted to Vice President of Technology at Prometheus Real Estate Group,San Mateo; CA-based Prometheus Real Estate Group promoted Craig Maness to Vice President of Technology.,Craig Maness was previously with Alvarion Inc.; InterWAVE Communications Inc. and Wireless Inc. His experience includes enterprise resource planning (ERP) management and engineering change software/hardware oversight. Maness also served in the U.S. Navy for five years in the Bomb Disposal and Marine Mammal Programs and earned a Bachelor of Science degree in management information systems from San Jose State University.,Prometheus Real Estate Group; Inc is a privately held firm specializing in the acquisition; development and management of high quality residential and commercial properties.
John,Bates,Chief Technology Officer,Progress Software,John Bates was Appointed as Chief Technology Officer at Progress Software,Bedford; MA-based Progress Software appointed John Bates as Chief Technology Officer.,John Bates was previously the General Manager of the Apama Division at Progress Software.,Progress Software provides application infrastructure software to help businesses quickly respond in todays fast-paced information environment.
Chris,Wilke,Chief Technology Officer,Datatrak,Chris Wilke was Appointed as Chief Technology Officer at Datatrak,Cleveland; OH-based Datatrak appointed Chris Wilke as Chief Technology Officer.,Chris Wilke was previously the Vice President Research and Development at Datatrak International,ProductsEnd-to-end Clinical Trial Solutions - DATATRAK s products offer proven solutions for conducting clinical trials.
Ron,Rose,Chief Information Officer,priceline.com,Ron Rose was Appointed as Chief Information Officer at priceline.com,Norwalk; CT-based priceline.com appointed Ron Rose as Chief Information Officer.,Ron Rose was previously with Standard & Poor's in various technology positions,Priceline.com is a company that operates a commercial website that helps users obtain discount rates for travel-related items such as airline tickets and hotel stays.
Samanta,Chanchal,Chief Technology Officer,PlumChoice Inc.,Samanta Chanchal was Appointed as Chief Technology Officer at PlumChoice Inc.,Billerica; MA-based PlumChoice Inc. appointed Samanta Chanchal as Chief Technology Officer.,Samanta Chanchal was previously the VP Development at PatientKeeper ,PlumChoice pioneered the remote technical services business; providing 24x7 online repair and assistance for digital devices through top-tier telcos; ISPs; manufacturers; retailers/e-tailers and other business partners since 2001. 
Adrian,Corless,Chief Technology Officer,Plug Power,Adrian Corless was Appointed as Chief Technology Officer at Plug Power,Latham; NY-based Plug Power appointed Adrian Corless as Chief Technology Officer.,Adrian Corless was previously the Chief Technology Officer for Cellex Power Products; Inc. and in that role was responsible for the technical aspects of the product development process. Prior to Cellex; Mr. Corless worked for Ballard Power Systems Inc. and Excellsis Inc. ,Plug Power is proof of the promise of fuel cell technology with units operating in the field; and partners around the world that are identifying customers who can put our stationary products to use today.
David,Sobeski,Chief Technology Officer,Playdom,David Sobeski was Appointed as Chief Technology Officer at Playdom,Mountain View; CA-based Playdom appointed David Sobeski as Chief Technology Officer.,David Sobeski was previously the Senior Vice President at Yahoo! delivering Yahoo!'s Open Strategy and Data platform as well as driving products and innovation for the CEO. ,Playdom; now a division of Disney; is a prominent online games provider popular on Facebook and on MySpace; it is currently the largest social game developer on MySpace and one of the larger ones on Facebook. The company was founded in the San Francisco Bay Area by University of California; Berkeley graduates Ling Xiao and Chris Wang and Swarthmore College graduate Dan Yue. In 2009; together with games providers Zynga and Playfish; Playdom contributed to a market worth $300 million in online sales of virtual goods through social networking sites.
Chip,Bao,Chief Technology Officer,Pioneer(R) Surgical Technology; Inc.,Chip Bao was Promoted to Chief Technology Officer at Pioneer(R) Surgical Technology; Inc.,Marquette; MI-based Pioneer(R) Surgical Technology; Inc. promoted Chip Bao to Chief Technology Officer.,Chip Bao was previously the Vice President at Pioneer Surgical Technology.,Pioneer Surgical is a leading innovator in the design and manufacture of spinal and orthopedic implants and instruments.
Gaurav,Banga,Chief Technology Officer,Phoenix Technologies,Gaurav Banga Resigned as Chief Technology Officer at Phoenix Technologies,Milpitas; CA-based Phoenix Technologies accepted resignation of Gaurav Banga as Chief Technology Officer.,Gaurav Banga was previously the co-founder and CEO of PDAapps; the creator of VeriChat; a world-leading mobile instant messaging solution.,Phoenix Technologies Ltd designs; develops and supports core system software for personal computers and other computing devices.
Gary,Fling,Chief Information Officer,Phibro Animal Health,Gary Fling was Appointed as Chief Information Officer at Phibro Animal Health,Ridgefield Park; NJ-based Phibro Animal Health appointed Gary Fling as Chief Information Officer.,Gary Fling was previously the Managing Partner and Co-Founder at Turbo-CC Solutions ,Phibro Animal Health Corporation is a global leader in the fields of animal health and performance products; with thousands of customers worldwide and a global workforce of 900 hardworking employees.
Stephen,Kasay,Chief Information Officer,PharmaNet Development Group,Stephen Kasay was Appointed as Chief Information Officer at PharmaNet Development Group,Princeton; NJ-based PharmaNet Development Group appointed Stephen Kasay as Chief Information Officer.,Stephen Kasay was previously the Executive Director; Scientific Programming at Merck and Company,PharmaNet is an international drug development company employing about 1;500 professionals worldwide.
Jason,Jones,Chief Information Officer,MPLN; Molecular Pathology Laboratory Network,Jason Jones was Appointed as Chief Information Officer at MPLN; Molecular Pathology Laboratory Network,Maryville; TN-based MPLN; Molecular Pathology Laboratory Network appointed Jason Jones as Chief Information Officer.,Jason Jones has more than 17 years experience in information technology (IT). Prior to joining MPLN; Jones served in the U.S. Marine Corps; where he was granted top security clearance to work in areas of national defense.,Personalized Molecular Pathology Laboratory Services Molecular Pathology Laboratory Network; Inc (MPLN) is a regional diagnostic laboratory specializing in oncology and women's health testing.
Tony,Kobrinetz,Vice President; Technology and Operations,PCTEL,Tony Kobrinetz was Appointed as Vice President; Technology and Operations at PCTEL,Bloomingdale; IL-based PCTEL appointed Tony Kobrinetz as Vice President; Technology and Operations.,Tony Kobrinetz previously led the development of Motorola's SuperCell(TM) base station that was an important element of Motorola's explosive growth in cellular infrastructure in the mid-90's.,PCTEL is an exceptional company focused on high-growth markets in wireless access and mobile computing.
Robert,Grover,Chief Technology Officer,PCS Edventures,Robert Grover was Promoted to Chief Technology Officer at PCS Edventures,Boise; ID-based PCS Edventures promoted Robert Grover to Chief Technology Officer.,Robert Grover joined PCS at its inception and developed the operational systems and programs for the original PCS Learning Centers established throughout the Western United States. In 1989; he developed the PCS Merit System that became the foundation of the Edventures! learning systems. ,PCS Edventures Online - an innovative educational system combining Internet tools with hands-on projects with assessment for engineering; physics; architecture; chemistry; robotics; electricity; chess; and more.
Geoff,Barrall,Chief Technology Officer,Overland Storage,Geoff Barrall was Appointed as Chief Technology Officer at Overland Storage,San Diego; CA-based Overland Storage appointed Geoff Barrall as Chief Technology Officer.,Geoff Barrall was previously the CEO of Data Robotics; a company he founded in 2005. With more than a dozen storage-related patents to his credit; he has founded five companies; including BlueArc Corporation and several IT and consulting services firms. ,Overland Storage delivers robust data backup solutions that are affordable; flexible; and easily integrated into existing network attached storage infrastructures.
James,Bond,Vice President of Product & Software Development,Apptix,James Bond was Promoted to Vice President of Product & Software Development at Apptix,Herndon; VA-based Apptix promoted James Bond to Vice President of Product & Software Development.,James Bond was previously the Director of Engineering at Apptix.,Our offerings; including Hosted Exchange; Hosted Windows SharePoint Services; Mobile Messaging; and Security and Data Protection; provide SMBs with a more affordable; reliable and secure alternative to purchasing and managing software applications in-house.
Steven,Hunter,Chief Information Officer,Stage Stores,Steven Hunter was Promoted to Chief Information Officer at Stage Stores,Houston; TX-based Stage Stores promoted Steven Hunter to Chief Information Officer.,Steven Hunter was previously the Senior Vice President of Information Technology for Belk; Inc. and held positions of escalating leadership responsibility at Best Buy and Kmart. ,Our mission is to be America s leading small town and neighborhood retailer dedicated to delivering desirable brand name family apparel with exceptional value and service! Stage Stores; Inc brings moderately priced; nationally recognized brand name and private label apparel; accessories; cosmetics and footwear for the entire family to small and mid-sized towns and communities across 39 states.
Rich,Hoffman,Chief Technology Officer,OSG Billing,Rich Hoffman was Appointed as Chief Technology Officer at OSG Billing,Englewood; NJ-based OSG Billing appointed Rich Hoffman as Chief Technology Officer.,Rich Hoffman was previously the manager of financial planning at the MTV Networks. In this capacity; he was responsible for overseeing the budgeting of capital and expenses along with establishing and implementing financial strategies. ,OSG Billing Services offers bill presentment for the telecommunications; newspaper and financial industries.
Eugene,Roman,Executive Vice President,OpenText,Eugene Roman was Promoted to Executive Vice President at OpenText,Waterloo; ON-based OpenText promoted Eugene Roman to Executive Vice President.,Eugene Roman was previously the Group President; Bell Systems & Technology. In this role; Eugene  led the effort to enable breakthroughs in productivity and performance; and deliver current and next generation services more efficiently by harnessing the power of Bell's network. ,Open Text; an enterprise software company and leader in enterprise content management; helps organizations manage and gain the true value of their business content.
Emet,Talley,Chief Information Officer,OneAmerica,Emet Talley was Appointed as Chief Information Officer at OneAmerica,Indianapolis; IN-based OneAmerica appointed Emet Talley as Chief Information Officer.,Emet Talley has been a VP and CIO of OneAmerica since 1981 and is now retired.,OneAmerica Financial Partners; Inc; headquartered in Indianapolis; IN; traces its solid foundation more than 125 years in the insurance and financial services marketplace.
Gene,Berry,Chief Information Officer,OneAmerica,Gene Berry was Appointed as Chief Information Officer at OneAmerica,Indianapolis; IN-based OneAmerica appointed Gene Berry as Chief Information Officer.,Gene Berry was previously the senior vice president of insurance services and chief information officer for Shenandoah Life Insurance Company where he oversaw the company’s technology and insurance operations. Previously; he worked for Fremont Life Insurance Company and Aluminum Company of America (ALCOA).,OneAmerica Financial Partners; Inc; headquartered in Indianapolis; IN; traces its solid foundation more than 125 years in the insurance and financial services marketplace.
Douglas,Williams,Chief Information Officer,Aveta Inc.,Douglas Williams was Appointed as Chief Information Officer at Aveta Inc.,Fort Lee; NJ-based Aveta Inc. appointed Douglas Williams as Chief Information Officer.,Douglas Williams was previously the Managing Director Payer business unit at Protiviti.,One of the largest providers of managed healthcare services in the United States; Aveta Inc is redefining healthcare management to meet the challenges of today s complex healthcare environment.
Stuart,Ferguson,Chief Technology Officer,Weatherford International Ltd.,Stuart Ferguson Resigned as Chief Technology Officer at Weatherford International Ltd.,Houston; TX-based Weatherford International Ltd. accepted resignation of Stuart Ferguson as Chief Technology Officer.,Stuart Ferguson was previously the Director of Expro International; Petroline Wellsystems; and BP where he began his industry career.,One of the largest oilfield services companies; Weatherford operates in more than 100 countries and employs more than 50;000 people worldwide.
Christophe,Moser,Chief Technology Officer,Ondax,Christophe Moser was Promoted to Chief Technology Officer at Ondax,Monrovia; CA-based Ondax promoted Christophe Moser to Chief Technology Officer.,Christophe Moser was previously the President and CEO of Ondax until January 2010 before taking a position as Professor of Microengineering and Industrial Relations at the Swiss Institute of Technology in Lausanne (EPFL). ,Ondax's mission is to provide advanced Volume Holographic Gratings (VHGs) and innovative laser solutions to customer needs.
Raymond,Tamayo,Chief Information Officer,Options Clearing Corporation,Raymond Tamayo was Appointed as Chief Information Officer at Options Clearing Corporation,Chicago; IL-based Options Clearing Corporation appointed Raymond Tamayo as Chief Information Officer.,Raymond Tamayo was previously the Director of IT development and infrastructure management for the Commercial Business and Leasing Group at Citigroup and has over 20 years of experience in management-level IT and operational positions.,OCC is the issuer and registered clearing facility for all U.
John,Zaleski,Chief Technology Officer,Nuvon,John Zaleski was Appointed as Chief Technology Officer at Nuvon,Las Vegas; NV-based Nuvon appointed John Zaleski as Chief Technology Officer.,John Zaleski was previously the senior director and research department head of Biomedical Informatics for Philips Research North America.,Nuvon's focus is multi-faceted for healthcare.
Ben,Craig,Vice President of Information Technology,Northrim Bank,Ben Craig was Appointed as Vice President of Information Technology at Northrim Bank,Anchorage; AK-based Northrim Bank appointed Ben Craig as Vice President of Information Technology.,Ben Craig was previously the vice president of information systems for River City Bank in Sacramento; CA. ,Northrim is an Alaska bank; headquartered in Alaska; and managed by Alaskans.
John,Ternent,Chief Technology Officer,Nordis,John Ternent was Appointed as Chief Technology Officer at Nordis,Coral Springs; FL-based Nordis appointed John Ternent as Chief Technology Officer.,John Ternent was previously the architect and manager for Arthur Andersen; The Home Depot; Orange Lake Country Club; and Island One Resorts. Most recently; Mr. Ternent held the position of Vice President of Engineering for Pentaho; an open source business intelligence software provider. ,Nordis Direct is a full service direct marketing agency. Our comprehensive approach includes design; printing; and mailing of both direct marketing programs (Integrated Marketing Solutions) and invoices and statements (Time Sensitive Communications). 
Kevin,Gustin,Chief Information Officer,NJVC,Kevin Gustin was Promoted to Chief Information Officer at NJVC,Vienna; VA-based NJVC promoted Kevin Gustin to Chief Information Officer.,Kevin Gustin was previously the principal engineer in the office of the chief technology officer at NJVC.,NJVC; LLC provides information technology management services in the United States.
Phil,Hester,Senior Vice President,National Instruments,Phil Hester was Appointed as Senior Vice President at National Instruments,Austin; TX-based National Instruments appointed Phil Hester as Senior Vice President.,Phil Hester was previously the Chief Technology Officer at AMD.,NI leverages commercial technologies; such as industry-standard computers and the Internet; to deliver customer-defined automation; test and measurement hardware and software solutions for engineers and scientists.
Mark,Kelly,Vice President of Information Technology,Network Hardware Resale,Mark Kelly was Appointed as Vice President of Information Technology at Network Hardware Resale,Goleta; CA-based Network Hardware Resale appointed Mark Kelly as Vice President of Information Technology.,Mark Kelly was previously with Den-Mat Holdings; a manufacturer of cosmetic and restorative dental formulations; where he served as CIO/VP of IT and leveraged strategic cloud computing services to reduce costs dramatically while increasing service levels. ,NHR carries over $200 million in inventory of used Internet routers and computer network hardware including the full line of pre-owned; refurbished and used Cisco products; Juniper routers; Extreme switches; Redback routers and Foundry equipment.
Paul,Zajac,Chief Information Officer - Enterprise Risk Corpor,AIG,Paul Zajac was Appointed as Chief Information Officer - Enterprise Risk Corpor at AIG,New York; NY-based AIG appointed Paul Zajac as Chief Information Officer - Enterprise Risk Corpor.,Paul Zajac was previously the Chief Technology Officer at Lennox Holdings Limited ,New York  - July 27; 2009  - AIU Holdings (AIU Holdings; Inc and AIU Holdings LLC; are a global leader in property-casualty and general insurance; today announced the accomplishment of three major milestones toward becoming an independently operated company  - the formation by American International Group; Inc (AIG) of a special purpose vehicle (SPV) into which AIG intends to contribute the equity of AIU Holdings; subject to receipt of applicable regulatory approvals; the appointment of Kristian P.
Patrick,Collins,Vice President; Information Technology,Netgear,Patrick Collins was Promoted to Vice President; Information Technology at Netgear,San Jose; CA-based Netgear promoted Patrick Collins to Vice President; Information Technology.,Patrick Collins was previously the Senior Director; IT at Netgear,NETGEAR has been a worldwide provider of technologically advanced; branded networking products since 1996.
Art,Fino,Vice President,Neoris,Art Fino was Appointed as Vice President at Neoris,Miami; FL-based Neoris appointed Art Fino as Vice President.,Art Fino was previously the Senior Vice President and Chief Information Officer (CIO) at Dean Foods Company and CIO of Dr Pepper/Seven Up. ,Neoris is a global business and IT consulting firm.
Adrian,Gardner,Chief Information Officer,NASA Goddard Space Flight Center,Adrian Gardner was Appointed as Chief Information Officer at NASA Goddard Space Flight Center,Washington; DC-based NASA Goddard Space Flight Center appointed Adrian Gardner as Chief Information Officer.,Adrian Gardner was previously the CIO for the National Oceanic and Atmospheric Administration’s National Weather Service. He began that job in January 2007.,NASA's mission is to pioneer the future in space exploration; scientific discovery and aeronautics research.
Chris,Kemp,Chief Technology Officer,NASA,Chris Kemp was Appointed as Chief Technology Officer at NASA,Washington; DC-based NASA appointed Chris Kemp as Chief Technology Officer.,Chris Kemp joined NASA Ames in 2006 as Director of Strategic Business Development. He served as Chief Information Officer for NASA Ames from 2008 through April 2010; when he was appointed NASA CTO of IT. Prior to joining NASA; he was CEO & President of Escapia and Chief Architect at Classmates.com.,NASA's mission is to pioneer the future in space exploration; scientific discovery and aeronautics research.
William,Cork,Chief Technology Officer,Nanosphere,William Cork Resigned as Chief Technology Officer at Nanosphere,Northbrook; IL-based Nanosphere accepted resignation of William Cork as Chief Technology Officer.,William Cork joined Nanosphere as vice president of research and development and chief technology officer at the inception of the company in 2000. Previously; he had developed a blood separation system at Baxter Healthcare; and holds numerous technology patents.,Nanosphere was founded in the year 2000 based upon nanotechnology discoveries at Northwestern University in Evanston; Illinois by Dr.
Doug,Bellinger,Chief Technology Officer,Nakina Systems,Doug Bellinger was Appointed as Chief Technology Officer at Nakina Systems,Ottawa; ON-based Nakina Systems appointed Doug Bellinger as Chief Technology Officer.,Doug Bellinger was previously the Director of Engineering at Sonus Networks,Nakina Systems provides Domain Control and Intelligence solutions to communications equipment and service providers worldwide.
Simon,Raik-Allen,Chief Technology Officer,MYOB,Simon Raik-Allen was Appointed as Chief Technology Officer at MYOB,Rockaway; NJ-based MYOB appointed Simon Raik-Allen as Chief Technology Officer.,Simon Raik-Allen previously worked on the Telstra BigPond News; and with organisations including Sony; AOL; eBay; National Australia Bank; and the Victorian Government.,MYOB is a global provider of solutions that liberate business owners and accountants from the burden of day to day administration; empowering them to achieve business success.
Shlomo,Margalit,Chief Technology Officer,MRV Communications,Shlomo Margalit was Promoted to Chief Technology Officer at MRV Communications,Chatsworth; CA-based MRV Communications promoted Shlomo Margalit to Chief Technology Officer.,Shlomo Margalit is the Founder and former President at MRV Communications.,MRV Communications; Inc (&ldquo;MRV&rdquo;) is a leading provider of network equipment and services; and optical components.
David,Story,Chief Technology Officer,Move Inc.,David Story was Appointed as Chief Technology Officer at Move Inc.,Westlake Village; CA-based Move Inc. appointed David Story as Chief Technology Officer.,David Story was previously the vice president of product development and product management at Adobe Systems; and as chief technology officer of Intuit's Small Business and Personal Finance business unit. ,Move; Inc; the leader in online real estate; is the essential resource for consumers seeking the information and connections they need before; during and after a move.
Tony,Stoupas,Chief Information Officer,Moody's Corp.,Tony Stoupas was Appointed as Chief Information Officer at Moody's Corp.,New York; NY-based Moody's Corp. appointed Tony Stoupas as Chief Information Officer.,Tony Stoupas was previously with UBS; where he served as Global Head of International Payments and Cross Product IT; and as Global Head of Production- Enterprise and Shared Services IT. Previously; Mr. Stoupas held technology leadership positions with Mellon Financial Corporation; including as Chief Technology Officer for Human Resources and Investor Relations. ,Moody's Investors Service is among the world's most respected; widely utilized sources for credit ratings; research and risk analysis.
David,Warthen,Chief Technology Officer,Allvoices,David Warthen was Appointed as Chief Technology Officer at Allvoices,San Francisco; CA-based Allvoices appointed David Warthen as Chief Technology Officer.,David Warthen was previously the co-founder of Ask Jeeves.,Missionallvoices is a global community that shares news; videos; images and opinions tied to news events and people.
Jack,Smith,Facility Chief Information Officer at Department o,Department of Veteran Affairs,Jack Smith was Appointed as Facility Chief Information Officer at Department of Veteran Affairs,Washington; DC-based Department of Veteran Affairs appointed Jack Smith as Facility Chief Information Officer at Department o.,Jack Smith was previously the Commanding Officer (CEO) at Coast Guard Headquarters Support Command ,Mission StatementTo fulfill President Lincoln's promise &ldquo;To care for him who shall have borne the battle; and for his widow; and his orphan&rdquo; by serving and honoring the men and women who are America s veterans.
Kenneth,Theis,Director,Michigan; Department of Information Technology,Kenneth Theis was Promoted to Director at Michigan; Department of Information Technology,Lansing; MI-based Michigan; Department of Information Technology promoted Kenneth Theis to Director.,Kenneth Theis was previously with General Motors Corporation where he held several key business and technology leadership positions.  ,Michigan is the eighth most populous state in the United States. It has the longest freshwater coastline of any political subdivision in the world; being bounded by four of the five Great Lakes; plus Lake Saint Clair.
