First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Kent,Petty,Chief Information Officer,Wellmont Health System,Kent Petty was Appointed as Chief Information Officer at Wellmont Health System,Kingsport; TN-based Wellmont Health System appointed Kent Petty as Chief Information Officer.,Kent Petty was previously the vice president of information technology for Marriott International; where he was accountable for the application services development and support strategy for all Marriott International business units.,Founded in 1996; Wellmont Health System is the premier healthcare provider in Northeast Tennessee and Southwest Virginia.
Jeff,Kissling,Senior Vice President of Engineering,Interwoven,Jeff Kissling was Appointed as Senior Vice President of Engineering at Interwoven,San Jose; CA-based Interwoven appointed Jeff Kissling as Senior Vice President of Engineering.,,Founded in 1996 out of pioneering research at Cambridge University; Autonomy has experienced a meteoric rise to become one of the most profitable software companies in the world.
Carlos,Galarce,Chief Operating Officer,TriNet,Carlos Galarce was Appointed as Chief Operating Officer at TriNet,San Leandro; CA-based TriNet appointed Carlos Galarce as Chief Operating Officer.,,Founded in 1988; TriNet is a provider of outsourced payroll; benefits; and human capital services for small and medium-sized companies.
John,Tonnison,Chief Information Officer,Tech Data,John Tonnison was Appointed as Chief Information Officer at Tech Data,Clearwater; FL-based Tech Data appointed John Tonnison as Chief Information Officer.,,Founded in 1974; Tech Data Corporation (NASDAQ:TECD) is a leading distributor of IT products; with more than 90;000 customers in over 100 countries.
Barbie,Bigelow,Chief Information Officer,TASC,Barbie Bigelow was Appointed as Chief Information Officer at TASC,Chantilly; VA-based TASC appointed Barbie Bigelow as Chief Information Officer.,,Founded in 1966; TASC; Inc. is the premier; non-conflicted provider of advanced systems engineering; integration and decision-support services to the Intelligence Community; Department of Defense and civilian agencies of the federal government. 
Mark,Clark,Chief Information Officer,Jackson National Life Insurance,Mark Clark was Promoted to Chief Information Officer at Jackson National Life Insurance,Lansing; MI-based Jackson National Life Insurance promoted Mark Clark to Chief Information Officer.,,Founded in 1961; Jackson National Life Insurance Company has evolved from a single-channel insurance company offering few products to a $65-billion firm offering multiple products through multiple distribution channels throughout the United States.
Rhonda,Winter,Chief Information Officer,Indianapolis Motor Speedway,Rhonda Winter was Appointed as Chief Information Officer at Indianapolis Motor Speedway,Indianapolis; IN-based Indianapolis Motor Speedway appointed Rhonda Winter as Chief Information Officer.,,Founded in 1909; the Indianapolis Motor Speedway is arguably the most famous venue in all of motorsports.
Andy,Dulka,Vice President of Information Technology,Allianz Life,Andy Dulka was Promoted to Vice President of Information Technology at Allianz Life,Minneapolis; MN-based Allianz Life promoted Andy Dulka to Vice President of Information Technology.,,Founded in 1896 and based in Minneapolis; Allianz Life Insurance Company of North America (Allianz) provides fixed and variable annuities; life insurance policies; and long term care insurance products in the United States.
Dawn,Robinson,Vice President; Information Technology Manager,Kennebunk Savings,Dawn Robinson was Promoted to Vice President; Information Technology Manager at Kennebunk Savings,Kennebunk; ME-based Kennebunk Savings promoted Dawn Robinson to Vice President; Information Technology Manager.,,Founded in 1871; Kennebunk Savings Bank is a mutual savings bank and a true community bank.
Frank,Greco,Director of Technology,Kaazing Corporation,Frank Greco was Appointed as Director of Technology at Kaazing Corporation,Mountain View; CA-based Kaazing Corporation appointed Frank Greco as Director of Technology.,,Founded by application server professionals dedicated to enabling the real-time Web; Kaazing is to traditional application servers what application servers were to the client-server solution.
Scott,Morgan,Chief Information Officer,Dearborn National,Scott Morgan was Promoted to Chief Information Officer at Dearborn National,Downers Grove; IL-based Dearborn National promoted Scott Morgan to Chief Information Officer.,,Fort Dearborn Life Insurance Company offers valuable group benefits insurance to meet the recruiting needs of employers and the security needs of employees.
Steven,Gearhart,Chief Information Officer,Plexus,Steven Gearhart was Appointed as Chief Information Officer at Plexus,Neenah; WI-based Plexus appointed Steven Gearhart as Chief Information Officer.,,Formed in 1980; Plexus is unique within the fast growing Electronic Manufacturing Services (EMS) industry.
Rich,Strader,Chief Information Officer; Volvo Division,Ford,Rich Strader was Promoted to Chief Information Officer; Volvo Division at Ford,Dearborn; MI-based Ford promoted Rich Strader to Chief Information Officer; Volvo Division.,,Ford Motor Company is an American multinational corporation and the world's fourth largest automaker based on worldwide vehicle sales; following Toyota; General Motors and Volkswagen.
Troy,Wing,Chief Technology Officer,ForceLogix Technologies Inc.,Troy Wing Resigned as Chief Technology Officer at ForceLogix Technologies Inc.,Libertyville; IL-based ForceLogix Technologies Inc. accepted resignation of Troy Wing as Chief Technology Officer.,,ForceLogix meets the needs of companies who wish to optimize and increase the effectiveness of their sales force and beyond.
Stan,Swirhun,Chief Technology Officer,Zarlink Semiconductor,Stan Swirhun was Appointed as Chief Technology Officer at Zarlink Semiconductor,Ottawa; ON-based Zarlink Semiconductor appointed Stan Swirhun as Chief Technology Officer.,,For over 30 years; Zarlink has delivered semiconductor solutions that drive the capabilities of voice; enterprise; broadband and wireless communications.
Zarir,Erani,Vice President of Information Technology,Hallmark Insights,Zarir Erani was Appointed as Vice President of Information Technology at Hallmark Insights,Minneapolis; MN-based Hallmark Insights appointed Zarir Erani as Vice President of Information Technology.,,For nearly 100 years; Hallmark Cards; Inc has helped people connect with one another and give voice to their feelings.
Bradley,Beitler,Vice President of Technology,FMC Technologies,Bradley Beitler was Promoted to Vice President of Technology at FMC Technologies,Houston; TX-based FMC Technologies promoted Bradley Beitler to Vice President of Technology.,,FMC Technologies; Inc (NYSE:FTI) is a leading global provider of technology solutions for the energy industry and other industrial markets.
Scott,Rollins,Chief Information Officer,Flow International Corp.,Scott Rollins Resigned as Chief Information Officer at Flow International Corp.,Kent; WA-based Flow International Corp. accepted resignation of Scott Rollins as Chief Information Officer.,,Flow International Corporation is the world leader in the development and manufacture of ultrahigh-pressure (UHP) waterjet technology; and a leading provider of robotics and assembly equipment.
Mitchell,McLaughlin,Chief Information Officer,Five Star Bank,Mitchell McLaughlin was Appointed as Chief Information Officer at Five Star Bank,Warsaw; NY-based Five Star Bank appointed Mitchell McLaughlin as Chief Information Officer.,,Five Star Bank is an American commercial bank. It was founded in the 1850s in Warsaw; New York as Wyoming County Bank by Wolcott Humphrey. Five Star Bank is the reformation of Wyoming County Bank under Financial Institutions; Inc; along with The National Bank of Geneva; First Tier Bank & Trust; Bath National Bank; and Pavilion State Bank.
John,Petrey,Chief Information Officer,First Niagara Financial Group,John Petrey was Appointed as Chief Information Officer at First Niagara Financial Group,Lockport; NY-based First Niagara Financial Group appointed John Petrey as Chief Information Officer.,,First Niagara Financial Group; Inc. (NASDAQ: FNFG) is the holding company for First Niagara Bank; N.A.; a leading provider of financial services to consumers and businesses in upstate New York; and western and eastern Pennsylvania. With the acquisition of 57 National City branches in western Pennsylvania (September 2009) and Harleysville National Corporation (April 2010); First Niagara has $20 billion in assets; 254 branches and $14 billion in deposits.
Jim,Fitzpatrick,Chief Information Officer,Experian,Jim Fitzpatrick was Appointed as Chief Information Officer at Experian,Costa Mesa; CA-based Experian appointed Jim Fitzpatrick as Chief Information Officer.,,Experian plc (LSE: EXPN); formerly known as CCN Systems; is a global credit information group; with operations in 36 countries.
David,Lewis,Chief Information Officer,Deseret Mutual,David Lewis was Promoted to Chief Information Officer at Deseret Mutual,Salt Lake City; UT-based Deseret Mutual promoted David Lewis to Chief Information Officer.,,Excerpted from company website: Deseret Mutual is a non-profit organization that administers welfare and financial benefits for employees of specific employers.
George,Apostol,Chief Technology Officer,Exar Corp.,George Apostol was Promoted to Chief Technology Officer at Exar Corp.,Fremont; CA-based Exar Corp. promoted George Apostol to Chief Technology Officer.,,Exar Corporation is Powering Connectivity by delivering highly differentiated silicon solutions empowering products to connect.
Scott,Sullivan,Chief Technology Officer,Everbridge,Scott Sullivan was Appointed as Chief Technology Officer at Everbridge,Glendale; CA-based Everbridge appointed Scott Sullivan as Chief Technology Officer.,,Everbridge; the world's recognized leader in incident notification systems; merges technology with industry expertise to help millions of people communicate in a crisis; manage operational incidents and connect on a daily basis.
Michael,Harnish,Chief Technology Officer,EthicsPoint,Michael Harnish was Appointed as Chief Technology Officer at EthicsPoint,Portland; OR-based EthicsPoint appointed Michael Harnish as Chief Technology Officer.,,EthicsPoint provides software-as-a-service (over the Web) for issue and event management to companies dealing with compliance with federal legislation like the Sarbanes-Oxley Act of 2002.
Jack,Lynn,Chief Information Officer,Thomaston Savings Bank,Jack Lynn was Appointed as Chief Information Officer at Thomaston Savings Bank,Thomaston; CT-based Thomaston Savings Bank appointed Jack Lynn as Chief Information Officer.,,Established in 1874; Thomaston Savings Bank is a state chartered mutual savings bank dedicated to providing financial services of the highest quality and value to customers and businesses in the communities in which we do business.
Hakan,Eriksson,Chief Technology Officer,Ericsson,Hakan Eriksson was Promoted to Chief Technology Officer at Ericsson,Plano; TX-based Ericsson promoted Hakan Eriksson to Chief Technology Officer.,,Ericsson Federal Inc. (EFI) provides world-class broadband network solutions to governments.
Greg,Knight,Chief Technology Officer,Equity Solar,Greg Knight was Appointed as Chief Technology Officer at Equity Solar,Greenbrae; CA-based Equity Solar appointed Greg Knight as Chief Technology Officer.,,Equity Solar; Inc was specifically formed to commercialize a leading-edge patented solar photovoltaic (PV) technology licensed from Special Materials Research and Technology (SPECMAT).
David,Webb,Chief Information Officer,Equifax,David Webb was Appointed as Chief Information Officer at Equifax,Atlanta; GA-based Equifax appointed David Webb as Chief Information Officer.,,Equifax empowers businesses and consumers with information they can trust.
Richard,Stover,Chief Technology Officer,Energy Recovery,Richard Stover Resigned as Chief Technology Officer at Energy Recovery,San Leandro; CA-based Energy Recovery accepted resignation of Richard Stover as Chief Technology Officer.,,Energy Recovery Inc (NASDAQ:ERII) designs and develops energy recovery devices that help make desalination affordable by significantly reducing energy consumption.
Kathleen,McElligott,Chief Information Officer,Emerson,Kathleen McElligott was Promoted to Chief Information Officer at Emerson,Saint Louis; MO-based Emerson promoted Kathleen McElligott to Chief Information Officer.,,Emerson (EMS) is a technology company that distributes products and services to a large variety of industries; commercial markets or individual consumers.
Alok,Saxena,Chief Technology Officer,Elemica,Alok Saxena was Appointed as Chief Technology Officer at Elemica,Chesterbrook; PA-based Elemica appointed Alok Saxena as Chief Technology Officer.,,Elemica is an independent; global chemicals and plastics industry network hub.
Scott,Tampke,Chief Technology Officer,Elecsys,Scott Tampke was Appointed as Chief Technology Officer at Elecsys,Lenexa; KS-based Elecsys appointed Scott Tampke as Chief Technology Officer.,,Elecsys Corporation provides custom electronic interface solutions; electronic manufacturing services; and wireless remote monitoring solutions to numerous industries worldwide.
Greg,Jackson,Vice president for policy and analysis,EDUCAUSE,Greg Jackson was Appointed as Vice president for policy and analysis at EDUCAUSE,Boulder; CO-based EDUCAUSE appointed Greg Jackson as Vice president for policy and analysis.,,EDUCAUSE is a nonprofit association whose mission is to advance higher education by promoting the intelligent use of information technology.
AJ,Sultan,Director; Technology,EDIMS,AJ Sultan was Appointed as Director; Technology at EDIMS,Livingston; NJ-based EDIMS appointed AJ Sultan as Director; Technology.,,EDIMS delivers evidence-based best practices to emergency departments through its interoperable information systems.
Dean,Nelson,senior director of global data center strategy; ar,eBay,Dean Nelson was Appointed as senior director of global data center strategy; ar at eBay,San Jose; CA-based eBay appointed Dean Nelson as senior director of global data center strategy; ar.,,eBay Incis an American Internet company that manages eBay.com; an online auction and shopping website in which people and businesses buy and sell goods and services worldwide.
Carl,Powell,Chief Information Officer,Eastern Michigan University,Carl Powell was Appointed as Chief Information Officer at Eastern Michigan University,Ypsilanti; MI-based Eastern Michigan University appointed Carl Powell as Chief Information Officer.,,Eastern Michigan University is a comprehensive; co-educational public university located in Ypsilanti; Michigan. The university is governed by an eight-member Board of Regents; who are appointed by the Governor of Michigan for eight-year terms. 
Frederick,Kitson,Chief Technology Officer,DTS,Frederick Kitson was Appointed as Chief Technology Officer at DTS,Calabasas; CA-based DTS appointed Frederick Kitson as Chief Technology Officer.,,DTS; Inc (Nasdaq:DTSI) is a digital technology company dedicated to delivering the ultimate entertainment experience.
Gary,Cash,Chief Technology Officer,Cold Jet,Gary Cash was Appointed as Chief Technology Officer at Cold Jet,Loveland; OH-based Cold Jet appointed Gary Cash as Chief Technology Officer.,,Dry Ice Trail Blasters We've been pioneering the research and development of dry ice blasting and setting the standard for quality; performance and reliability in the field.
Bobbie,Stempfley,Chief Information Officer,Defense Information Systems Agency?,Bobbie Stempfley Resigned as Chief Information Officer at Defense Information Systems Agency?,Falls Church; VA-based Defense Information Systems Agency? accepted resignation of Bobbie Stempfley as Chief Information Officer.,,DISA is a Combat Support Agency comprised of 16;000 people - military; federal civilian; and our contractor partners.
Stanley,Wang,Vice President of Engineering,Digby,Stanley Wang was Appointed as Vice President of Engineering at Digby,Austin; TX-based Digby appointed Stanley Wang as Vice President of Engineering.,,Digby is passionate about building compelling mobile commerce solutions for leading retailers around the world.
Frank,Natoli,Chief Technology Officer,Diebold Inc.,Frank Natoli was Appointed as Chief Technology Officer at Diebold Inc.,North Canton; OH-based Diebold Inc. appointed Frank Natoli as Chief Technology Officer.,,Diebold; Incorporated is engaged in developing; manufacturing; selling and servicing self-service transaction system; electronic and physical security systems; software and various products used to equip bank facilities and voting equipment.
Csaba,Truckai,Chief Technology Officer,DFine Inc.,Csaba Truckai was Appointed as Chief Technology Officer at DFine Inc.,San Jose; CA-based DFine Inc. appointed Csaba Truckai as Chief Technology Officer.,,DFine; Inc; founded in 2004; is a medical device company based in San Jose; California.
Deb,Fitzgerald,Chief Information Officer,Deltek,Deb Fitzgerald was Appointed as Chief Information Officer at Deltek,Herndon; VA-based Deltek appointed Deb Fitzgerald as Chief Information Officer.,,Deltek designs; develops; sells and supports family of integrated software products which provide project-oriented businesses with tools to more effectively manage and operate their operations.
Adriana,Karaboutis,Vice President of Information Technology,Dell,Adriana Karaboutis was Promoted to Vice President of Information Technology at Dell,Round Rock; TX-based Dell promoted Adriana Karaboutis to Vice President of Information Technology.,,Dell; Inc. is a multinational company which develops; manufactures; sells; and supports personal computers and other computer-related products.
Gary,Delancy,Chief Technology Officer,Data Systems International,Gary Delancy was Promoted to Chief Technology Officer at Data Systems International,Overland Park; KS-based Data Systems International promoted Gary Delancy to Chief Technology Officer.,,dcLINK; DSI's automated data capture software solution; extends the reach and value of enterprise software applications by capturing accurate; real-time data in production; at the warehouse; and in the field.
Gopal,Gorthi,Chief Technology Officer,CRM manager,Gopal Gorthi was Appointed as Chief Technology Officer at CRM manager,Malvern; PA-based CRM manager appointed Gopal Gorthi as Chief Technology Officer.,,CRM manager is a leading Software as a Service (SaaS) implementation and integration firm in the Mid-Atlantic region; specializing in salesforce.com and Google Enterprise solutions.
Tom,Gilley,Chief Technology Officer,Critical Media,Tom Gilley was Appointed as Chief Technology Officer at Critical Media,New York; NY-based Critical Media appointed Tom Gilley as Chief Technology Officer.,,Critical Media develops digital video services to capture; monetize; distribute and syndicate content online for corporations; publishers and media organizations to leverage video content.
Dee,Anderson,Director of Information Technology,Lyrasis in Philadelphia,Dee Anderson was Appointed as Director of Information Technology at Lyrasis in Philadelphia,Atlanta; GA-based Lyrasis in Philadelphia appointed Dee Anderson as Director of Information Technology.,,Created in April; 2009 by the merger of PALINET and SOLINET and joined shortly thereafter by NELINET; LYRASIS is the nation s largest regional membership organization serving libraries and information professionals.
Jeff,Turner,Chief Information Officer,Cost Plus World Market,Jeff Turner was Promoted to Chief Information Officer at Cost Plus World Market,Oakland; CA-based Cost Plus World Market promoted Jeff Turner to Chief Information Officer.,,Cost Plus; Inc (NASDAQ: CPWM) is the owner and operator of the chain of Cost Plus World Market specialty/import retail stores.
Vincent,Phillips,Chief Technology Officer,Copart,Vincent Phillips was Appointed as Chief Technology Officer at Copart,Fairfield; CA-based Copart appointed Vincent Phillips as Chief Technology Officer.,,Copart is a leading online remarketer of vehicles; selling more than 1 million vehicles per year.
Antonio,Hylton,Chief Information Officer,Cook County,Antonio Hylton Resigned as Chief Information Officer at Cook County,Chicago; IL-based Cook County accepted resignation of Antonio Hylton as Chief Information Officer.,,Cook County is an urban county in the upper northeastern section of the State of Illinois that contains more than 800 local governmental units within its boundaries. 
Steve,Edmonson,Chief Information Officer,Cook County,Steve Edmonson was Appointed as Chief Information Officer at Cook County,Chicago; IL-based Cook County appointed Steve Edmonson as Chief Information Officer.,,Cook County is an urban county in the upper northeastern section of the State of Illinois that contains more than 800 local governmental units within its boundaries. 
Chris,Nicotra,Chief Technology Officer,ComScore,Chris Nicotra was Appointed as Chief Technology Officer at ComScore,Reston; VA-based ComScore appointed Chris Nicotra as Chief Technology Officer.,,comScore; Inc. (NASDAQ: SCOR) is a global leader in measuring the digital world and preferred source of digital business analytics.
Henry,Samueli,Chief Technology Officer,Broadcom,Henry Samueli was Appointed as Chief Technology Officer at Broadcom,Irvine; CA-based Broadcom appointed Henry Samueli as Chief Technology Officer.,,CompanyBroadcom Corporation is a major technology innovator and global leader in semiconductors for wired and wireless communications.
Wayne,Dunlap,Vice President,Bigfoot Networks,Wayne Dunlap was Appointed as Vice President at Bigfoot Networks,Austin; TX-based Bigfoot Networks appointed Wayne Dunlap as Vice President.,,CompanyBigfoot Networks is dedicated to developing groundbreaking networking hardware and software for gamers and mass-market consumers that significantly enhance the online experience by maximizing network performance.
Daryoosh,Saeedkia,Chief Technology Officer,T Ray Science,Daryoosh Saeedkia Resigned as Chief Technology Officer at T Ray Science,Vancouver; BC-based T Ray Science accepted resignation of Daryoosh Saeedkia as Chief Technology Officer.,,Company ProfileVerisante Technology; Inc (Formerly T-Ray Science) is a medical device company committed to developing innovative systems for the early detection of cancer.
Petr,Peterka,Chief Technology Officer,Verimatrix,Petr Peterka was Appointed as Chief Technology Officer at Verimatrix,San Diego; CA-based Verimatrix appointed Petr Peterka as Chief Technology Officer.,,Company Introduction Verimatrix sets the standard for software-based content security and revenue enhancement technologies in pay-TV networks with a global customer base of telecommunications providers.
Bob,Suffern,Chief Technology Officer,CommScope,Bob Suffern was Appointed as Chief Technology Officer at CommScope,Hickory; NC-based CommScope appointed Bob Suffern as Chief Technology Officer.,,Company Description:CommScope; Inc (NYSE: CTV  - www.commscope.com) is a world leader in infrastructure solutions for communication networks.
Aljit,Joy,Senior Vice President,Comcast,Aljit Joy was Promoted to Senior Vice President at Comcast,Philadelphia; PA-based Comcast promoted Aljit Joy to Senior Vice President.,,Comcast Interactive Media (CIM); is a division of Comcast Corporation (NASDAQ:CMCSA) (NASDAQ:CMCSK) dedicated to developing and operating online and cross-platform entertainment and media businesses; including Comcast.net (www.comcast.net) one of the countrys most visited websites.
Daryl,Porter,Chief Technology Officer,Clinipace,Daryl Porter was Appointed as Chief Technology Officer at Clinipace,Research Triangle Park; NC-based Clinipace appointed Daryl Porter as Chief Technology Officer.,,Clinipace Worldwide; a global digital clinical research organization (dCRO); specializes in fully integrated clinical research services for phase I-IV trials and registries conducted by biopharmaceutical and medical device firms.
David,Maquera,Vice President,Clearwire,David Maquera was Appointed as Vice President at Clearwire,Kirkland; WA-based Clearwire appointed David Maquera as Vice President.,,Clearwire Communications; LLC; an operating subsidiary of Clearwire Corporation (NASDAQ:CLWR); offers a robust suite of advanced high-speed Internet services to consumers and businesses.
Stephen,Elkins,Chief Information Officer,city of Austin,Stephen Elkins was Appointed as Chief Information Officer at city of Austin,Austin; TX-based city of Austin appointed Stephen Elkins as Chief Information Officer.,,City of Austin is a municipality of approximately 1 million people.
Paul,DeMartini,Chief Technology Officer,Cisco Smart Grid,Paul DeMartini was Appointed as Chief Technology Officer at Cisco Smart Grid,San Jose; CA-based Cisco Smart Grid appointed Paul DeMartini as Chief Technology Officer.,,Cisco (NASDAQ: CSCO) enables people to make powerful connections-whether in business; education; philanthropy; or creativity. Cisco hardware; software; and service offerings are used to create the Internet solutions that make networks possible-providing easy access to information anywhere; at any time
Kent,Jackson,Director of Technology,Circadence Corporation,Kent Jackson was Appointed as Director of Technology at Circadence Corporation,Boulder; CO-based Circadence Corporation appointed Kent Jackson as Director of Technology.,,Circadence Enterprise OptimizationUsing technology proven to outperform some of the world's most demanding challenges; Circadence delivers solutions that maximize performance  - for incredibly cost-effective IT innovations.
Scott,Sandschafer,Chief Information Officer,Chrysler,Scott Sandschafer was Appointed as Chief Information Officer at Chrysler,Auburn Hills; MI-based Chrysler appointed Scott Sandschafer as Chief Information Officer.,,Chrysler LLC is an American automobile manufacturer headquartered in the Detroit suburb of Auburn Hills; Michigan; first organized as Chrysler Corporation in 1925.
Robert,Bacchi,Senior vice president of information systems,Choice Logistics,Robert Bacchi was Appointed as Senior vice president of information systems at Choice Logistics,New York; NY-based Choice Logistics appointed Robert Bacchi as Senior vice president of information systems.,,Choice Logistics was founded 40 years ago as a customized transportation provider.
Russell,McManus,Chief Technology Officer,Chicago Trading Company,Russell McManus was Appointed as Chief Technology Officer at Chicago Trading Company,Chicago; IL-based Chicago Trading Company appointed Russell McManus as Chief Technology Officer.,,Chicago Trading Company (CTC) is a proprietary market making firm and is recognized internationally as a leading provider of pricing and liquidity on all U.
Allison,Wall,Vice President,Champion Energy Services,Allison Wall was Appointed as Vice President at Champion Energy Services,Houston; TX-based Champion Energy Services appointed Allison Wall as Vice President.,,Champion Energy Services (Champion) is a leading retail electric company operating in Texas and Illinois.
Brad,Hudak,Chief Information Officer,Champion Energy Services,Brad Hudak was Appointed as Chief Information Officer at Champion Energy Services,Houston; TX-based Champion Energy Services appointed Brad Hudak as Chief Information Officer.,,Champion Energy Services (Champion) is a leading retail electric company operating in Texas and Illinois.
