First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Ron,Hardin,Vice President of Technology,Davidson Hotel Company,Ron Hardin was Promoted to Vice President of Technology at Davidson Hotel Company,Memphis; TN-based Davidson Hotel Company promoted Ron Hardin to Vice President of Technology.,Ron Hardin was previously the Sr. Systems Analyst at Planet Hollywood.,Davidson Hotel Company; LLC; a hotel management company; provides management; development; acquisition; accounting; and consulting expertise for the hospitality industry.
Ron,Guerrier,Chief Technology Officer,Toyota Financial Services,Ron Guerrier was Promoted to Chief Technology Officer at Toyota Financial Services,Torrance; CA-based Toyota Financial Services promoted Ron Guerrier to Chief Technology Officer.,Ron Guerrier was previously the ational Manager & Divisional Information Officer: Sales & Servicing at Toyota Financial Services.,Toyota Financial Services is a leading provider of automotive financial services; offering an extensive line of financing plans and vehicle and payment protection products to Toyota customers and dealers in the U.S. 
Ron,Darin,Chief Information Officer,Lighthouse Academies,Ron Darin was Appointed as Chief Information Officer at Lighthouse Academies,Framingham; MA-based Lighthouse Academies appointed Ron Darin as Chief Information Officer.,Ron Darin was previously the Director of Implementation Services at CrossPointe .net ,Lighthouse Academies; Inc. is a national non-profit charter school management organization creating new; high quality public school choices for families.
Ron,Baker,Chief Technology Officer,Colorado PERA,Ron Baker was Promoted to Chief Technology Officer at Colorado PERA,Denver; CO-based Colorado PERA promoted Ron Baker to Chief Technology Officer.,Ron Baker was previously the Director of Application Development at Colorado PERA,PERA provides retirement and other benefits to the employees of more than 400 government agencies and public entities in the state of Colorado.
Ronald,Aderhold,Chief Information Officer,Cliffs Natural Resources,Ronald Aderhold was Appointed as Chief Information Officer at Cliffs Natural Resources,Cleveland; OH-based Cliffs Natural Resources appointed Ronald Aderhold as Chief Information Officer.,Ron Aderhold was previously the IT Director; The Americas at Avery Dennison.,  Cliffs will be a pre-eminent global producer and merchant of iron ore and other steel-related products.
Rohit,Thukral,Executive vice president of technology initiatives,Churchill Downs,Rohit Thukral was Appointed as Executive vice president of technology initiatives at Churchill Downs,Louisville; KY-based Churchill Downs appointed Rohit Thukral as Executive vice president of technology initiatives.,Rohit Thukral was previously the Vice president of product management for BDNA Corporation.,Churchill Downs Incorporated (Churchill Downs); headquartered in Louisville; Ky.; owns and operates world-renowned horse racing venues throughout the United States.
Roger,Welser,Chief Technology Officer,Magnolia Solar,Roger Welser was Appointed as Chief Technology Officer at Magnolia Solar,Woburn; MA-based Magnolia Solar appointed Roger Welser as Chief Technology Officer.,Roger Welser was previously Director of Technology and New Product Development in III-V materials at Kopin Corporation.,Magnolia Solar Corporation; through its wholly-owned subsidiary; Magnolia Solar; Inc.; is commercializing its nanotechnology-based; high-efficiency; thin-film technology that can be deposited on a variety of substrates; including glass and flexible structures.
Roger,Santone,Chief Information Officer,Brink's Inc.,Roger Santone was Appointed as Chief Information Officer at Brink's Inc.,Coppell; TX-based Brink's Inc. appointed Roger Santone as Chief Information Officer.,Roger Santone was previously the CIO at GE Capital.,Founded in 1859; Brink's is a risk management solutions company with worldwide services.
Roger,Miller,Chief Technology Officer,The Larry H. Miller Group of Companies,Roger Miller was Appointed as Chief Technology Officer at The Larry H. Miller Group of Companies,Sandy; UT-based The Larry H. Miller Group of Companies appointed Roger Miller as Chief Technology Officer.,Roger Miller was previously the CIO at Larry H. Miller Group,The company operates about 40 auto dealerships in six western states. It also owns the NBA's Utah Jazz; its home (EnergySolutions Arena); and Salt Lake City's KJZZ (the Jazz's TV home). The Larry H. Miller Group's other sports interests include the Salt Lake City Bees (AAA affiliate of the Los Angeles Angels of Anaheim); Miller Motorsports Park; and Fanzz retail stores. Besides these athletic assets; the firm owns commercial real estate and five movie theaters across Utah.
Roger,Boatman,Chief Technology Officer,TRC,Roger Boatman was Appointed as Chief Technology Officer at TRC,Clearwater; FL-based TRC appointed Roger Boatman as Chief Technology Officer.,Roger Boatman was previously the President of Patco.,TRC is a recognized leader in providing cost effective engineered solutions for applications involving power management and control; intelligent battery systems technology and electrical safety products based on our proven ground fault sensing and Fire Shield(R) technology.
Roger,Bishop,Chief Information Officer,Umpqua Holdings Corporation,Roger Bishop was Appointed as Chief Information Officer at Umpqua Holdings Corporation,Portland; OR-based Umpqua Holdings Corporation appointed Roger Bishop as Chief Information Officer.,Roger Bishop was previously the Executive vice president; director of banking and technology services for Riverside Bank.,Umpqua Holdings Corporation (NASDAQ:UMPQ) is the parent company of Umpqua Bank; an Oregon-based community bank recognized for its entrepreneurial approach; innovative use of technology; and distinctive banking solutions.
Roger,Andelin,Chief Information Officer,The Washington Post,Roger Andelin was Appointed as Chief Information Officer at The Washington Post,Washington; DC-based The Washington Post appointed Roger Andelin as Chief Information Officer.,Roger Andelin was previously the CIO at Buy.com.,The Washington Post is the authority on Washington and its impact on the way the world does business and lives their lives.
Rodney,Brooks,Chief Technology Officer,iRobot Corp.,Rodney Brooks Resigned as Chief Technology Officer at iRobot Corp.,Bedford; MA-based iRobot Corp. accepted resignation of Rodney Brooks as Chief Technology Officer.,Rodney Brooks was previously serving on the board of directors of iRobot.,iRobot was founded in 1990 when Massachusetts Institute of Technology roboticists Colin Angle and Helen Greiner teamed up with their professor Dr. Rodney Brooks with the vision of making practical robots a reality.
Roderick,MacKenzie,Chief Technology Officer,The Intelligent Transportation Society of America,Roderick MacKenzie was Appointed as Chief Technology Officer at The Intelligent Transportation Society of America,Washington; DC-based The Intelligent Transportation Society of America appointed Roderick MacKenzie as Chief Technology Officer.,Roderick MacKenzie was preivously the Vice president of advanced applications and services at XM Satellite Radio.,The Intelligent Transportation Society of America represents more than 400 member organizations including public agencies; private corporations; and academic institutions involved in the research; development; and deployment of technologies that improve safety; increase mobility; and sustain the environment.
Rod,Wallace,Chief Technology Officer,MDI,Rod Wallace was Appointed as Chief Technology Officer at MDI,San Antonio; TX-based MDI appointed Rod Wallace as Chief Technology Officer.,Rod Wallace was previously Voice Security and IP Trunking business leader under the Enterprise Solutions Global Services Organization at Nortel Networks Corp.,MDI Security Systems delivers integrated security management and video security solutions. It provides access control; alarm management; digital video and audio; as well as digital media recording products.
Rod,Boucher,Chief Technology Officer,EnergyConnect Group; Inc,Rod Boucher was Promoted to Chief Technology Officer at EnergyConnect Group; Inc,Lake Oswego; OR-based EnergyConnect Group; Inc promoted Rod Boucher to Chief Technology Officer.,Rod Boucher was previously Chief Executive Officer of Calpine Power Services and Senior Vice President of Calpine Corporation.,EnergyConnect provides industry leading demand response technologies and services that enable a smarter; more sustainable power grid while creating additional income for participating companies.
Rocky,Wiggins,Chief Information Officer,AirTran Airways,Rocky Wiggins was Appointed as Chief Information Officer at AirTran Airways,Orlando; FL-based AirTran Airways appointed Rocky Wiggins as Chief Information Officer.,Rocky Wiggins was previously the vice president of delivery management at Sabre.,AirTran Airways is one of America's largest low-fare airlines - employing more than 7;500 friendly; professional Crew Members and operating almost 700 flights a day to 50 destinations. 
Robin,Kane,Chief Technology Officer,The Transportation Security Administration; United States Department of Homeland Security,Robin Kane was Promoted to Chief Technology Officer at The Transportation Security Administration; United States Department of Homeland Security,Washington; DC-based The Transportation Security Administration; United States Department of Homeland Security promoted Robin Kane to Chief Technology Officer.,Robin Kane was previosly the  Branch Chief in the Office of Budget and Performance at The Transportation Security Administration (TSA).,We are the Transportation Security Administration; formed immediately following the tragedies of Sept. 11.
Robin,Johnson ,Chief Information Officer,Dell,Robin Johnson  was Appointed as Chief Information Officer at Dell,Round Rock; TX-based Dell appointed Robin Johnson  as Chief Information Officer.,Robin Johnson was previously the Group VP for Safeway Inc.,Dell; Inc. is a multinational company which develops; manufactures; sells; and supports personal computers and other computer-related products.
Robin,Huang,Chief Technology Officer,China Information Security Technology,Robin Huang was Appointed as Chief Technology Officer at China Information Security Technology,Irvine; CA-based China Information Security Technology appointed Robin Huang as Chief Technology Officer.,Robin Huang was previously the Chief Operating Officer at China Information Security Technology.,"China Information Technology; Inc. (Nasdaq: CNIT) (""CNIT"" or the ""Company"") specializes in Geographic Information Systems (GIS); digital public security and hospital information systems; with the goal of becoming the largest GIS software provider in China."
Robert,Yung,Chief Technology Officer,Tessera Technologies,Robert Yung was Appointed as Chief Technology Officer at Tessera Technologies,San Jose; CA-based Tessera Technologies appointed Robert Yung as Chief Technology Officer.,Robert Yung was previously the Board Member at AAMA.,Tessera Technologies; Inc.; invests in; licenses and delivers innovative miniaturization technologies that transform next-generation electronic devices.
Robert,Whittington,Chief Information Officer,WorkflowOne,Robert Whittington was Appointed as Chief Information Officer at WorkflowOne,Dayton; OH-based WorkflowOne appointed Robert Whittington as Chief Information Officer.,Robert Whittington was previously the Senior vice president and CIO for Wendys International.,WorkflowOne provides managed print and promotional marketing services for North Americas most admired  businesses and brands.
Robert,Wendt,Chief Technology Officer,XsunX,Robert Wendt was Promoted to Chief Technology Officer at XsunX,Aliso Viejo; CA-based XsunX promoted Robert Wendt to Chief Technology Officer.,Robert Wendt was previously the V.P. of Engineering at XsunX. ,Based in Aliso Viejo; California; XsunX; Inc. (XSNX.OB) is a thin-film photovoltaic (TFPV) company. XsunX is executing a phased plan to build and install 100MW of a-Si thin film solar module manufacturing capacity.
Robert,Webb,Chief Information Officer,Hilton,Robert Webb was Appointed as Chief Information Officer at Hilton,Beverly Hills; CA-based Hilton appointed Robert Webb as Chief Information Officer.,Robert Webb was previously the Chief Information Officer at Equifax.,Hilton Hotels Corporation is the leading global hospitality company; with more than 3;300 hotels and 550;000 rooms in 77 countries and more than 130;000 team members worldwide.
Robert,Simora,Chief Information Officer,Railinc,Robert Simora was Promoted to Chief Information Officer at Railinc,Cary; NC-based Railinc promoted Robert Simora to Chief Information Officer.,Robert Simora joined Railinc in 2007 as assistant vice president; product development; with responsibility for the strategic technical direction and delivery of all Railinc information technology products. ,Railinc is the railroad industry's innovative and reliable resource for IT and information services. The company deploys data that helps railroads; rail equipment owners; and other industry participants manage their businesses more effectively and efficiently. 
Robert,Short,Chief Technology Officer,VirnetX,Robert Short was Promoted to Chief Technology Officer at VirnetX,Scotts Valley; CA-based VirnetX promoted Robert Short to Chief Technology Officer.,Robert Short has been previously Chief Scientist for VirnetX since May 2006.,VirnetX Holding Corporation; an Internet security software and technology company; is engaged in commercializing its patent portfolio by developing a licensing program as well as developing software products designed to create a secure environment for real-time communication applications such as instant messaging;  VoIP; smart phones; eReaders and video conferencing. The Company's patent portfolio includes over 48 U.S. and international patents and pending applications that were recently declared as essential for 4G security specifications and provide the foundation for the Company's unique GABRIEL Connection Technology. For more information; please visit www.virnetx.com.
Robert,Reeg,President of global technology and operations,MasterCard Worldwide,Robert Reeg was Appointed as President of global technology and operations at MasterCard Worldwide,Purchase; NY-based MasterCard Worldwide appointed Robert Reeg as President of global technology and operations.,Robert Reeg was previously the Chief Technology Officer at MasterCard International.,MasterCards strength draws in part from its unique; three-tiered business model.
Robert,Pickering,Technology Position,Department of Information Resources,Robert Pickering was Appointed as Technology Position at Department of Information Resources,Austin; TX-based Department of Information Resources appointed Robert Pickering as Technology Position.,Robert Pickering was previously the Chairman and CEO of Origin.,The mission of the Department of Information Resources (DIR) is to provide technology leadership; solutions and value to all levels of Texas government and education; to enable and facilitate the fulfillment of their core missions.
Robert,Paulson,Chief Information Officer,Texas A&M University,Robert Paulson was Appointed as Chief Information Officer at Texas A&M University,College Station; TX-based Texas A&M University appointed Robert Paulson as Chief Information Officer.,Robert Paulson was previously the vice president of technology services and CIO at State Fair Community College where he was a member of the Executive Leadership Committee and a direct report to the president. ,Texas A&M University; often referred to as A&M or TAMU; is a coeducational public research university located in College Station; Texas.
Robert,Naylor,Chief Information Officer,sba,Robert Naylor Resigned as Chief Information Officer at sba,Washington; DC-based sba accepted resignation of Robert Naylor as Chief Information Officer.,Robert Naylor was previously the consultant to SBA and then rose to be CIO.,Information resource for small businesses; small business owners and prospective business owners.
Robert,Mercer,Chief Technology Officer,Stream Global Services Inc,Robert Mercer was Appointed as Chief Technology Officer at Stream Global Services Inc,Boston; MA-based Stream Global Services Inc appointed Robert Mercer as Chief Technology Officer.,Robert Mercer was previously the Senior vice president of sales and marketing and general manager of the data and voice business unit for 3Com Corporation.,Originally formed more than 15 years ago as an outgrowth service for a large software reseller; Stream is now a global provider of sales; customer service and technical support for the Fortune 1000.
Robert,Leach,Chief Information Officer,American Automobile Association,Robert Leach was Appointed as Chief Information Officer at American Automobile Association,Heathrow; FL-based American Automobile Association appointed Robert Leach as Chief Information Officer.,Robert Leach was previously the CIO at City of Buffalo.,When you think of AAA; you probably think of maps and directions and emergency roadside assistance; some of our top services.
Robert,Keenan,Director of Information Technology,Union College   New York,Robert Keenan was Appointed as Director of Information Technology at Union College   New York,Schenectady; NY-based Union College   New York appointed Robert Keenan as Director of Information Technology.,Robert Keenan was previously the Director of Information Technology at Town of Queensbury.,Founded in 1795; the first college chartered by the Board of Regents of the State of New York; Union is an independent; liberal arts college.
Robert,Ingram,Chief Information Officer,Hartford Financial Services,Robert Ingram was Appointed as Chief Information Officer at Hartford Financial Services,Hartford; CT-based Hartford Financial Services appointed Robert Ingram as Chief Information Officer.,Robert Ingram previously served as CIO at USAA.,Celebrating 200 years of helping its customers achieve what's ahead; The Hartford (NYSE: HIG) is an insurance and wealth management company.
Robert,Hipp,Chief Technology Officer,ARI Network Services Inc.,Robert Hipp was Promoted to Chief Technology Officer at ARI Network Services Inc.,Milwaukee; WI-based ARI Network Services Inc. promoted Robert Hipp to Chief Technology Officer.,Robert Hipp was previously the Founder; President & CEO at OC-Net; Inc.,ARI Network Services; Inc. (OTCBB:ARIS) was incorporated in Wisconsin in 1981 and is a leading innovator of products and solutions that serve several vertical markets with a focus on the outdoor power; power sports; marine; RV; and appliance segments.
Robert,Dixon,Chief Information Officer,Pepsico,Robert Dixon was Appointed as Chief Information Officer at Pepsico,Purchase; NY-based Pepsico appointed Robert Dixon as Chief Information Officer.,Robert Dixon was previously the Vice President; Global Business Services – Procter & Gamble.,PepsiCo today is the largest food and beverage business in North America.
Robert,Delany,Senior Information Technology Program Manager,Ross & Baruzzini,Robert Delany was Appointed as Senior Information Technology Program Manager at Ross & Baruzzini,Saint Louis; MO-based Ross & Baruzzini appointed Robert Delany as Senior Information Technology Program Manager.,Robert Delany prior employment included a position at Fulton & Coard Inc. in Glenview; Illinois.,Ross & Baruzzini (www.rossbar.com) specializes in providing consulting and engineering design for facilities and infrastructure in transportation; healthcare; higher education; government and facilities requiring 24/7 operations.
Robert,Day,Deputy Commandant for Command; Control; Communicat,U.S. Coast Guard,Robert Day was Promoted to Deputy Commandant for Command; Control; Communicat at U.S. Coast Guard,Washington; DC-based U.S. Coast Guard promoted Robert Day to Deputy Commandant for Command; Control; Communicat.,Robert Day was previously the Deputy and eventually the Commander of Maintenance and Logistics Command (MLC) Pacific.,The United States Coast Guard (USCG); founded in 1790; is a military branch of the United States involved in maritime law; mariner assistance; and search and rescue; among other duties of coast guards elsewhere.
Robert,Daigle,Chief Technology Officer,Rogers Corporation,Robert Daigle was Promoted to Chief Technology Officer at Rogers Corporation,Rogers; CT-based Rogers Corporation promoted Robert Daigle to Chief Technology Officer.,Robert Daigle was previously the General manager in the Advanced Circuit Materials division.,Rogers Corporation; founded in 1832; is one of the oldest publicly traded U.S. companies in continuous operation.
Robert,Covington,Director of Technology and Operations,Calibre Computer Solutions,Robert Covington was Appointed as Director of Technology and Operations at Calibre Computer Solutions,Princeton; IN-based Calibre Computer Solutions appointed Robert Covington as Director of Technology and Operations.,Robert Covington was previously the chief technology officer for Rhysome; Inc.,Calibre Computer Solutions; LLC has been providing leading-edge; proactive computer support for residential and business clients in the southwestern Indiana and southeastern Illinois area since September 2004.
Robert,Casale,Chief Information Officer,Massachusetts Mutual Life Insurance Company,Robert Casale was Promoted to Chief Information Officer at Massachusetts Mutual Life Insurance Company,Springfield; MA-based Massachusetts Mutual Life Insurance Company promoted Robert Casale to Chief Information Officer.,Robert Casale was previously deputy chief information officer of Massachusetts Mutual Life Insurance Company.,MassMutual Financial Group is a marketing name for Massachusetts Mutual Life Insurance Company (MassMutual) and its affiliated companies and sales representatives.
Robert,Carter,Chief Information Officer,FedEx,Robert Carter was Appointed as Chief Information Officer at FedEx,Memphis; TN-based FedEx appointed Robert Carter as Chief Information Officer.,Robert Carter was previously a Director at First Horizon.,  FedEx Corporation (NYSE: FDX); is a logistics services company; based in the United States.
Robert,Bennett,Chief Information Officer,Federal Home Loan Bank of Atlanta,Robert Bennett was Appointed as Chief Information Officer at Federal Home Loan Bank of Atlanta,Atlanta; GA-based Federal Home Loan Bank of Atlanta appointed Robert Bennett as Chief Information Officer.,Robert Bennett was previously the Executive vice president and CIO for Homebanc Corp.,FHLBank Atlanta is a $214 billion asset financial institution that provides competitively-priced financing and other banking services to more than 1;200 financial institutions and their communities in Alabama; Florida; Georgia; Maryland; North Carolina; South Carolina; Virginia; and the District of Columbia.
Robert,Bayless,Chief Technology Officer,Genares Worldwide Reservation,Robert Bayless was Appointed as Chief Technology Officer at Genares Worldwide Reservation,Grapevine; TX-based Genares Worldwide Reservation appointed Robert Bayless as Chief Technology Officer.,Robert Bayless was a founding partner and Vice President of Technology for Unirez.,Genares offers a unique solution for your hotel by blending the right mix of distribution and marketing to increase your production.
Robert,Barr,Chief Technology Officer,Nextrials Inc.,Robert Barr was Appointed as Chief Technology Officer at Nextrials Inc.,San Ramon; CA-based Nextrials Inc. appointed Robert Barr as Chief Technology Officer.,Robert Barr was previously the VP of software engineering for ClinPhone.,Founded by bio-pharmaceutical researchers in 1999; Nextrials offers todays most advanced e-clinical tools and services for speeding the delivery of lifesaving drugs and medical devices to market.
Rob,Sumter,Chief Information Officer,The Regional Medical Center at Memphis,Rob Sumter was Appointed as Chief Information Officer at The Regional Medical Center at Memphis,Murfreesboro; TN-based The Regional Medical Center at Memphis appointed Rob Sumter as Chief Information Officer.,Rob Sumter has a bachelor's degree in business administration; a master's degree in computer resource and information management and a doctorate in health services. During a 20-year career in the U.S. Navy; he served as chief information officer at multiple Naval hospitals.,The Regional Medical Center at Memphis; commonly known as The MED; is a regional healthcare resource providing accessible; efficient; quality healthcare for individuals throughout a 5-state region within 150 miles of Memphis. 
Rob,Smith,Chief Information Officer,Integra Telecom,Rob Smith was Promoted to Chief Information Officer at Integra Telecom,Portland; OR-based Integra Telecom promoted Rob Smith to Chief Information Officer.,Rob Smith has more than 25 years of telecommunications and management experience; including 10 years of leadership at Integra Telecom. ,Integra Telecom Inc. provides integrated communications services across 33 metropolitan areas in 11 Western states; including: Arizona; California; Colorado; Idaho; Minnesota; Montana; Nevada; North Dakota; Oregon; Utah and Washington. 
Rob,Shaddock,Chief Technology Officer,Tyco Electronics,Rob Shaddock was Appointed as Chief Technology Officer at Tyco Electronics,Berwyn; PA-based Tyco Electronics appointed Rob Shaddock as Chief Technology Officer.,Rob Shaddock was previously the Sr VP at Motorola - Mobile Devices Business.,Tyco Electronics Ltd. is a leading global provider of engineered electronic components; network solutions; specialty products and undersea telecommunication systems; with fiscal 2009 sales of US$10.3 billion to customers in more than 150 countries.
Rob,Powell,director of technology and development,Go Forward Media,Rob Powell was Appointed as director of technology and development at Go Forward Media,Columbia; MD-based Go Forward Media appointed Rob Powell as director of technology and development.,Rob Powell was previously the Director Of Interactive at Cygnus Business Media.,Go Forward Media manages online and interactive strategy; revenue growth; product development; content and sales force expansion; social networking for magazines; magazine publishers; trade brands; B2B brands; media companies; media brands; niche brands and associations
