First Name,Last Name,Title,Company Name,Headline,What Happened,About Person,About Company
Raymond,Voelker,Chief Information Officer,Progressive ,Raymond Voelker was Appointed as Chief Information Officer at Progressive ,Cleveland; OH-based Progressive  appointed Raymond Voelker as Chief Information Officer.,Raymond Voelker previously held various technology positions in the insurance industry.,The Progressive Corporation; through its subsidiaries; provides personal and commercial automobile insurance; and other specialty property-casualty insurance products and related services.
Raymond,Slee,President,Intelimax Media,Raymond Slee was Promoted to President at Intelimax Media,Vancouver; BC-based Intelimax Media promoted Raymond Slee to President.,Raymond Slee was previously the CTO of Intelimax Media,Intelimax Media Inc. (www.intelimax.com [http://www.intelimax.com]) is an Internet services company focusing on online games and web content. 
Raymond,Pawlicki,Chief Information Officer,Biogen Idec,Raymond Pawlicki was Appointed as Chief Information Officer at Biogen Idec,Cambridge; MA-based Biogen Idec appointed Raymond Pawlicki as Chief Information Officer.,Raymond Pawlicki was previously the CIO of Novartis Pharmaceuticals.,Biogen Idec is a global leader in the discovery; development; manufacturing; and commercialization of innovative therapies that address diseases such as lymphoma; multiple sclerosis; and rheumatoid arthritis.
Raymie,Stata,Chief Technology Officer,Yahoo,Raymie Stata was Promoted to Chief Technology Officer at Yahoo,Sunnyvale; CA-based Yahoo promoted Raymie Stata to Chief Technology Officer.,Raymie Stata was previously Chief Architect at Yahoo!,Yahoo! attracts hundreds of millions of users every month through its innovative technology and engaging content and services; making it one of the most visited Internet destinations and a world-class online media company. 
Ray,Webb,director of information technology,Fort Bend County,Ray Webb was Appointed as director of information technology at Fort Bend County,Rosenberg; TX-based Fort Bend County appointed Ray Webb as director of information technology.,Ray Webb was prevsiously 16 years with the Bell System in which he held various technical and management roles in central office operations; network engineering and customer service. ,Fort Bend County is a county located along the Gulf Coast region in the U.S. state of Texas within the Houston-Sugar Land-Baytown metropolitan area. In 2000 its population was 354;452
Ray,Roberge,Chief Technology Officer,Airgas National Welders,Ray Roberge was Appointed as Chief Technology Officer at Airgas National Welders,Charlotte; NC-based Airgas National Welders appointed Ray Roberge as Chief Technology Officer.,Ray Roberge was previously the President of Praxair Electronics.,Airgas; Inc. (NYSE: ARG); through its subsidiaries; is the largest U.S. distributor of industrial; medical; and specialty gases; and hardgoods; such as welding equipment and supplies.
Ray,Roberge,Chief Technology Officer,Praxair Electronics,Ray Roberge was Appointed as Chief Technology Officer at Praxair Electronics,Danbury; CT-based Praxair Electronics appointed Ray Roberge as Chief Technology Officer.,Ray Roberge was previously the President of Praxair Electronics.,Praxair; a Fortune 300 company; is the largest industrial gases company in North and South America; and one of the largest worldwide; with 2009 sales of $9 billion.
Ravi,Simhambhatla,Chief information officer,Virgin America,Ravi Simhambhatla was Appointed as Chief information officer at Virgin America,Burlingame; CA-based Virgin America appointed Ravi Simhambhatla as Chief information officer.,Ravi Simhambhatla was previously the Director of Architecture and Integration at Vigin America.,Virgin America; the new airline dedicated to changing the way people fly.
Randyll,Bowen,Interim Vice President of Information Technology,Niagara Community College,Randyll Bowen was Appointed as Interim Vice President of Information Technology at Niagara Community College,Sanborn; NY-based Niagara Community College appointed Randyll Bowen as Interim Vice President of Information Technology.,Randyll Bowen was previously the vice president of workforce and community development at Niagara Community College.,Niagara County Community College is located in Sanborn; New York; USA northeast of the City of Niagara Falls. NCCC offers associate's degrees in many programs. Niagara County Community College was founded in 1962 and is sponsored by Niagara County and SUNY.
Randy,Wilson,Chief Technology Officer,Driveline,Randy Wilson was Promoted to Chief Technology Officer at Driveline,Mebane; NC-based Driveline promoted Randy Wilson to Chief Technology Officer.,Randy Wilson was previously the President of the Driveline Services.,GKN is a leading global supplier to the world's automotive; offhighway and aerospace manufacturers.
Randy,Spratt,Chief Technology Officer,McKesson Corporation,Randy Spratt was Promoted to Chief Technology Officer at McKesson Corporation,Atlanta; GA-based McKesson Corporation promoted Randy Spratt to Chief Technology Officer.,Randy Spratt was previously the Vice President and Chief Information Officer (CIO).,McKesson Corporation; currently ranked 14th on the FORTUNE 500; is a healthcare services and information technology company dedicated to helping its customers deliver high-quality healthcare by reducing costs; streamlining processes; and improving the quality and safety of patient care.
Randy,Senn,Chief Information Officer,SCANA Corporation,Randy Senn was Appointed as Chief Information Officer at SCANA Corporation,Columbia; SC-based SCANA Corporation appointed Randy Senn as Chief Information Officer.,Randy Senn previously held various technology positions at SCANA Corp.,Headquartered in Columbia; South Carolina; SCANA is a $10 billion; Fortune 500; energy-based holding company.
Randy,Merilatt,Chief Technology Officer,Raima,Randy Merilatt was Promoted to Chief Technology Officer at Raima,Seattle; WA-based Raima promoted Randy Merilatt to Chief Technology Officer.,Randy Merilatt is the founder of Raima.,Raima Inc. is a premier provider of high performance embedded database and dataflow solutions known as the Raima Database Manager (RDM) product line.
Randy,McGarry,Chief Information Officer,Harleysville National Corp.,Randy McGarry Resigned as Chief Information Officer at Harleysville National Corp.,Buffalo; NY-based Harleysville National Corp. accepted resignation of Randy McGarry as Chief Information Officer.,Randy MacGarry resigned from Harleysville National Corp. to join Fox Chase Bank,First Niagara Financial Group; Inc. (NASDAQ: FNFG) is the holding company for First Niagara Bank; N.A.; a leading provider of financial services to consumers and businesses in upstate New York; and western and eastern Pennsylvania. With the acquisition of 57 National City branches in western Pennsylvania (September 2009) and Harleysville National Corporation (April 2010); First Niagara has $20 billion in assets; 254 branches and $14 billion in deposits.
Randy,Burdick,Chief Information Officer,OfficeMax,Randy Burdick was Appointed as Chief Information Officer at OfficeMax,Naperville; IL-based OfficeMax appointed Randy Burdick as Chief Information Officer.,Randy Burdick was previously the Group Information Officer for Hewlett-Packard.,OfficeMax is the third largest office supplies retailer founded in 1988 with its headquarters in Naperville; Illinois. The company has over 1;000 superstores in 49 states; Puerto Rico; and the US Virgin Islands.
Randall,Francis,Chief Technology Officer,Tivus; Inc.,Randall Francis was Appointed as Chief Technology Officer at Tivus; Inc.,Omaha; NE-based Tivus; Inc. appointed Randall Francis as Chief Technology Officer.,Randall Francis has been an innovator in entertainment electronics since 1983. As national projects manager for Philips Electro Acoustics division in New Zealand; he developed an immersive virtual visitor`s center at a petrochemical plant using never before integrated technologies including a computer controlled synchronized Laservision disc; projection video; compact audio disc; and fiber optic lighting system allowing completely safe public tours.,Tivus; Inc. is a technology entertainment services company that provides internet based TV and Cable programming; interactive game content; and goods & services to the hotel/hospitality industry.
Randall,Carrier,Deputy Chief Information Officer,First Horizon,Randall Carrier was Appointed as Deputy Chief Information Officer at First Horizon,Memphis; TN-based First Horizon appointed Randall Carrier as Deputy Chief Information Officer.,Randall Carrier was previously the Director of customer knowledge and digital strategy.,First Horizon National Corporation operates as a holding company for First Tennessee Bank National Association; which provides various financial services in the United States.
Ramprakash,Narayanaswamy,Chief Technology Officer,8x8; Inc.,Ramprakash Narayanaswamy was Appointed as Chief Technology Officer at 8x8; Inc.,Sunnyvale; CA-based 8x8; Inc. appointed Ramprakash Narayanaswamy as Chief Technology Officer.,Ramprakash Narayanaswamy was previously Enterprise Software Architect at Nextance Inc.; Director; Tools Architecture and Development at Bluelight.com and Senior Software Engineer at Sun Microsystems Inc.,8x8; Inc. offers voice; video and mobile IP communications solutions for business and residential customers.
Ramon,Baez,Technology Position,Department of Information Resources,Ramon Baez was Appointed as Technology Position at Department of Information Resources,Austin; TX-based Department of Information Resources appointed Ramon Baez as Technology Position.,Ramon Baez was previously the Vice President and CIO at Kimberly-Clark.,The mission of the Department of Information Resources (DIR) is to provide technology leadership; solutions and value to all levels of Texas government and education; to enable and facilitate the fulfillment of their core missions.
Ramon,Baez,Chief Information Officer,Kimberly-Clark ,Ramon Baez was Appointed as Chief Information Officer at Kimberly-Clark ,Irwing; TX-based Kimberly-Clark  appointed Ramon Baez as Chief Information Officer.,Ramon Baez was previously the Chief Information Officer at Fisher Scientific.,  Kimberly-Clark is a leading global health and hygiene company employing more than 55;000 people worldwide and posting sales of $18.3 billion in 2007.
Rama,Nada,Director of Technology,Examsoft,Rama Nada was Appointed as Director of Technology at Examsoft,Deerfield Beach; FL-based Examsoft appointed Rama Nada as Director of Technology.,Rama Nada was previously the Director with Versata Software/Trilogy Software where he was responsible for managing the delivery of Deployed Enterprise Software Solutions. ,ExamSoft provides secure exam software solutions for high stakes legal; medical; and certification exams. 
Ralph,Szygenda,Chief Information Officer,General Motors,Ralph Szygenda Retired as Chief Information Officer at General Motors,Detroit; MI-based General Motors announced retirement of Ralph Szygenda as Chief Information Officer.,Ralph Szygenda was previously the  Interim CIO at GM Asia Pacific.,We're the new General Motors. We are a company of diverse brands; selling over 7.5 million vehicles in more than 120 countries worldwide.
Dan,Raju,Chief Information Officer,TradeKing,Dan Raju was Appointed as Chief Information Officer at TradeKing,Boca Raton; FL-based TradeKing appointed Dan Raju as Chief Information Officer.,Raju was most recently Senior Director and Associate Vice President of Global Technology Infrastructure & Operations at the Associated Press where he was charged with overseeing all aspects of technology operations; strategy; engineering and support for the world's largest news company with operations in 300 plus global locations supporting about 10;000 newspapers and broadcasters and members.,TradeKing (http://www.tradeking.com) is a nationally licensed online stock and option trading broker offering simple; low trading fees ($4.95 per trade plus $.65 per option contract) with no hidden costs or account minimums.1 A pioneer in integrating new financial social media as part of its innovative online equities; options trading and fixed-income trading platform; TradeKing has received multiple five-star ratings from top industry sources and was rated best in customer service by SmartMoney2 Magazine; ahead of OptionsXpress; Scottrade; Fidelity and TD Ameritrade. (June 2010 SmartMoney Broker Survey).
Dawn,White,Chief Technology Officer,Accio Energy,Dawn White became Chief Technology Officer at Accio Energy,Ann Arbor; MI-based Accio Energy appointed Dawn White as Chief Technology Officer.,Rajesh Raichoudhury brings not only technology but investor experience to Buyology. He is a prominent angel investor and has been a limited partner at Silicon Valley Angel Investors; an early stage funder of Google.,Buyology Inc.; the worlds leading strategic neuromarketing company; is in the business of quantifying; improving; and actively managing sustainable relationships between brands and their customers. Buyology utilizes its global neuroscience database to develop rigorous tools that bridge science and business so as to provide a provocative and proprietary understanding of consumer decision making and brand relationships. Buyology helps significantly enhance marketings transformational business impact.
Rahul,Sood,Chief Technology Officer,Hewlett-Packard Company ,Rahul Sood Resigned as Chief Technology Officer at Hewlett-Packard Company ,Palo Alto; CA-based Hewlett-Packard Company  accepted resignation of Rahul Sood as Chief Technology Officer.,Rahul Sood was chief technology officer of HP.,HP is a technology company that operates in more than 170 countries around the world.
Rahul,Merchant,Chief Information Officer,Fannie Mae,Rahul Merchant Resigned as Chief Information Officer at Fannie Mae,Wahsington; DC-based Fannie Mae accepted resignation of Rahul Merchant as Chief Information Officer.,Rahul Merchant was previously the SVP - CTO at Merrill Lynch.,Fannie Mae is a government-sponsored enterprise (GSE) chartered by Congress with a mission to provide liquidity and stability to the U.S. housing and mortgage markets.
Raheel,Retiwalla,Vice President of Information Technology,Clearway Technology Partners,Raheel Retiwalla was Appointed as Vice President of Information Technology at Clearway Technology Partners,Medfield; MA-based Clearway Technology Partners appointed Raheel Retiwalla as Vice President of Information Technology.,Raheel Retiwalla was previously with Microsoft where he most recently served as Senior Product Manager for SQL Server; responsible for helping launch SQL Server 2008 as well as driving their Systems Integrator partner channel strategy for the SQL Server business. ,Star Information Technology is a private company categorized under Prepackaged Software and located in Medfield; MA. Current estimates show this company has an annual revenue of less than $500;000 and employs a staff of approximately 1 to 4
Rachelle,Chong,Special counsel of advanced information and commun,State of California,Rachelle Chong was Appointed as Special counsel of advanced information and commun at State of California,Sacramento; CA-based State of California appointed Rachelle Chong as Special counsel of advanced information and commun.,Rachelle Chong was previously a member of Public Utilities Commission of the State of California.,California  is the most populous state in the United States; and the third largest by land area; after Alaska and Texas; it is also the most populous sub-national entity in North America.
Rachel,Desmarais,Vice President of Information Services,Forsyth Technical Community College,Rachel Desmarais was Appointed as Vice President of Information Services at Forsyth Technical Community College,Winston-Salem; NC-based Forsyth Technical Community College appointed Rachel Desmarais as Vice President of Information Services.,Rachel Desmarais was previously department chairwoman of Forsyth Tech's Thomas H. Davis iTEC Center for six years.,Forsyth Technical Community College is a public; two-year higher learning institution located in the North Carolina community of Winston-Salem
Rachad,Alao,Chief Technology Officer,Bluestreak Technology,Rachad Alao was Appointed as Chief Technology Officer at Bluestreak Technology,Montreal; ON-based Bluestreak Technology appointed Rachad Alao as Chief Technology Officer.,Rachad Alao was previously Vice President of Technology and Product Management.,Bluestreak Technology is the open Flash platform leader for companies that want to create custom Adobe Flash-based user interfaces; applications; and web services across a wide variety of wired and wireless devices. 
Keith,Halbert,Chief Information Officer,United Airlines,Keith Halbert was Appointed as Chief Information Officer at United Airlines,Chicago; IL-based United Airlines appointed Keith Halbert as Chief Information Officer.,R. Keith Halbert Senior Vice President and Chief Information Officer Keith Halbert is senior vice president and chief information officer for United Airlines. He is based at United's operations center in suburban Chicago. Halbert joined United in January 2008 and is responsible for the effective implementation and management of technology solutions to support all aspects of United's businesses and programs. Before joining United; Halbert was vice president and CIO of Electronic Data Systems (EDS). At EDS; Halbert led the company's digital transformation efforts and implemented a three-year IT transformation plan that consistently improved the company's performance and reduced operating expenses. Prior to joining EDS; Halbert served as managing director of knowledge management for the Feld Group; Inc.; a privately held technology management consultancy acquired by EDS. While at Feld; Halbert held a number of leadership positions; including a three-year role as senior vice president and chief development officer for Delta Airlines; where he developed and implemented applications and infrastructure to support Delta?s customer experience; revenue management; airline operations and enterprise shared services business strategies. Additionally at Feld; Halbert served for two years as senior vice president and chief development officer for First Data Resources; where he developed and led a multi-year IT transformation effort focused on restructuring legacy systems to improve client service. He also served in a one-year role as senior vice president and chief development officer for Home Depot; where he developed and led their IT transformation initiative. Halbert holds a bachelor's degree in computer information systems and a master's degree in business administration from Jacksonville University.,United Airlines; a wholly-owned subsidiary of UAL Corporation (Nasdaq: UAUA); operates approximately 3;400* flights a day on United and United Express to more than 230 U.S. domestic and international destinations from its hubs in Los Angeles; San Francisco; Denver; Chicago and Washington; D.C.  With key global air rights in the Asia-Pacific region; Europe and Latin America; United is one of the largest international carriers based in the United States.  United also is a founding member of Star Alliance; which overall offers 19;700 daily flights to 1;077 airports in 175 countries through its 26 member airlines.  United's 46;000 employees reside in every U.S. state and in many countries around the world.  United ranked No. 1 in on-time performance** for domestic scheduled flights for 2009 among America's five largest global carriers; as measured by the Department of Transportation and published in the Air Travel Consumer Report for 2009. United also ranked No. 1 in on-time arrivals among the five largest U.S. global carriers for the first six months of 2010 based on preliminary information.  News releases and other information about United can be found at the company's Web site at united.com; and follow United on Twitter @UnitedAirlines.
Priscilla,Guthrie,Chief Information Officer,Office of the Director of National Intelligence; Washington; D.C.,Priscilla Guthrie was Appointed as Chief Information Officer at Office of the Director of National Intelligence; Washington; D.C.,Itasca; IL-based Office of the Director of National Intelligence; Washington; D.C. appointed Priscilla Guthrie as Chief Information Officer.,Priscilla Guthrie was previously the Director of the Information Technology and Systems Division at the Institute for Defense Analyses., The Director of National Intelligence (DNI) serves as the head of the Intelligence  Community (IC) and is the principal advisor to the President; the National Security  Council; and the Homeland Security Council (HSC) for intelligence matters related to  national security.
Priscilla ,Guthrie,Chief Information Officer,Office of the Director of National Intelligence,Priscilla  Guthrie Resigned as Chief Information Officer at Office of the Director of National Intelligence,Itasca; IL-based Office of the Director of National Intelligence accepted resignation of Priscilla  Guthrie as Chief Information Officer.,Priscilla Guthrie has been CIO since May 2009,The Director of National Intelligence (DNI) serves as the head of the Intelligence Community (IC); overseeing and directing the implementation of the National Intelligence Program and acting as the principal advisor to the President; the National Security Council; and the Homeland Security Council for intelligence matters related to the national security. 
Martin,Davis,Executive Vice President; Technology and Operations Group,Wells Fargo,Martin Davis was Appointed as Executive Vice President; Technology and Operations Group at Wells Fargo,San Francisco; CA-based Wells Fargo appointed Martin Davis as Executive Vice President; Technology and Operations Group.,Prior to Wachovia’s acquisition by Wells Fargo; Martin Davis served as Wachovia’s Corporate CIO., Wells Fargo & Co. (NYSE: WFC) is a diversified financial services company in the United States with operations around the world. Wells Fargo is the 4th largest bank in the US by assets and the 3rd largest bank by market cap.
Jan,Sevcik,Chief Information Officer,InnerWorkings,Jan Sevcik Resigned as Chief Information Officer at InnerWorkings,Chicago; IL-based InnerWorkings accepted resignation of Jan Sevcik as Chief Information Officer.,Prior to the CiO poistion; Jan Sevcik was a Senior Vice President of Technology & E-Commerce at InnerWorkings Inc. from July 2007 to January 2009. ,InnerWorkings is a leading global provider of managed print and promotional solutions. 
John,Running,Senior Vice President; Director of Technology,MRM Worldwide,John Running became Senior Vice President; Director of Technology at MRM Worldwide,New York; NY-based MRM Worldwide appointed John Running as Senior Vice President; Director of Technology.,Prior to taking the lead of MRM's Technology and Quality Assurance teams; John Running was CTO and founder of 1/0 Technology Corp; leading their team of technologists. During his tenure at 1/0 John helped drive five successive years of business growth. An expert in designing and developing leading technology solutions for B2C and B2B brands; John was responsible for developing; launching and maintaining Web sites and Web applications for a number of high profile clients including Scripps Networks; The Special Olympics; and Miraval Resorts; among others. ,MRM Worldwide is a top-five digital and direct agency that builds Customer Utility-a measure of content and context in the service of the brand--to attract; engage; acquire and retain customers and business decision makers; resulting in greater return on marketing investment for our clients.
Justin,Oesterle,Chief Information Officer,RouteOne,Justin Oesterle was Promoted to Chief Information Officer at RouteOne,Farmington Hills; MI-based RouteOne promoted Justin Oesterle to Chief Information Officer.,Prior to RouteOne Justin Oesterle was a Senior Manager with Deloitte Consulting and prior to that he was with Syntel Inc. Just received his BA and MBA at the University of Michigan,RouteOne was formed in 2002 by Chrysler Financial; Ford Motor Credit Company; GMAC; and Toyota Financial Services to create a more streamlined credit application for automobile dealers and their customers. Providing access to more than 21;500 dealers in North America; RouteOne's web-based system allows automotive dealers to submit credit applications to the largest indirect lenders; request credit reports; and increase profitability with RouteOne's free Dealer Reporting Suite. RouteOne's open integration business model also allows the dealer to integrate with their choice of a wide variety of best in class providers; including DSPs; CRM systems; F&I modules and menu providers. RouteOne offers dealers a common platform for all their credit application financing needs. More information is available at www.routeone.com.
Brian,Magnotta,Chief Technology Officer,Ziff Davis Enterprise,Brian Magnotta was Appointed as Chief Technology Officer at Ziff Davis Enterprise,New York; NY-based Ziff Davis Enterprise appointed Brian Magnotta as Chief Technology Officer.,Prior to joining Ziff Davis; Magnotta spent seven years at Reed Business Information as their Chief Technology Officer and as a member of their US executive team. ,Ziff Davis Enterprise; Inc. is B2B technology's trusted information resource. Millions of technology buyers rely on our brands  including eWEEK; Baseline; CIO Insight; Channel Insider; WebBuyersGuide.com; TechDirect; and the Developer Shed network  for relevant; objective content to identify the right solutions for their organizations. 
Bill  ,McCorey ,Chief Information Office,Universal Orlando ,Bill   McCorey  was Appointed as Chief Information Office at Universal Orlando ,Orlando ; AL-based Universal Orlando  appointed Bill   McCorey  as Chief Information Office.,Prior to joining Universal; McCorey has served as vice president of global IT infrastructure for IBM Corp.; and various positions with Circuit City including company CIO.,Universal Orlando Resort has created some of the world’s most innovative theme park attractions based on pop culture’s most compelling films and stories.   
Arthur,Reardon,Chief Technology Officer,Universal Stainless & Alloy Products Inc.,Arthur Reardon was Appointed as Chief Technology Officer at Universal Stainless & Alloy Products Inc.,Bridgeville; PA-based Universal Stainless & Alloy Products Inc. appointed Arthur Reardon as Chief Technology Officer.,Prior to joining Universal Stainless (Nasdaq: USAP); Reardon was director of technology R&D for Newell-Rubbermaid Corp. ,Universal Stainless is based in Bridgeville and makes semi-finished and finished specialty steels.
David,Jones,Vice President of Information Technology,TTI Exploration,David Jones was Appointed as Vice President of Information Technology at TTI Exploration,Houston; TX-based TTI Exploration appointed David Jones as Vice President of Information Technology.,Prior to joining TTI Exploration; Jones was Chief Architect for Crescent Enterprise Solutions. His experience includes IT infrastructure and optimization; enterprise solutions; and cloud computing. Prior to Crescent Enterprise Solutions; he was with MSC Software as Vice President; Enterprise Solutions and Services.,TTI Exploration; Inc. is a technology-driven exploration company that develops proprietary technologies and methodologies which enable customers and partners to more rapidly; cost-effectively and accurately explore for natural resources; while minimizing the environmental impact; risk and cycle-time.  The company has combined new data acquisition; processing and interpretation technologies and methodologies into a fully integrated exploration system; which is being successfully deployed in regions of North America and soon South America.  
Peter,Engel,Chief Technology Officer,Marcus Corporation,Peter Engel was Promoted to Chief Technology Officer at Marcus Corporation,Milwaukee; WI-based Marcus Corporation promoted Peter Engel to Chief Technology Officer.,Prior to joining The Marcus Corporation; Peter Engel served as president of Aperias Management Services; a consulting firm specializing in information technology and strategic management consulting services. ,Headquartered in Milwaukee; Wis.; The Marcus Corporation is a leader in the lodging and entertainment industries. Marcus Theatres is the seventh largest theatre circuit in the U.S.; with locations in major markets in the Midwest. 
Gary,Cantrell,Chief Information Officer,Textron,Gary Cantrell was Appointed as Chief Information Officer at Textron,Providence; RI-based Textron appointed Gary Cantrell as Chief Information Officer.,Prior to joining Textron; Gary Cantrell held senior-level roles with Bank of America as Senior Vice President; Enterprise Access and Technology Services,Textron Inc. is a multi-industry company that leverages its global network of aircraft; defense; industrial and finance businesses to provide customers with innovative solutions and services. Textron is known around the world for its powerful brands such as Bell Helicopter; Cessna Aircraft Company; Jacobsen; Kautex; Lycoming; E-Z-GO; Greenlee; and Textron Systems
Adan,Pope,Chief Technology Officer,Telcordia,Adan Pope became Chief Technology Officer at Telcordia,Piscataway; NJ-based Telcordia appointed Adan Pope as Chief Technology Officer.,Prior to joining Telcordia; Mr. Pope was CTO (Americas) and Vice President at Cramer.,Telcordia Technologies; formerly Bell Communications Research; Inc. (Bellcore); is the industrys go to expert for solving the most complex communications challenges.
Chris,Reigrut,Chief Technology Officer,SquareTwo Financial,Chris Reigrut was Appointed as Chief Technology Officer at SquareTwo Financial,Denver; CO-based SquareTwo Financial appointed Chris Reigrut as Chief Technology Officer.,Prior to joining SquareTwo Financial; Chris Reigrut was a consultant with Teravation; designing and building software to help countries control the spread of malaria and dengue fever in Africa.,SquareTwo Financial is a leader in the $40 billion asset recovery and management industry.
Amnon,Lotem,Chief Technology Officer,Skybox Security,Amnon Lotem was Appointed as Chief Technology Officer at Skybox Security,San Jose; CA-based Skybox Security appointed Amnon Lotem as Chief Technology Officer.,Prior to joining Skybox Security; Dr. Lotem was co founder of Estimotion Ltd. He also held R&D management positions at Amdocs and Technomatix Technologies. ,Skybox Security; Inc. is the leader in automated security risk and compliance management solutions; helping IT organizations pinpoint and prioritize security risks; compliance; and availability exposures within minutes.
Karthik,Ganesh,Chief Information Officer,QualCare,Karthik Ganesh was Appointed as Chief Information Officer at QualCare,Piscataway; NJ-based QualCare appointed Karthik Ganesh as Chief Information Officer.,Prior to joining QualCare; Karthik served as head of business technology at Aetna in Hartford; Ct.,QualCare; Inc. is the largest full service; provider-sponsored managed care organization owned and operated in the State of New Jersey. It is majority owned by 14 New Jersey hospital systems and physician organizations; and have more than 750;000 members currently enrolled in a full range of self-funded managed care products.
William,Baxter,Vice President of Technology,Proclivity Systems,William Baxter was Appointed as Vice President of Technology at Proclivity Systems,New York; NY-based Proclivity Systems appointed William Baxter as Vice President of Technology.,Prior to joining Proclivity Systems; Baxter served as Managing Member at FocusDB; a provider of non-relational database systems for high-speed querying of event data. In his role as Vice President of Technology for CheetahMail; trusted service provider of email marketing and customer intelligence technologies for top enterprises worldwide; Baxter played a pivotal role in taking the company from its beginning phases to sale; developing the company?s core infrastructure; as well as internal technology that led directly to CheetahMail?s second generation product,Proclivity enables online retailers to execute revenue-generating; direct marketing campaigns based on their customer's individual valuations and forecasted willingness to buy. Proclivity accomplishes this by gathering all of a retailer's consumer data into its unique Consumer Behavior Bank; scoring each consumer and generating individual valuations by product. Marketers can use this information to easily create and launch highly targeted campaigns through the consumer's preferred channels; with success metrics in excess of 20% revenue lift and 300% ROI. The Proclivity platform also helps retailers retain existing customers and acquire new ones. For more information; visit www.ProclivitySystems.com.
Wayne,Sadin,Chief Information Officer,Mxenergy,Wayne Sadin was Appointed as Chief Information Officer at Mxenergy,Stamford; CT-based Mxenergy appointed Wayne Sadin as Chief Information Officer.,Prior to joining MXenergy; Sadin held positions as SVP and CIO at Loomis Armored US; EVP and CIO at Aegis Mortgage Company; and SVP and CTO at Fifth Third Bank.,MXenergy Inc. is an independent provider of natural gas and electricity in North America
